Date,ISK,NEER
1/4/1999,81.48,28.0385
1/5/1999,81.53,28.0319
1/6/1999,81.54,28.0044
1/7/1999,81.06,28.0444
1/8/1999,80.99,28.059
1/11/1999,80.55,28.0699
1/12/1999,80.59,28.0819
1/13/1999,81.24,28.1033
1/14/1999,80.93,28.1384
1/15/1999,80.7,28.1183
1/18/1999,80.62,28.1169
1/19/1999,80.52,28.1265
1/20/1999,80.49,28.1119
1/21/1999,80.32,28.161
1/22/1999,80.44,28.1581
1/25/1999,80.27,28.0444
1/26/1999,80.04,27.9825
1/27/1999,79.88,27.9581
1/28/1999,79.68,27.9434
1/29/1999,79.59,27.9412
2/1/1999,79.66,27.9312
2/2/1999,79.5,27.9254
2/3/1999,79.6,27.9606
2/4/1999,79.32,27.9729
2/5/1999,79.44,27.959
2/8/1999,79.35,27.986
2/9/1999,79.58,27.9583
2/10/1999,79.65,27.9301
2/11/1999,79.7,27.9628
2/12/1999,79.61,28.0429
2/15/1999,79.51,28.0663
2/16/1999,79.68,28.0874
2/17/1999,79.92,28.0932
2/18/1999,79.93,28.1037
2/19/1999,79.75,28.1019
2/22/1999,79.57,28.0777
2/23/1999,79.36,28.1258
2/24/1999,79.54,28.0608
2/25/1999,79.49,28.0326
2/26/1999,79.55,27.9928
3/1/1999,79.16,27.9787
3/2/1999,78.93,27.9657
3/3/1999,78.87,27.9692
3/4/1999,78.96,28.0007
3/5/1999,78.77,27.9835
3/8/1999,78.8,28.0512
3/9/1999,78.69,27.962
3/10/1999,78.76,27.9635
3/11/1999,78.35,27.9281
3/12/1999,78.59,27.921
3/15/1999,78.65,27.7024
3/16/1999,78.45,27.8367
3/17/1999,78.77,27.9045
3/18/1999,78.82,27.8334
3/19/1999,78.48,27.8543
3/22/1999,78.31,27.832
3/23/1999,78.52,27.8176
3/24/1999,78.61,27.8439
3/25/1999,78.48,27.9067
3/26/1999,78.22,27.9978
3/29/1999,77.89,28.0207
3/30/1999,77.98,27.9996
3/31/1999,78.1,27.9503
4/1/1999,78.31,27.9958
4/2/1999,78.33,28.0655
4/5/1999,78.28,28.0387
4/6/1999,78.38,28.1342
4/7/1999,78.96,28.1413
4/8/1999,78.94,28.2571
4/9/1999,78.74,28.348
4/12/1999,79.08,28.2304
4/13/1999,78.71,28.2606
4/14/1999,78.57,28.1232
4/15/1999,78.45,28.1648
4/16/1999,77.97,28.1667
4/19/1999,77.78,27.9671
4/20/1999,77.78,27.9817
4/21/1999,77.7,27.9186
4/22/1999,77.79,27.9818
4/23/1999,77.92,27.9506
4/26/1999,77.87,27.9357
4/27/1999,77.99,27.9172
4/28/1999,77.94,27.8808
4/29/1999,77.89,27.862
4/30/1999,77.93,28.0494
5/3/1999,78.18,28.0379
5/4/1999,78.31,27.9643
5/5/1999,78.59,27.9977
5/6/1999,79.03,27.8379
5/7/1999,79.03,27.8734
5/10/1999,78.95,27.902
5/11/1999,79.05,27.8735
5/12/1999,78.63,27.8903
5/13/1999,78.6,27.7235
5/14/1999,78.57,27.6784
5/17/1999,78.39,27.8181
5/18/1999,78.4,27.7899
5/19/1999,78.17,27.7906
5/20/1999,78.33,27.7925
5/21/1999,78.06,27.7621
5/24/1999,78.21,27.7498
5/25/1999,78.37,27.792
5/26/1999,78.09,27.7284
5/27/1999,78.1,27.6917
5/28/1999,77.98,27.6908
5/31/1999,77.89,27.7675
6/1/1999,77.79,27.7897
6/2/1999,77.46,27.818
6/3/1999,77.44,27.7667
6/4/1999,77.16,27.7071
6/7/1999,77.19,27.7306
6/8/1999,77.31,27.5475
6/9/1999,77.54,27.6095
6/10/1999,77.55,27.3818
6/11/1999,77.38,27.3155
6/14/1999,77.46,27.3108
6/15/1999,77.45,27.2992
6/16/1999,76.68,27.2893
6/17/1999,76.53,27.2693
6/18/1999,76.75,27.3414
6/21/1999,77.27,27.3101
6/22/1999,76.94,27.3432
6/23/1999,76.7,27.3711
6/24/1999,76.72,27.3604
6/25/1999,77.26,27.3631
6/28/1999,77.14,27.4253
6/29/1999,76.87,27.4619
6/30/1999,77.03,27.4183
7/1/1999,76.64,27.403
7/2/1999,76.62,27.4842
7/5/1999,76.58,27.5204
7/6/1999,76.61,27.517
7/7/1999,76.66,27.5237
7/8/1999,76.72,27.5842
7/9/1999,76.87,27.6242
7/12/1999,76.68,27.6415
7/13/1999,76.8,27.5875
7/14/1999,76.8,27.7164
7/15/1999,76.75,27.6917
7/16/1999,76.7,27.598
7/19/1999,76.47,27.6498
7/20/1999,77.28,27.88
7/21/1999,77.67,27.9117
7/22/1999,77.77,27.8969
7/23/1999,77.49,27.8429
7/26/1999,78.19,27.859
7/27/1999,77.9,27.9094
7/28/1999,77.78,27.9414
7/29/1999,78.12,27.9311
7/30/1999,77.8,27.8695
8/2/1999,77.63,27.8245
8/3/1999,77.58,27.8285
8/4/1999,77.94,27.8823
8/5/1999,78.17,27.895
8/6/1999,78.05,27.8624
8/9/1999,77.98,27.859
8/10/1999,78,27.9256
8/11/1999,77.51,27.9459
8/12/1999,77.57,27.9257
8/13/1999,77.57,27.8849
8/16/1999,77.02,27.9758
8/17/1999,77.07,27.8126
8/18/1999,76.92,27.7782
8/19/1999,76.65,27.8337
8/20/1999,76.65,27.8954
8/23/1999,76.95,27.834
8/24/1999,76.75,27.9321
8/25/1999,76.54,27.9365
8/26/1999,76.92,27.9189
8/27/1999,76.86,27.8344
8/30/1999,76.82,27.7886
8/31/1999,76.91,27.8122
9/1/1999,76.98,27.7759
9/2/1999,77.22,27.8706
9/3/1999,77.26,27.9006
9/6/1999,76.92,27.8693
9/7/1999,76.9,27.8637
9/8/1999,76.91,27.9085
9/9/1999,76.73,27.9393
9/10/1999,76.39,28.0654
9/13/1999,75.72,28.1016
9/14/1999,75.96,28.116
9/15/1999,75.96,27.8802
9/16/1999,75.93,27.7844
9/17/1999,76.06,27.6226
9/20/1999,75.82,27.6226
9/21/1999,75.51,27.6736
9/22/1999,75.91,27.7173
9/23/1999,75.61,27.6465
9/24/1999,75.67,27.6938
9/27/1999,75.59,27.5803
9/28/1999,75.75,27.4318
9/29/1999,76.06,27.4051
9/30/1999,76.37,27.3488
10/1/1999,76.42,27.3045
10/4/1999,76.42,27.3687
10/5/1999,76.2,27.3592
10/6/1999,76.15,27.3603
10/7/1999,76.13,27.3319
10/8/1999,75.77,27.3919
10/11/1999,75.62,27.3981
10/12/1999,75.63,27.4383
10/13/1999,76.43,27.3164
10/14/1999,76.16,27.3243
10/15/1999,76.36,27.2097
10/18/1999,76.22,27.1791
10/19/1999,76.02,27.1589
10/20/1999,75.9,27.1679
10/21/1999,75.94,27.2784
10/22/1999,75.74,27.3174
10/25/1999,75.51,27.3289
10/26/1999,75.33,27.4464
10/27/1999,75.01,27.3688
10/28/1999,74.71,27.3643
10/29/1999,74.46,27.2452
11/1/1999,74.81,27.2903
11/2/1999,74.72,27.324
11/3/1999,74.9,27.3079
11/4/1999,74.67,27.372
11/5/1999,74.62,27.3947
11/8/1999,74.71,27.3833
11/9/1999,74.69,27.3799
11/10/1999,74.41,27.3592
11/11/1999,74.62,27.4746
11/12/1999,74.22,27.4575
11/15/1999,74.23,27.5305
11/16/1999,74.31,27.4504
11/17/1999,74.41,27.403
11/18/1999,74.2,27.4209
11/19/1999,74.07,27.4161
11/22/1999,74.01,27.4525
11/23/1999,74.27,27.4761
11/24/1999,74.03,27.5049
11/25/1999,73.87,27.4632
11/26/1999,73.5,27.4675
11/29/1999,73.44,27.5369
11/30/1999,73.55,27.3582
12/1/1999,73.51,27.2638
12/2/1999,73.6,27.1818
12/3/1999,73.38,27.1557
12/6/1999,73.86,27.0744
12/7/1999,73.94,27.0185
12/8/1999,73.77,27.0338
12/9/1999,73.63,27.1917
12/10/1999,73.57,27.1658
12/13/1999,73.44,27.2012
12/14/1999,73.2,27.3766
12/15/1999,73.17,27.3289
12/16/1999,73.53,27.4013
12/17/1999,73.67,27.2419
12/20/1999,73.25,27.2836
12/21/1999,72.99,27.2065
12/22/1999,72.82,27.2778
12/23/1999,72.67,27.3441
12/24/1999,73.04,27.2913
12/27/1999,72.98,27.221
12/28/1999,72.62,27.2696
12/29/1999,72.94,27.2387
12/30/1999,72.83,27.0509
1/3/2000,73.03,26.9998
1/4/2000,73.92,26.9457
1/5/2000,74.3,26.9498
1/6/2000,74.75,26.9362
1/7/2000,74.19,26.8705
1/10/2000,74,26.839
1/11/2000,74.21,26.8676
1/12/2000,73.9,26.9099
1/13/2000,73.82,26.8357
1/14/2000,73.69,26.764
1/17/2000,73.11,26.7837
1/18/2000,73.12,26.797
1/19/2000,73.33,26.8146
1/20/2000,73.09,26.9656
1/21/2000,73,27.0415
1/24/2000,72.9,27.0669
1/25/2000,72.88,27.0584
1/26/2000,72.97,27.0096
1/27/2000,72.58,27.0334
1/28/2000,72.24,27.1034
1/31/2000,72.16,27.0953
2/1/2000,71.65,27.1791
2/2/2000,72.04,27.1772
2/3/2000,72.14,27.1526
2/4/2000,72.54,27.1528
2/7/2000,72.56,27.0807
2/8/2000,72.62,26.9745
2/9/2000,72.79,27.0044
2/10/2000,72.55,27.0028
2/11/2000,72.24,26.9144
2/14/2000,72.15,26.9258
2/15/2000,71.27,26.903
2/16/2000,71.41,26.8984
2/17/2000,71.71,27.0476
2/18/2000,71.44,27.1178
2/21/2000,71.63,27.1609
2/22/2000,72.26,27.2703
2/23/2000,72.33,27.3274
2/24/2000,71.8,27.3637
2/25/2000,71.59,27.4155
2/28/2000,70.9,27.401
2/29/2000,71.2,27.4518
3/1/2000,70.9,27.5134
3/2/2000,71.15,27.5269
3/3/2000,70.89,27.5129
3/6/2000,71.19,27.4824
3/7/2000,71.08,27.5689
3/8/2000,70.98,27.5428
3/9/2000,71.05,27.5722
3/10/2000,70.89,27.5609
3/13/2000,71.27,27.567
3/14/2000,71,27.5147
3/15/2000,71.12,27.4766
3/16/2000,71.18,27.4611
3/17/2000,71.14,27.571
3/20/2000,71.39,27.5692
3/21/2000,71.32,27.5934
3/22/2000,71.2,27.5542
3/23/2000,71.15,27.5522
3/24/2000,71.29,27.5246
3/27/2000,71.15,27.5049
3/28/2000,70.94,27.4728
3/29/2000,70.69,27.4084
3/30/2000,70.43,27.3317
3/31/2000,70.35,27.7212
4/3/2000,70.28,27.7108
4/4/2000,70.28,27.7119
4/5/2000,70.75,27.6922
4/6/2000,70.58,27.8036
4/7/2000,70.48,28.0451
4/10/2000,70.51,28.0693
4/11/2000,70.63,28.0926
4/12/2000,70.46,28.0803
4/13/2000,70.15,28.0536
4/14/2000,70.22,28.1345
4/17/2000,70.35,28.2002
4/18/2000,70.09,28.1889
4/19/2000,69.95,28.2517
4/20/2000,69.55,28.3154
4/25/2000,69.31,28.3705
4/26/2000,69.02,28.3937
4/27/2000,68.98,28.3581
4/28/2000,68.57,28.3876
5/2/2000,69.02,28.402
5/3/2000,68.07,28.4098
5/4/2000,68.37,28.5827
5/5/2000,68.58,28.7137
5/8/2000,68.92,28.5156
5/9/2000,69.03,28.4838
5/10/2000,69.42,28.4292
5/11/2000,69.61,28.3573
5/12/2000,69.22,28.3376
5/15/2000,69.55,28.308
5/16/2000,69.33,28.2478
5/17/2000,68.94,28.2343
5/18/2000,69.02,28.3223
5/19/2000,68.78,28.3338
5/22/2000,69.21,28.3267
5/23/2000,69.78,28.2495
5/24/2000,69.83,28.2094
5/25/2000,69.54,28.1864
5/26/2000,70.1,28.184
5/29/2000,70.5,28.3174
5/30/2000,70.73,28.3114
5/31/2000,70.42,28.2645
6/1/2000,70.49,28.2596
6/2/2000,70.64,28.2231
6/5/2000,70.94,28.2085
6/6/2000,71.52,28.1999
6/7/2000,71.99,28.1779
6/8/2000,72.3,28.1606
6/9/2000,71.9,28.2291
6/12/2000,71.86,28.2109
6/13/2000,72.19,28.2105
6/14/2000,72.85,28.1632
6/15/2000,72.72,28.19
6/16/2000,72.92,28.2917
6/19/2000,72.87,28.2971
6/20/2000,72.61,28.2364
6/21/2000,72.42,28.2046
6/22/2000,72.53,28.205
6/23/2000,73.5,28.2247
6/26/2000,72.23,28.2646
6/27/2000,72.69,28.2843
6/28/2000,72.69,28.3187
6/29/2000,72.85,28.3037
6/30/2000,73.1,28.2266
7/3/2000,72.93,28.1867
7/4/2000,73.01,28.1668
7/5/2000,73.26,28.2111
7/6/2000,73.41,28.1696
7/7/2000,73.1,28.1184
7/10/2000,73.13,28.0969
7/11/2000,73.21,28.1354
7/12/2000,73.38,28.1288
7/13/2000,74.29,28.1146
7/14/2000,75.05,28.0996
7/17/2000,74.47,28.2145
7/18/2000,74.14,28.1896
7/19/2000,73.39,28.1706
7/20/2000,73.12,28.2367
7/21/2000,73.6,28.2845
7/24/2000,73.49,28.2599
7/25/2000,73.67,28.3643
7/26/2000,73.68,28.3705
7/27/2000,73.03,28.3367
7/28/2000,72.69,28.3298
7/31/2000,72.67,28.3107
8/1/2000,72.51,28.3169
8/2/2000,71.93,28.2786
8/3/2000,72.34,28.2811
8/4/2000,72.79,28.2668
8/7/2000,72.57,28.29
8/8/2000,72.71,28.4116
8/9/2000,72.13,28.3887
8/10/2000,72.2,28.4176
8/11/2000,72.79,28.4115
8/14/2000,72.24,28.3955
8/15/2000,72.68,28.4245
8/16/2000,72.49,28.4277
8/17/2000,72.79,28.482
8/18/2000,72.88,28.4866
8/21/2000,72.48,28.4914
8/22/2000,72.07,28.5359
8/23/2000,71.96,28.5553
8/24/2000,72.43,28.5527
8/25/2000,72.3,28.5599
8/28/2000,72.32,28.5469
8/29/2000,72.42,28.5787
8/30/2000,72.24,28.603
8/31/2000,72.2,28.5961
9/1/2000,72.06,28.5898
9/4/2000,72.54,28.5868
9/5/2000,72.21,28.6346
9/6/2000,72.14,28.629
9/7/2000,71.83,28.5808
9/8/2000,72.25,28.5623
9/11/2000,71.77,28.5672
9/12/2000,71.95,28.5518
9/13/2000,72.22,28.5612
9/14/2000,72.41,28.5879
9/15/2000,72.2,28.5665
9/18/2000,72.02,28.6047
9/19/2000,72.38,28.6456
9/20/2000,71.97,28.6402
9/21/2000,71.97,28.6419
9/22/2000,73.59,28.7032
9/25/2000,73.07,28.7114
9/26/2000,72.98,28.673
9/27/2000,73.12,28.6814
9/28/2000,73.23,28.6849
9/29/2000,72.92,28.6784
10/2/2000,72.96,28.6932
10/3/2000,73.05,28.7519
10/4/2000,72.89,28.719
10/5/2000,73.25,28.7491
10/6/2000,73.1,28.7303
10/9/2000,73.1,28.7039
10/10/2000,72.97,28.6995
10/11/2000,73.11,28.7214
10/12/2000,72.81,28.7038
10/13/2000,72.73,28.6879
10/16/2000,72.41,28.6949
10/17/2000,72.54,28.7009
10/18/2000,72.63,28.6495
10/19/2000,72.31,28.6329
10/20/2000,72.59,28.6005
10/23/2000,72.08,28.5884
10/24/2000,72.39,28.5906
10/25/2000,72.36,28.6152
10/26/2000,72.7,28.6103
10/27/2000,73.4,28.66
10/30/2000,73.57,28.7083
10/31/2000,73.3,28.6649
11/1/2000,73.4,28.7331
11/2/2000,73.65,28.7485
11/3/2000,74.25,28.7045
11/6/2000,74.06,28.6859
11/7/2000,74.16,28.6746
11/8/2000,74.45,28.6848
11/9/2000,74.39,28.6983
11/10/2000,75.04,28.6821
11/13/2000,75.05,28.7019
11/14/2000,74.93,28.7462
11/15/2000,75.07,28.7489
11/16/2000,75.29,28.744
11/17/2000,75.23,28.7045
11/20/2000,75.14,28.7521
11/21/2000,75.98,28.7418
11/22/2000,75.71,28.7955
11/23/2000,75.97,28.8003
11/24/2000,74.76,28.9364
11/27/2000,74.17,28.9394
11/28/2000,75.33,28.9568
11/29/2000,75.66,28.9397
11/30/2000,75.84,28.9297
12/1/2000,75.99,28.9462
12/4/2000,76.67,28.9256
12/5/2000,76.42,28.9628
12/6/2000,76.72,28.9437
12/7/2000,77.22,28.9322
12/8/2000,77.1,28.9398
12/11/2000,76.76,28.9164
12/12/2000,76.42,28.9338
12/13/2000,76.44,28.9171
12/14/2000,76.88,28.8831
12/15/2000,77.5,28.8993
12/18/2000,77.34,28.9249
12/19/2000,77.22,28.8949
12/20/2000,77.7,28.8394
12/21/2000,78.03,28.8303
12/22/2000,78.16,28.8402
12/27/2000,78.6,28.8269
12/28/2000,78.68,28.8831
12/29/2000,78.8,28.8709
1/2/2001,79.75,28.8765
1/3/2001,79.92,28.8918
1/4/2001,79.8,28.8709
1/5/2001,80.12,28.8832
1/8/2001,79.97,28.9362
1/9/2001,79.61,28.9416
1/10/2001,79.67,28.9388
1/11/2001,80.12,28.9679
1/12/2001,80.21,28.9635
1/15/2001,79.99,29.0049
1/16/2001,80.02,28.9989
1/17/2001,79.95,28.9973
1/18/2001,80.11,28.9817
1/19/2001,79.99,29.0002
1/22/2001,79.74,28.9891
1/23/2001,80.48,28.9377
1/24/2001,79.79,28.9642
1/25/2001,79.53,28.9336
1/26/2001,79.48,28.8173
1/29/2001,79.39,28.8165
1/30/2001,79.36,28.8582
1/31/2001,79.83,28.8688
2/1/2001,80.2,28.8883
2/2/2001,79.65,28.7855
2/5/2001,79.53,28.8387
2/6/2001,79.46,28.8475
2/7/2001,79.56,28.8275
2/8/2001,79.3,28.8357
2/9/2001,79.16,28.833
2/12/2001,79.38,28.8338
2/13/2001,79.4,28.8113
2/14/2001,79.03,28.7725
2/15/2001,78.79,28.7716
2/16/2001,78.76,28.6935
2/19/2001,79.34,28.7974
2/20/2001,78.87,28.7827
2/21/2001,79.16,28.7577
2/22/2001,78.84,28.6831
2/23/2001,78.91,28.7362
2/26/2001,79.08,28.7372
2/27/2001,79.35,28.7269
2/28/2001,79.71,28.7507
3/1/2001,79.76,28.7823
3/2/2001,80.03,28.7723
3/5/2001,79.83,28.7927
3/6/2001,79.82,28.8146
3/7/2001,80.02,28.8349
3/8/2001,79.93,28.7486
3/9/2001,80.12,28.6964
3/12/2001,79.92,28.6889
3/13/2001,79.77,28.6998
3/14/2001,79.64,28.7283
3/15/2001,79.4,28.698
3/16/2001,79.04,28.7281
3/19/2001,79.16,28.7264
3/20/2001,79.2,28.7149
3/21/2001,79.09,28.7378
3/22/2001,78.79,28.7181
3/23/2001,79.02,28.7418
3/26/2001,79.24,28.7214
3/27/2001,80.43,28.7192
3/28/2001,80.66,28.7483
3/29/2001,80.19,28.8362
3/30/2001,80.84,28.8682
4/2/2001,80.84,28.7672
4/3/2001,81.54,28.7797
4/4/2001,82.96,28.7636
4/5/2001,83.33,28.7559
4/6/2001,83.01,28.7928
4/9/2001,83.2,28.8177
4/10/2001,82.85,28.8195
4/11/2001,82.33,28.8124
4/12/2001,82.36,28.8247
4/17/2001,82.39,28.7925
4/18/2001,82.6,28.763
4/19/2001,82.98,28.7562
4/20/2001,83.89,28.7281
4/23/2001,84.29,28.6699
4/24/2001,84.36,28.6527
4/25/2001,84.24,28.6399
4/26/2001,84.6,28.6108
4/27/2001,84.99,28.6677
4/30/2001,85.8,28.6396
5/2/2001,89.17,28.6082
5/3/2001,91.09,28.5785
5/4/2001,91.91,28.5655
5/7/2001,90.53,28.5384
5/8/2001,88.69,28.5589
5/9/2001,86.21,28.545
5/10/2001,86.44,28.5533
5/11/2001,86.54,28.5393
5/14/2001,85.99,28.5437
5/15/2001,87.41,28.5389
5/16/2001,88.44,28.5462
5/17/2001,88.02,28.446
5/18/2001,88.35,28.3496
5/21/2001,87.9,28.4575
5/22/2001,87.49,28.4392
5/23/2001,86.97,28.4529
5/24/2001,86.94,28.6122
5/25/2001,87.16,28.6282
5/28/2001,87.05,28.6204
5/29/2001,88.24,28.612
5/30/2001,89.36,28.6251
5/31/2001,88.81,28.5907
6/1/2001,87.84,28.5502
6/4/2001,87.9,28.534
6/5/2001,89.22,28.5318
6/6/2001,89.01,28.5253
6/7/2001,88.22,28.4907
6/8/2001,88.53,28.4404
6/11/2001,88.69,28.494
6/12/2001,88.79,28.4932
6/13/2001,89.57,28.4631
6/14/2001,89.65,28.4717
6/15/2001,90.76,28.4837
6/18/2001,90.49,28.4953
6/19/2001,90.58,28.4846
6/20/2001,91.6,28.4462
6/21/2001,91.05,28.4709
6/22/2001,89.81,28.4545
6/25/2001,89.49,28.4883
6/26/2001,88.93,28.4519
6/27/2001,88.88,28.4716
6/28/2001,88.71,28.4295
6/29/2001,88.92,28.4272
7/2/2001,87.76,28.3348
7/3/2001,88.02,28.3312
7/4/2001,88.19,28.3229
7/5/2001,87.17,28.3155
7/6/2001,86.66,28.3082
7/9/2001,87.05,28.3125
7/10/2001,87.45,28.3291
7/11/2001,87.71,28.294
7/12/2001,88.07,28.3778
7/13/2001,87.69,28.3318
7/16/2001,87.93,28.3469
7/17/2001,87.64,28.3964
7/18/2001,88.1,28.4135
7/19/2001,88.4,28.5044
7/20/2001,88.54,28.4669
7/23/2001,88.18,28.462
7/24/2001,88.43,28.4683
7/25/2001,88.73,28.4502
7/26/2001,88.35,28.4469
7/27/2001,87.86,28.4286
7/30/2001,87.87,28.3858
7/31/2001,87.85,28.3477
8/1/2001,86.84,28.2695
8/2/2001,86.62,28.2935
8/3/2001,86.55,28.2729
8/6/2001,86.69,28.3297
8/7/2001,86.54,28.346
8/8/2001,86.45,28.3342
8/9/2001,86.95,28.3189
8/10/2001,87.86,28.3136
8/13/2001,88.18,28.3341
8/14/2001,89.21,28.3027
8/15/2001,89.63,28.3351
8/16/2001,89.64,28.3174
8/17/2001,89.04,28.2767
8/20/2001,89.25,28.27
8/21/2001,89.7,28.2459
8/22/2001,90.31,28.2413
8/23/2001,89.84,28.2105
8/24/2001,90.31,28.1999
8/27/2001,90.21,28.1922
8/28/2001,90.03,28.1822
8/29/2001,90.21,28.2136
8/30/2001,89.9,28.184
8/31/2001,90.15,28.1871
9/3/2001,89.62,28.1904
9/4/2001,89.28,28.0382
9/5/2001,88.68,28.0978
9/6/2001,88.8,28.1187
9/7/2001,89.25,28.0908
9/10/2001,89.95,28.13
9/11/2001,89.81,28.1705
9/12/2001,90.16,28.1715
9/13/2001,90.44,28.2024
9/14/2001,90.86,28.1581
9/17/2001,91.8,28.1725
9/18/2001,92.09,28.2288
9/19/2001,92.31,28.2658
9/20/2001,92.56,28.2554
9/21/2001,92.3,28.2518
9/24/2001,92.72,28.2589
9/25/2001,93.17,28.2569
9/26/2001,93.23,28.1598
9/27/2001,93.72,28.1497
9/28/2001,92.39,28.1855
10/1/2001,91.48,28.1791
10/2/2001,92.54,28.2266
10/3/2001,92.96,28.1673
10/4/2001,92.62,28.1536
10/5/2001,93.98,28.0707
10/8/2001,94,28.0364
10/9/2001,94.09,28.0502
10/10/2001,93.59,28.0136
10/11/2001,91.37,28.0153
10/12/2001,90.76,27.9844
10/15/2001,91.33,27.9653
10/16/2001,91.83,27.9244
10/17/2001,92.46,27.9258
10/18/2001,92.73,27.902
10/19/2001,92.65,27.8978
10/22/2001,92.48,27.8356
10/23/2001,92.77,27.8424
10/24/2001,93.35,27.8574
10/25/2001,93.25,27.8446
10/26/2001,93.16,27.899
10/29/2001,93.88,27.8726
10/30/2001,94.12,27.8704
10/31/2001,93.92,27.9129
11/1/2001,94.92,27.9297
11/2/2001,94.71,27.9315
11/5/2001,94.61,27.9324
11/6/2001,95.18,27.9143
11/7/2001,94.98,27.9701
11/8/2001,93.68,27.9026
11/9/2001,93.47,27.9259
11/12/2001,93.73,27.8755
11/13/2001,94.85,27.9568
11/14/2001,94.56,27.9407
11/15/2001,94.1,27.9245
11/16/2001,94.68,27.9386
11/19/2001,94.79,27.9658
11/20/2001,95.41,27.9149
11/21/2001,96.32,27.9585
11/22/2001,96.34,27.9342
11/23/2001,97.11,27.8921
11/26/2001,97.22,27.8697
11/27/2001,96.93,27.9203
11/28/2001,97.34,27.9104
11/29/2001,96.88,27.8857
11/30/2001,95.27,27.8659
12/3/2001,95.11,27.812
12/4/2001,95.91,27.7274
12/5/2001,97.15,27.7056
12/6/2001,97.21,27.6924
12/7/2001,96.91,27.7105
12/10/2001,96.04,27.6718
12/11/2001,94.36,27.749
12/12/2001,93.32,27.8229
12/13/2001,93.84,27.8478
12/14/2001,93.64,27.8143
12/17/2001,92.39,27.8364
12/18/2001,91.82,27.8274
12/19/2001,90.35,27.8149
12/20/2001,90.31,27.9409
12/21/2001,90.88,27.8651
12/24/2001,89.9,27.8545
12/27/2001,89.95,27.9179
12/28/2001,91.48,27.88
1/2/2002,92.19,27.9213
1/3/2002,91.48,27.848
1/4/2002,91.5,27.852
1/7/2002,90.62,27.848
1/8/2002,91.26,27.8538
1/9/2002,91.06,27.8471
1/10/2002,90.88,27.9186
1/11/2002,91.25,27.8933
1/14/2002,91.58,27.8851
1/15/2002,91.5,28.0751
1/16/2002,90.87,27.9633
1/17/2002,90.94,27.9771
1/18/2002,90.5,28.0791
1/21/2002,90.14,28.0573
1/22/2002,90.31,28.0216
1/23/2002,90.43,28.0128
1/24/2002,90.15,28.1298
1/25/2002,89.57,28.1249
1/28/2002,89.33,28.0641
1/29/2002,89.29,28.0297
1/30/2002,89.4,28.1975
1/31/2002,89.13,28.1829
2/1/2002,88.65,28.171
2/4/2002,88.31,28.1877
2/5/2002,88.51,28.2463
2/6/2002,88.5,28.1701
2/7/2002,88.63,28.1767
2/8/2002,88.95,28.0993
2/11/2002,88.93,28.1286
2/12/2002,88.87,28.119
2/13/2002,88.18,28.008
2/14/2002,87.87,27.9628
2/15/2002,87.92,27.966
2/18/2002,87.93,27.9686
2/19/2002,87.47,27.9679
2/20/2002,88.02,27.8995
2/21/2002,87.91,27.9265
2/22/2002,88.32,27.9299
2/25/2002,87.82,27.8574
2/26/2002,87.54,27.7152
2/27/2002,87.31,27.6816
2/28/2002,86.97,27.703
3/1/2002,87.01,27.6625
3/4/2002,86.71,27.6518
3/5/2002,87.25,27.6784
3/6/2002,88.12,27.7903
3/7/2002,88.69,27.7554
3/8/2002,88.17,27.8283
3/11/2002,87.66,27.7826
3/12/2002,88.14,27.7462
3/13/2002,88.11,27.7832
3/14/2002,88.24,27.8279
3/15/2002,88.43,27.7523
3/18/2002,88.21,27.743
3/19/2002,89.03,27.6908
3/20/2002,88.62,27.6717
3/21/2002,88.83,27.6229
3/22/2002,87.93,27.5939
3/25/2002,87.86,27.5457
3/26/2002,87.86,27.5341
3/27/2002,87.37,27.6552
3/28/2002,87.23,27.659
4/2/2002,87.46,27.6726
4/3/2002,87.42,27.6515
4/4/2002,87.53,27.6084
4/5/2002,87.36,27.5951
4/8/2002,87.17,27.5297
4/9/2002,86.59,27.5753
4/10/2002,86.73,27.579
4/11/2002,86.6,27.5531
4/12/2002,86.26,27.4817
4/15/2002,85.7,27.4812
4/16/2002,85.76,27.463
4/17/2002,86.34,27.4605
4/18/2002,86.4,27.4687
4/19/2002,85.78,27.4176
4/22/2002,85.64,27.387
4/23/2002,85.43,27.3675
4/24/2002,84.05,27.3906
4/25/2002,84.45,27.3956
4/26/2002,83.83,27.4467
4/29/2002,84.72,27.4325
4/30/2002,84.44,27.5831
5/2/2002,83.91,27.5739
5/3/2002,83.85,27.5437
5/6/2002,83.49,27.5503
5/7/2002,82.74,27.6019
5/8/2002,83.62,27.5771
5/9/2002,83.46,27.6183
5/10/2002,83.31,27.6339
5/13/2002,83.24,27.6006
5/14/2002,83.14,27.64
5/15/2002,82.77,27.6499
5/16/2002,83.41,27.6045
5/17/2002,84.03,27.5588
5/20/2002,84.27,27.5258
5/21/2002,84.53,27.5146
5/22/2002,85.71,27.5541
5/23/2002,85.46,27.5743
5/24/2002,84.9,27.5728
5/27/2002,84.82,27.529
5/28/2002,85.51,27.5212
5/29/2002,85.7,27.4628
5/30/2002,86.05,27.4872
5/31/2002,85.77,27.4571
6/3/2002,85.24,27.4643
6/4/2002,85.38,27.5103
6/5/2002,85.02,27.5217
6/6/2002,84.68,27.5533
6/7/2002,84.81,27.5571
6/10/2002,84.92,27.6366
