Date,HKD,NEER
7/5/2010,9.7606,80.9135
7/6/2010,9.7979,81.1796
7/7/2010,9.7913,81.3224
7/8/2010,9.8599,81.2878
7/9/2010,9.8283,81.0903
7/12/2010,9.7748,81.2469
7/13/2010,9.7715,81.0732
7/14/2010,9.8744,81.3172
7/15/2010,9.9669,81.6341
7/16/2010,10.1061,81.5437
7/19/2010,10.0762,81.4081
7/20/2010,9.9873,81.4902
7/21/2010,9.9646,81.2723
7/22/2010,9.9889,81.2884
7/23/2010,10.02,80.9248
7/26/2010,10.0453,81.0492
7/27/2010,10.1214,81.3333
7/28/2010,10.0901,81.0181
7/29/2010,10.1498,81.2967
7/30/2010,10.118,81.2717
8/2/2010,10.1499,81.4223
8/3/2010,10.2627,81.7025
8/4/2010,10.2526,81.6459
8/5/2010,10.236,81.8881
8/6/2010,10.2277,81.5953
8/9/2010,10.2876,81.6515
8/10/2010,10.196,81.6668
8/11/2010,10.1076,81.9389
8/12/2010,9.9344,82.0697
8/13/2010,9.9468,82.0476
8/16/2010,9.9642,82.3576
8/17/2010,9.9919,82.3988
8/18/2010,10.0087,82.4925
8/19/2010,9.9748,82.327
8/20/2010,9.8823,82.2782
8/23/2010,9.8768,82.1052
8/24/2010,9.8066,81.8781
8/25/2010,9.8098,81.7189
8/26/2010,9.8722,82.1805
8/27/2010,9.8901,82.073
8/30/2010,9.8806,81.9278
8/31/2010,9.8653,82.0255
9/1/2010,9.9542,81.6642
9/2/2010,9.9619,81.8664
9/3/2010,9.9745,82.0747
9/6/2010,9.9997,81.9736
9/7/2010,9.8992,82.1695
9/8/2010,9.8677,82.0749
9/9/2010,9.8789,81.9633
9/10/2010,9.8844,81.9571
9/13/2010,9.9432,81.726
9/14/2010,9.981,81.7125
9/15/2010,10.0888,81.4739
9/16/2010,10.1585,81.5032
9/17/2010,10.1425,81.1055
9/20/2010,10.1527,81.0566
9/21/2010,10.184,81.0318
9/22/2010,10.3714,81.1833
9/23/2010,10.3376,81.4546
9/24/2010,10.4043,81.6636
9/27/2010,10.4549,81.8641
9/28/2010,10.443,81.9135
9/29/2010,10.5607,81.7076
9/30/2010,10.5918,81.5821
10/1/2010,10.6511,81.3373
10/4/2010,10.6334,81.1519
10/5/2010,10.6886,81.1008
10/6/2010,10.7471,80.9413
10/7/2010,10.8333,80.773
10/8/2010,10.7641,80.8728
10/11/2010,10.8131,80.8015
10/12/2010,10.735,80.6669
10/13/2010,10.8317,80.642
10/14/2010,10.9419,80.6091
10/15/2010,10.93,80.581
10/18/2010,10.7812,80.6264
10/19/2010,10.7531,80.5582
10/20/2010,10.7604,80.3745
10/21/2010,10.8813,80.2915
10/22/2010,10.8203,80.4365
10/25/2010,10.8887,80.5053
10/26/2010,10.7925,80.6299
10/27/2010,10.7096,80.5967
10/28/2010,10.7501,80.645
10/29/2010,10.7467,80.7445
11/1/2010,10.7957,80.9058
11/2/2010,10.866,80.9713
11/3/2010,10.8624,80.8643
11/4/2010,11.0404,80.8558
11/5/2010,10.917,80.7454
11/8/2010,10.788,80.5986
11/9/2010,10.8093,80.574
11/10/2010,10.674,80.6347
11/11/2010,10.6198,80.4497
11/12/2010,10.6279,80.3277
11/15/2010,10.5636,80.3344
11/16/2010,10.5546,80.2559
11/17/2010,10.4566,80.257
11/18/2010,10.5816,80.283
11/19/2010,10.6031,80.2127
11/22/2010,10.5837,80.2082
11/23/2010,10.4711,80.0066
11/24/2010,10.3485,80.2516
11/25/2010,10.3369,80.233
11/26/2010,10.2671,80.4284
11/29/2010,10.2056,80.3991
11/30/2010,10.0979,80.1377
12/1/2010,10.1864,80.1851
12/2/2010,10.2194,80.0623
12/3/2010,10.2846,79.7937
12/6/2010,10.3113,79.8643
12/7/2010,10.374,79.7462
12/8/2010,10.2555,79.6437
12/9/2010,10.2665,79.7405
12/10/2010,10.2965,79.7507
12/13/2010,10.3175,79.7906
12/14/2010,10.4441,79.9028
12/15/2010,10.3878,79.9429
12/16/2010,10.2939,80.0349
12/17/2010,10.3124,79.8664
12/20/2010,10.2258,80.0416
12/21/2010,10.2264,79.9179
12/22/2010,10.198,80.0321
12/23/2010,10.1629,79.9944
12/24/2010,10.1913,80.0655
12/27/2010,10.2211,79.9173
12/28/2010,10.2666,79.8662
12/29/2010,10.2225,79.7854
12/30/2010,10.335,79.6575
12/31/2010,10.3856,79.6071
1/3/2011,10.3712,79.5747
1/4/2011,10.4253,79.6352
1/5/2011,10.2692,79.5838
1/6/2011,10.1777,79.3676
1/7/2011,10.0738,79.0384
1/10/2011,10.034,79.1949
1/11/2011,10.0702,79.0913
1/12/2011,10.0858,78.8428
1/13/2011,10.2613,78.6623
1/14/2011,10.3796,78.6627
1/17/2011,10.3517,78.747
1/18/2011,10.398,78.6709
1/19/2011,10.5045,78.6286
1/20/2011,10.485,78.943
1/21/2011,10.5301,79.0289
1/24/2011,10.581,79.0226
1/25/2011,10.5967,79.0421
1/26/2011,10.6511,79.3414
1/27/2011,10.685,79.2149
1/28/2011,10.6776,79.3996
1/31/2011,10.6762,79.4622
2/1/2011,10.718,79.3303
2/2/2011,10.749,79.3667
2/3/2011,10.699,79.2497
2/4/2011,10.6124,79.5768
2/7/2011,10.5511,79.4698
2/8/2011,10.6097,79.447
2/9/2011,10.6275,79.2422
2/10/2011,10.5947,79.0376
2/11/2011,10.5411,78.9362
2/14/2011,10.4735,78.9174
2/15/2011,10.5282,78.834
2/16/2011,10.5248,78.7752
2/17/2011,10.5616,78.7569
2/18/2011,10.6081,78.5789
2/21/2011,10.6389,78.5878
2/22/2011,10.6469,78.5652
2/23/2011,10.7008,78.5526
2/24/2011,10.737,78.668
2/25/2011,10.7253,78.816
2/28/2011,10.7771,78.6813
3/1/2011,10.7668,78.8664
3/2/2011,10.7585,78.9079
3/3/2011,10.7889,78.7294
3/4/2011,10.8721,78.7986
3/7/2011,10.9242,78.6029
3/8/2011,10.8263,78.547
3/9/2011,10.8484,78.7887
3/10/2011,10.764,78.7954
3/11/2011,10.7315,78.9657
3/14/2011,10.8694,78.8832
3/15/2011,10.8267,78.7115
3/16/2011,10.8761,78.579
3/17/2011,10.9252,78.595
3/18/2011,11.0232,78.5731
3/21/2011,11.0688,78.6591
3/22/2011,11.0763,78.7382
3/23/2011,11.0186,78.794
3/24/2011,11.0122,78.7806
3/25/2011,11.002,78.7996
3/28/2011,10.9433,78.7224
3/29/2011,10.9664,78.6302
3/30/2011,10.9696,78.4223
3/31/2011,11.0559,78.4431
4/1/2011,11.002,78.5354
4/4/2011,11.0742,78.3947
4/5/2011,11.0155,78.318
4/6/2011,11.1215,78.2596
4/7/2011,11.1009,78.011
4/8/2011,11.1889,77.9793
4/11/2011,11.2155,77.8667
4/12/2011,11.2485,77.8329
4/13/2011,11.2693,77.9507
4/14/2011,11.1999,77.8975
4/15/2011,11.2342,77.6382
4/18/2011,11.1026,77.9103
4/19/2011,11.124,77.7405
4/20/2011,11.2843,78.1364
4/21/2011,11.3313,78.063
4/26/2011,11.3605,77.9541
4/27/2011,11.3994,77.7985
4/28/2011,11.496,77.5084
4/29/2011,11.5427,77.6669
5/2/2011,11.5224,77.6313
5/3/2011,11.4814,77.6137
5/4/2011,11.5623,77.4793
5/5/2011,11.5146,77.3886
5/6/2011,11.2686,77.5237
5/9/2011,11.1901,77.5268
5/10/2011,11.1595,77.5291
5/11/2011,11.158,77.4613
5/12/2011,11.0011,77.4742
5/13/2011,11.0978,77.5778
5/16/2011,10.9987,77.5062
5/17/2011,11.0178,77.4224
5/18/2011,11.0614,77.5101
5/19/2011,11.0882,77.3487
5/20/2011,11.0663,77.6182
5/23/2011,10.9028,77.5672
5/24/2011,10.9563,77.7164
5/25/2011,10.9474,77.939
5/26/2011,11.0267,77.9869
5/27/2011,11.1002,77.9044
5/30/2011,11.1026,78.2614
5/31/2011,11.1876,78.3915
6/1/2011,11.2057,78.4745
6/2/2011,11.2499,78.3859
6/3/2011,11.2693,78.4067
6/6/2011,11.3536,78.3952
6/7/2011,11.3976,78.6497
6/8/2011,11.3662,78.5771
6/9/2011,11.3709,78.7672
6/10/2011,11.2742,79.2086
6/13/2011,11.1742,79.06
6/14/2011,11.2456,79.1265
6/15/2011,11.1306,78.9993
6/16/2011,10.9878,78.9074
6/17/2011,11.1246,79.0693
6/20/2011,11.0946,79.1522
6/21/2011,11.1957,79.3047
6/22/2011,11.2157,79.4513
6/23/2011,11.0723,79.37
6/24/2011,11.0767,79.4566
6/27/2011,11.0621,79.0852
6/28/2011,11.1042,78.7862
6/29/2011,11.2265,78.9987
6/30/2011,11.2475,78.7161
7/1/2011,11.275,78.8876
7/4/2011,11.2827,78.8615
7/5/2011,11.2536,78.7583
7/6/2011,11.1436,78.8879
7/7/2011,11.0883,78.6675
7/8/2011,11.0824,78.7442
7/11/2011,10.9425,78.7642
7/12/2011,10.8916,78.5278
7/13/2011,10.9633,78.3378
7/14/2011,11.0612,78.3355
7/15/2011,11.0241,78.1301
7/18/2011,10.9488,78.039
7/19/2011,11.0387,78.4252
7/20/2011,11.0704,78.8485
7/21/2011,11.0832,78.6795
7/22/2011,11.2132,78.6858
7/25/2011,11.204,78.5798
7/26/2011,11.2719,78.7058
7/27/2011,11.255,78.6213
7/28/2011,11.111,78.6796
7/29/2011,11.1134,78.7207
8/1/2011,11.231,78.635
8/2/2011,11.0445,78.7011
8/3/2011,11.1506,78.7396
8/4/2011,11.0983,78.8566
8/5/2011,11.0505,78.8489
8/8/2011,11.1039,78.735
8/9/2011,11.1401,78.9571
8/10/2011,11.2127,78.8439
8/11/2011,11.0317,79.0608
8/12/2011,11.1099,79.0942
8/15/2011,11.1534,79.3542
8/16/2011,11.1919,79.2695
8/17/2011,11.2802,79.0582
8/18/2011,11.2018,79.1175
8/19/2011,11.2199,79.0405
8/22/2011,11.2411,78.9454
8/23/2011,11.2766,79.0107
8/24/2011,11.2517,78.9661
8/25/2011,11.2447,79.041
8/26/2011,11.2298,79.0501
8/29/2011,11.2926,78.9922
8/30/2011,11.2256,79.284
8/31/2011,11.2622,79.4052
9/1/2011,11.1209,79.6013
9/2/2011,11.1012,79.4136
9/5/2011,11.0049,79.2662
9/6/2011,10.9885,79.342
9/7/2011,10.9401,79.3429
9/8/2011,10.9476,79.274
9/9/2011,10.7698,79.3305
9/12/2011,10.6544,79.3188
9/13/2011,10.6476,79.2125
9/14/2011,10.7136,79.1473
9/15/2011,10.7492,79.4379
9/16/2011,10.72,79.2922
9/19/2011,10.6328,79.2078
9/20/2011,10.6849,78.9957
9/21/2011,10.6249,79.0859
9/22/2011,10.4904,79.3466
9/23/2011,10.4759,79.491
9/26/2011,10.5276,79.5106
9/27/2011,10.5816,79.3436
9/28/2011,10.6251,79.4699
9/29/2011,10.6107,79.443
9/30/2011,10.5213,79.3633
10/3/2011,10.3801,79.4635
10/4/2011,10.2623,79.3282
10/5/2011,10.3797,79.2694
10/6/2011,10.3286,79.1871
10/7/2011,10.4574,79.3523
10/10/2011,10.5797,79.0341
10/11/2011,10.5882,79.1296
10/12/2011,10.7104,79.2366
10/13/2011,10.6792,78.9057
10/14/2011,10.7384,78.8935
10/17/2011,10.7124,78.9569
10/18/2011,10.6373,78.7422
10/19/2011,10.7532,78.7096
10/20/2011,10.7412,78.7551
10/21/2011,10.7353,78.7146
10/24/2011,10.7782,78.9181
10/25/2011,10.8235,78.8454
10/26/2011,10.8257,78.6099
10/27/2011,10.9113,78.6334
10/28/2011,10.9975,78.8126
10/31/2011,10.8735,78.6997
11/1/2011,10.592,78.9122
11/2/2011,10.7303,78.9941
11/3/2011,10.7009,79.2416
11/4/2011,10.6997,79.0176
11/7/2011,10.6782,78.8904
11/8/2011,10.7134,78.9914
11/9/2011,10.5956,79.079
11/10/2011,10.5976,79.0178
11/11/2011,10.6235,78.9268
11/14/2011,10.6264,79.0016
11/15/2011,10.5313,78.8908
11/16/2011,10.4934,78.7564
11/17/2011,10.4965,78.9952
11/18/2011,10.5719,79.0748
11/21/2011,10.4824,79.12
11/22/2011,10.5446,79.2424
11/23/2011,10.4324,79.2632
11/24/2011,10.4237,79.257
11/25/2011,10.3145,79.2579
11/28/2011,10.4038,79.535
11/29/2011,10.3929,79.6426
11/30/2011,10.4436,79.7506
12/1/2011,10.4868,79.7171
12/2/2011,10.4958,79.5867
12/5/2011,10.4454,79.4857
12/6/2011,10.4095,79.4869
12/7/2011,10.3994,79.5058
12/8/2011,10.426,79.4146
12/9/2011,10.4118,79.2527
12/12/2011,10.3109,79.2311
12/13/2011,10.2548,79.1582
12/14/2011,10.1126,79.1878
12/15/2011,10.132,79.2245
12/16/2011,10.1673,79.0347
12/19/2011,10.1496,79.0757
12/20/2011,10.1751,79.0038
12/21/2011,10.1578,79.2648
12/22/2011,10.1523,79.3515
12/23/2011,10.1544,79.3087
12/27/2011,10.1636,79.2075
12/28/2011,10.1678,79.213
12/29/2011,10.0181,79.1645
12/30/2011,10.051,79.399
1/2/2012,10.0473,79.1835
1/3/2012,10.1102,79.2584
1/4/2012,10.0585,79.3294
1/5/2012,9.9647,79.2111
1/6/2012,9.9209,79.2413
1/9/2012,9.8832,79.2065
1/10/2012,9.9471,79.1825
1/11/2012,9.8792,78.9666
1/12/2012,9.8933,78.9311
1/13/2012,9.9196,78.8013
1/16/2012,9.8422,78.8874
1/17/2012,9.9328,78.9697
1/18/2012,9.9599,79.0853
1/19/2012,10.0206,79.0671
1/20/2012,10.0145,79.087
1/23/2012,10.1013,79.2918
1/24/2012,10.0912,79.2931
1/25/2012,10.0443,79.3256
1/26/2012,10.1964,79.4971
1/27/2012,10.1947,79.5062
1/30/2012,10.1707,79.7506
1/31/2012,10.2194,79.8132
2/1/2012,10.2176,79.7541
2/2/2012,10.1541,79.7107
2/3/2012,10.2068,79.6721
2/6/2012,10.1135,79.892
2/7/2012,10.1682,80.0369
2/8/2012,10.2927,80.1027
2/9/2012,10.3056,80.0221
2/10/2012,10.2302,80.0712
2/13/2012,10.2782,80.2288
2/14/2012,10.2107,80.3905
2/15/2012,10.1514,80.5087
2/16/2012,10.0678,80.3414
2/17/2012,10.2036,80.4121
2/20/2012,10.2873,80.3506
2/21/2012,10.2547,80.2147
2/22/2012,10.2609,80.4916
2/23/2012,10.3151,80.1644
2/24/2012,10.4011,80.4187
2/27/2012,10.3828,80.2191
2/28/2012,10.4332,80.0164
2/29/2012,10.4252,80.1712
3/1/2012,10.3245,80.0467
3/2/2012,10.2548,79.975
3/5/2012,10.2628,79.9141
3/6/2012,10.2103,80.1163
3/7/2012,10.1858,80.2962
3/8/2012,10.272,80.3217
3/9/2012,10.2331,80.2744
3/12/2012,10.1784,80.258
3/13/2012,10.1342,80.2982
3/14/2012,10.139,80.0641
3/15/2012,10.1354,80.0266
3/16/2012,10.1818,80.0464
3/19/2012,10.2086,80.0324
3/20/2012,10.248,80.1983
3/21/2012,10.2689,80.365
3/22/2012,10.2252,80.4755
3/23/2012,10.2839,80.4099
3/26/2012,10.3136,80.2621
3/27/2012,10.3525,80.5997
3/28/2012,10.3536,80.647
3/29/2012,10.3048,80.5511
3/30/2012,10.3705,80.3833
4/2/2012,10.3429,80.3725
4/3/2012,10.3386,80.25
4/4/2012,10.2058,80.3593
4/5/2012,10.1478,80.5524
4/10/2012,10.1834,80.5613
4/11/2012,10.1958,80.5343
4/12/2012,10.2128,80.3135
4/13/2012,10.2046,80.204
4/16/2012,10.1062,80.2547
4/17/2012,10.1902,80.0775
4/18/2012,10.1617,80.1144
4/19/2012,10.156,80.0638
4/20/2012,10.2391,80.215
4/23/2012,10.1914,80.0617
4/24/2012,10.2141,79.9695
4/25/2012,10.2468,80.0308
4/26/2012,10.2543,80.0375
4/27/2012,10.2652,80.079
4/30/2012,10.2526,79.9898
5/2/2012,10.1873,79.9982
5/3/2012,10.1823,80.1478
5/4/2012,10.1925,80.2131
5/7/2012,10.1169,80.1455
5/8/2012,10.1095,80.1933
5/9/2012,10.053,80.0127
5/10/2012,10.0615,79.9613
5/11/2012,10.0506,79.7787
5/14/2012,9.989,79.849
5/15/2012,9.9739,79.8819
5/16/2012,9.8959,79.8184
5/17/2012,9.8521,79.8258
5/18/2012,9.8782,79.8139
5/21/2012,9.8994,79.7202
5/22/2012,9.9154,79.674
5/23/2012,9.831,79.7164
5/24/2012,9.7491,79.7544
5/25/2012,9.7395,79.6697
5/28/2012,9.7542,79.6065
5/29/2012,9.7224,79.4141
5/30/2012,9.6551,79.3412
5/31/2012,9.6307,79.1607
6/1/2012,9.5629,79.1626
6/4/2012,9.6515,78.8766
6/5/2012,9.643,79.0101
6/6/2012,9.6866,79.0446
6/7/2012,9.7716,79.0109
6/8/2012,9.6723,78.9925
6/11/2012,9.7323,78.9494
6/12/2012,9.6923,79.0471
6/13/2012,9.7241,78.9659
6/14/2012,9.7379,79.0399
6/15/2012,9.7742,78.9739
6/18/2012,9.7914,78.7766
6/19/2012,9.7913,78.8838
6/20/2012,9.8569,79.1122
6/21/2012,9.8313,79.2294
6/22/2012,9.731,79.2595
6/25/2012,9.6908,79.0841
6/26/2012,9.68,78.9006
6/27/2012,9.6814,78.8933
6/28/2012,9.6349,79.0479
6/29/2012,9.7658,78.8602
7/2/2012,9.7676,78.7218
7/3/2012,9.7503,78.7772
7/4/2012,9.7397,78.6924
7/5/2012,9.636,78.5028
7/6/2012,9.5968,78.5498
7/9/2012,9.5332,78.6532
7/10/2012,9.5266,78.7121
7/11/2012,9.507,78.768
7/12/2012,9.4459,78.7786
7/13/2012,9.4523,78.6776
7/16/2012,9.4456,78.7913
7/17/2012,9.5253,78.7424
7/18/2012,9.4893,78.6137
7/19/2012,9.53,78.6058
7/20/2012,9.4634,78.6535
7/23/2012,9.3899,78.8372
7/24/2012,9.3776,78.9298
7/25/2012,9.4132,78.9826
7/26/2012,9.5107,78.9727
7/27/2012,9.5544,78.9665
7/30/2012,9.4971,78.8602
7/31/2012,9.5246,78.7381
8/1/2012,9.5359,78.8106
8/2/2012,9.5752,78.7836
8/3/2012,9.4958,78.9489
8/6/2012,9.6004,78.961
8/7/2012,9.6432,78.9178
8/8/2012,9.5679,78.8802
8/9/2012,9.5405,78.9738
8/10/2012,9.5121,78.9126
8/13/2012,9.5716,78.8582
8/14/2012,9.5813,78.7628
8/15/2012,9.5227,78.7317
8/16/2012,9.5247,78.8078
8/17/2012,9.568,78.7271
8/20/2012,9.5412,78.8149
8/21/2012,9.6404,78.6924
8/22/2012,9.656,78.6176
8/23/2012,9.7365,78.6858
8/24/2012,9.7013,78.7058
8/27/2012,9.7184,78.8252
8/28/2012,9.7327,78.8551
8/29/2012,9.7307,78.8613
8/30/2012,9.7294,78.8663
8/31/2012,9.7806,78.9608
9/3/2012,9.7484,78.9077
9/4/2012,9.7568,78.7882
9/5/2012,9.7566,78.6917
9/6/2012,9.8028,78.6654
9/7/2012,9.8546,78.699
9/10/2012,9.9091,78.7215
9/11/2012,9.9161,78.7668
9/12/2012,10.0006,78.8696
9/13/2012,10.0121,78.9263
9/14/2012,10.152,78.8994
9/17/2012,10.1444,78.902
9/18/2012,10.1199,79.0643
9/19/2012,10.0806,79.2849
9/20/2012,10.0425,79.1948
9/21/2012,10.0682,79.094
9/24/2012,10.013,79.1193
9/25/2012,10.0266,79.1106
9/26/2012,9.96,78.9763
9/27/2012,9.9821,78.9914
9/28/2012,10.0258,78.913
10/1/2012,9.985,78.9436
10/2/2012,10.0266,78.989
10/3/2012,10.0073,79.1135
10/4/2012,10.0432,79.1183
10/5/2012,10.0805,79.0319
10/8/2012,10.0476,78.9874
10/9/2012,10.0422,79.1431
10/10/2012,9.9922,79.2009
10/11/2012,10.0148,79.294
10/12/2012,10.0541,79.2242
10/15/2012,10.054,79.1514
10/16/2012,10.1116,79.1188
10/17/2012,10.1704,79.2334
10/18/2012,10.1671,79.4201
10/19/2012,10.1029,79.4467
10/22/2012,10.1242,79.5236
10/23/2012,10.0791,79.4816
10/24/2012,10.0304,79.5223
10/25/2012,10.0701,79.6171
10/26/2012,10.0041,79.6768
10/29/2012,9.9963,79.5176
10/30/2012,10.0457,79.6314
10/31/2012,10.0697,79.6034
11/1/2012,10.0557,79.7564
11/2/2012,9.9589,79.7122
11/5/2012,9.9024,79.6698
11/6/2012,9.9203,79.8382
11/7/2012,9.8788,79.8183
11/8/2012,9.8719,79.7786
11/9/2012,9.8391,79.7325
11/12/2012,9.8704,79.6682
11/13/2012,9.8399,79.6707
11/14/2012,9.8634,79.8736
11/15/2012,9.8876,79.9866
11/16/2012,9.8803,79.8551
11/19/2012,9.893,79.8727
11/20/2012,9.929,79.9981
11/21/2012,9.9249,80.0733
11/22/2012,9.9934,80.2165
11/23/2012,10.0049,80.1108
11/26/2012,10.0472,80.1869
11/27/2012,10.0449,80.3105
11/28/2012,9.9908,80.098
11/29/2012,10.0704,80.1402
11/30/2012,10.0643,80.1487
12/3/2012,10.1193,80.156
12/4/2012,10.1463,80.1531
12/5/2012,10.1255,80.0684
12/6/2012,10.1308,80.0336
12/7/2012,10.0015,80.0545
12/10/2012,10.0208,80.137
12/11/2012,10.0697,80.1166
12/12/2012,10.1061,79.9696
12/13/2012,10.1348,79.9763
12/14/2012,10.1378,80.1428
12/17/2012,10.1991,80.0802
12/18/2012,10.2131,80.2838
12/19/2012,10.3092,80.254
12/20/2012,10.2657,80.154
12/21/2012,10.2371,80.1438
12/24/2012,10.2447,80.1795
12/27/2012,10.2834,79.9593
12/28/2012,10.2191,79.8812
12/31/2012,10.226,79.8519
1/2/2013,10.2791,80.0216
1/3/2013,10.1558,79.9967
1/4/2013,10.0864,80.1535
1/7/2013,10.1065,80.1179
1/8/2013,10.1435,80.1529
1/9/2013,10.1206,79.9185
1/10/2013,10.1645,79.9296
1/11/2013,10.29,79.7402
1/14/2013,10.3423,79.739
1/15/2013,10.3323,79.6077
1/16/2013,10.2934,79.6771
1/17/2013,10.3637,79.8587
1/18/2013,10.3296,79.7339
1/21/2013,10.3296,79.5655
1/22/2013,10.3244,79.5056
1/23/2013,10.3351,80.0729
1/24/2013,10.3497,80.1503
1/25/2013,10.444,80.1201
1/28/2013,10.4295,80.3822
1/29/2013,10.4223,80.3766
1/30/2013,10.5063,80.3497
1/31/2013,10.5106,80.3768
2/1/2013,10.5847,80.3657
2/4/2013,10.5081,80.3451
2/5/2013,10.4965,80.3301
2/6/2013,10.4814,80.2263
2/7/2013,10.5067,80.0705
2/8/2013,10.3723,80.1958
2/11/2013,10.3847,80.1911
2/12/2013,10.4218,80.2965
2/13/2013,10.455,80.0835
2/14/2013,10.3352,80.0355
2/15/2013,10.333,79.913
2/18/2013,10.3538,79.8626
2/19/2013,10.3517,79.7979
2/20/2013,10.3678,79.3388
2/21/2013,10.2267,79.7584
2/22/2013,10.2277,79.5403
2/25/2013,10.3191,79.4509
2/26/2013,10.1467,79.2187
2/27/2013,10.1604,79.2715
2/28/2013,10.183,79.2009
3/1/2013,10.0829,79.3368
3/4/2013,10.0878,79.2611
3/5/2013,10.1096,79.8851
3/6/2013,10.1099,79.8926
3/7/2013,10.092,80.1713
3/8/2013,10.1525,79.9655
3/11/2013,10.0797,80.1473
3/12/2013,10.1251,80.1407
3/13/2013,10.0695,80.0743
3/14/2013,10.037,80.1589
3/15/2013,10.1525,80.2324
3/18/2013,10.0351,80.2526
3/19/2013,10.0455,80.2311
3/20/2013,10.0489,80.4119
3/21/2013,10.0224,80.5838
3/22/2013,10.0517,80.5057
3/25/2013,10.0396,80.4659
3/26/2013,9.98,80.0625
3/27/2013,9.9114,80.1491
3/28/2013,9.942,80.2291
4/2/2013,9.9403,79.9696
4/3/2013,9.9575,79.9966
4/4/2013,9.9514,80.1485
4/5/2013,10.0517,80.0711
4/8/2013,10.1107,79.9865
4/9/2013,10.1248,79.9803
4/10/2013,10.1587,79.888
4/11/2013,10.1836,79.9323
4/12/2013,10.1303,79.7313
4/15/2013,10.1545,79.6676
4/16/2013,10.1909,79.6992
4/17/2013,10.1915,79.7533
4/18/2013,10.1268,79.852
4/19/2013,10.182,80.0026
4/22/2013,10.1221,79.7289
4/23/2013,10.086,79.6498
4/24/2013,10.098,79.5288
4/25/2013,10.1549,79.3737
4/26/2013,10.0922,79.3608
4/29/2013,10.1777,79.5109
4/30/2013,10.1452,79.6064
5/2/2013,10.2357,79.6946
5/3/2013,10.1754,79.5888
5/6/2013,10.1705,79.485
5/7/2013,10.1734,79.5981
5/8/2013,10.1934,79.5317
5/9/2013,10.1977,79.5416
5/10/2013,10.0793,79.7174
5/13/2013,10.0689,79.7151
5/14/2013,10.0726,79.6572
5/15/2013,9.9849,79.5991
5/16/2013,10.0069,79.5919
5/17/2013,9.9911,79.6898
5/20/2013,9.9766,79.6989
5/21/2013,9.9863,79.747
5/22/2013,10.0301,79.8253
5/23/2013,10.0044,79.7768
5/24/2013,10.0448,79.7764
5/27/2013,10.0453,79.8367
5/28/2013,10.0445,79.706
5/29/2013,10.0557,79.7184
5/30/2013,10.05,79.667
5/31/2013,10.0981,79.5752
6/3/2013,10.0989,79.6019
6/4/2013,10.1612,79.4322
6/5/2013,10.1414,79.4759
6/6/2013,10.1835,79.4474
6/7/2013,10.2928,79.1717
6/10/2013,10.2549,79.3206
6/11/2013,10.3057,79.2399
6/12/2013,10.3095,79.3117
6/13/2013,10.3387,79.2477
6/14/2013,10.3258,79.2694
6/17/2013,10.3491,79.1746
6/18/2013,10.3762,79.1284
6/19/2013,10.3981,79.0882
6/20/2013,10.2375,79.1077
6/21/2013,10.2239,79.0311
6/24/2013,10.152,78.993
6/25/2013,10.1876,78.9821
6/26/2013,10.1048,79.037
6/27/2013,10.1092,79.1155
6/28/2013,10.1477,79.1094
7/1/2013,10.1108,79.1097
7/2/2013,10.0923,79.0224
7/3/2013,10.0485,79.0493
7/4/2013,10.0677,78.9692
7/5/2013,9.9892,78.7749
7/8/2013,9.9662,78.7317
7/9/2013,9.9733,78.8001
7/10/2013,9.939,78.7915
7/11/2013,10.1178,78.5809
7/12/2013,10.1106,78.5228
7/15/2013,10.095,78.5544
7/16/2013,10.1767,78.5916
7/17/2013,10.1903,78.6867
7/18/2013,10.1566,78.7256
7/19/2013,10.1804,78.8149
7/22/2013,10.2143,79.0214
7/23/2013,10.2245,79.0588
7/24/2013,10.2753,78.9871
7/25/2013,10.2416,78.962
7/26/2013,10.2853,79.1117
7/29/2013,10.2938,79.0003
7/30/2013,10.3023,79.1905
7/31/2013,10.2946,79.222
8/1/2013,10.2656,79.2067
8/2/2013,10.2412,79.2076
8/5/2013,10.2832,79.194
8/6/2013,10.3002,79.0751
8/7/2013,10.3197,79.0976
8/8/2013,10.3626,79.091
8/9/2013,10.3714,79.2386
8/12/2013,10.2992,79.2371
8/13/2013,10.3073,79.2847
8/14/2013,10.2705,79.2289
8/15/2013,10.3113,79.2369
8/16/2013,10.344,79.2664
8/19/2013,10.349,79.2481
8/20/2013,10.3848,79.3456
8/21/2013,10.3789,79.2862
8/22/2013,10.3328,79.2595
8/23/2013,10.3579,79.2199
8/26/2013,10.3617,79.0947
8/27/2013,10.3458,79.0026
8/28/2013,10.3511,78.9536
8/29/2013,10.2886,78.9102
8/30/2013,10.2627,78.97
9/2/2013,10.2418,79.0979
9/3/2013,10.2144,78.9947
9/4/2013,10.2145,79.0362
9/5/2013,10.2392,79.0412
9/6/2013,10.1732,79.2766
9/9/2013,10.2323,79.2665
9/10/2013,10.2671,79.157
9/11/2013,10.2888,79.2059
9/12/2013,10.3055,79.1149
9/13/2013,10.3091,79.1212
9/16/2013,10.357,79.0049
9/17/2013,10.3564,79.1478
9/18/2013,10.353,79.1304
9/19/2013,10.5023,79.2028
9/20/2013,10.4769,79.1729
9/23/2013,10.4732,79.2262
9/24/2013,10.4462,79.2506
9/25/2013,10.471,79.2489
9/26/2013,10.4673,78.9868
