Date,SEK,NEER
7/7/2011,9.095,109.3945
7/8/2011,9.0838,108.4527
7/11/2011,9.172,109.1157
7/12/2011,9.209,109.8727
7/13/2011,9.2264,109.9987
7/14/2011,9.1975,110.0921
7/15/2011,9.2121,108.8815
7/18/2011,9.2534,108.7849
7/19/2011,9.23,109.1103
7/20/2011,9.1713,108.0598
7/21/2011,9.1008,107.6661
7/22/2011,9.0787,107.0619
7/25/2011,9.1083,107.3783
7/26/2011,9.0728,107.4439
7/27/2011,9.0632,107.6261
7/28/2011,9.0735,107.9488
7/29/2011,9.0689,107.5959
8/1/2011,9.007,106.91
8/2/2011,9.013,107.9531
8/3/2011,9.0875,107.816
8/4/2011,9.1494,107.7383
8/5/2011,9.207,107.9428
8/8/2011,9.2259,107.415
8/9/2011,9.2127,108.0299
8/10/2011,9.2323,108.1523
8/11/2011,9.2947,107.7472
8/12/2011,9.2376,107.1911
8/15/2011,9.285,106.2416
8/16/2011,9.2498,106.4014
8/17/2011,9.1685,106.8867
8/18/2011,9.159,106.3257
8/19/2011,9.2204,106.2248
8/22/2011,9.1403,105.5686
8/23/2011,9.1046,105.4445
8/24/2011,9.1234,106.3301
8/25/2011,9.1099,106.1091
8/26/2011,9.1082,107.0241
8/29/2011,9.1157,107.0271
8/30/2011,9.19,106.8937
8/31/2011,9.164,106.525
9/1/2011,9.096,105.8639
9/2/2011,9.1237,105.5435
9/5/2011,9.0975,105.5407
9/6/2011,9.0888,106.1578
9/7/2011,8.9729,106.3505
9/8/2011,8.9556,106.5949
9/9/2011,8.8945,106.3898
9/12/2011,8.9905,106.3872
9/13/2011,9.126,106.3996
9/14/2011,9.172,106.9694
9/15/2011,9.194,106.063
9/16/2011,9.161,105.7229
9/19/2011,9.1684,105.6088
9/20/2011,9.1198,105.536
9/21/2011,9.117,105.4909
9/22/2011,9.2762,105.5805
9/23/2011,9.3127,105.5967
9/26/2011,9.2475,105.9119
9/27/2011,9.1774,106.6398
9/28/2011,9.193,106.8816
9/29/2011,9.2116,106.0154
9/30/2011,9.258,106.1602
10/3/2011,9.1592,106.1574
10/4/2011,9.1628,105.8939
10/5/2011,9.119,106.1477
10/6/2011,9.165,106.6026
10/7/2011,9.133,106.229
10/10/2011,9.1249,106.4923
10/11/2011,9.1202,106.1491
10/12/2011,9.1171,105.985
10/13/2011,9.1374,106.0198
10/14/2011,9.1395,106.359
10/17/2011,9.1582,105.3611
10/18/2011,9.1589,104.7854
10/19/2011,9.1245,105.2479
10/20/2011,9.0978,105.4908
10/21/2011,9.1031,106.6889
10/24/2011,9.1065,106.9139
10/25/2011,9.111,107.2966
10/26/2011,9.0967,106.9548
10/27/2011,9.028,107.1816
10/28/2011,9.0182,107.7391
10/31/2011,9.009,107.7434
11/1/2011,9.0625,107.6947
11/2/2011,9.073,107.7162
11/3/2011,9.0272,107.9651
11/4/2011,9.1113,107.3139
11/7/2011,9.0845,106.9851
11/8/2011,9.0355,107.4811
11/9/2011,9.0753,107.2986
11/10/2011,9.0643,107.6741
11/11/2011,9.0935,107.4437
11/14/2011,9.1146,107.3347
11/15/2011,9.1238,107.4766
11/16/2011,9.1313,107.2153
11/17/2011,9.1747,106.8737
11/18/2011,9.1606,106.8642
11/21/2011,9.1795,107.0846
11/22/2011,9.2035,107.5173
11/23/2011,9.2157,107.9629
11/24/2011,9.244,108.4528
11/25/2011,9.2505,108.7578
11/28/2011,9.2597,108.4642
11/29/2011,9.2195,109.1704
11/30/2011,9.146,109.1851
12/1/2011,9.1258,109.3772
12/2/2011,9.0834,109.0774
12/5/2011,9.046,108.5688
12/6/2011,9.0552,108.3963
12/7/2011,9.0149,108.8088
12/8/2011,9.014,109.1251
12/9/2011,9.0185,110.3742
12/12/2011,9.0525,110.276
12/13/2011,9.0605,110.2145
12/14/2011,9.0852,110.4513
12/15/2011,9.0708,110.791
12/16/2011,9.0337,109.9643
12/19/2011,8.9898,109.9558
12/20/2011,8.978,110.1807
12/21/2011,9.0021,109.634
12/22/2011,8.9952,109.9912
12/23/2011,8.9648,109.9199
12/27/2011,8.9735,110.7456
12/28/2011,8.9685,110.5799
12/29/2011,8.9414,111.1155
12/30/2011,8.912,111.4379
1/2/2012,8.9275,111.7334
1/3/2012,8.9283,111.6155
1/4/2012,8.8985,111.4134
1/5/2012,8.8461,111.6716
1/6/2012,8.8388,111.7698
1/9/2012,8.8343,110.634
1/10/2012,8.812,111.3211
1/11/2012,8.8087,111.0149
1/12/2012,8.8515,110.9961
1/13/2012,8.8892,111.098
1/16/2012,8.8748,110.6233
1/17/2012,8.8376,109.9856
1/18/2012,8.8236,109.6973
1/19/2012,8.7605,110.4815
1/20/2012,8.7804,110.9229
1/23/2012,8.7791,110.3401
1/24/2012,8.794,110.898
1/25/2012,8.8506,110.7533
1/26/2012,8.8775,109.7555
1/27/2012,8.8966,110.2132
1/30/2012,8.8996,110.9583
1/31/2012,8.8967,110.7852
2/1/2012,8.8896,111.4434
2/2/2012,8.8565,111.7726
2/3/2012,8.848,111.2456
2/6/2012,8.8025,110.9032
2/7/2012,8.8215,110.9108
2/8/2012,8.8285,109.796
2/9/2012,8.8045,109.2349
2/10/2012,8.8065,109.3027
2/13/2012,8.8098,109.1571
2/14/2012,8.7814,108.0659
2/15/2012,8.7861,108.1673
2/16/2012,8.8065,108.1197
2/17/2012,8.8316,108.3089
2/20/2012,8.811,108.5894
2/21/2012,8.8107,108.617
2/22/2012,8.808,108.8026
2/23/2012,8.8175,108.8236
2/24/2012,8.8225,108.5831
2/27/2012,8.8334,108.9161
2/28/2012,8.8275,108.7458
2/29/2012,8.8088,108.6985
3/1/2012,8.8135,108.389
3/2/2012,8.8316,108.1503
3/5/2012,8.8382,107.4373
3/6/2012,8.8906,107.7055
3/7/2012,8.924,107.8585
3/8/2012,8.8894,107.763
3/9/2012,8.9075,107.9523
3/12/2012,8.9312,108.5866
3/13/2012,8.8889,107.9933
3/14/2012,8.883,108.037
3/15/2012,8.916,108.1754
3/16/2012,8.856,108.0962
3/19/2012,8.877,108.6627
3/20/2012,8.912,108.6825
3/21/2012,8.9185,108.7904
3/22/2012,8.9265,108.953
3/23/2012,8.924,108.1909
3/26/2012,8.9277,108.5785
3/27/2012,8.8935,107.8546
3/28/2012,8.88,107.6116
3/29/2012,8.845,107.4783
3/30/2012,8.8455,108.0799
4/2/2012,8.8052,108.173
4/3/2012,8.7938,108.8718
4/4/2012,8.8185,108.8891
4/5/2012,8.8134,108.4938
4/10/2012,8.873,109.8107
4/11/2012,8.907,108.5631
4/12/2012,8.8912,108.3238
4/13/2012,8.8945,105.8879
4/16/2012,8.8822,107.2148
4/17/2012,8.8822,107.0963
4/18/2012,8.85,107.0763
4/19/2012,8.8416,106.9963
4/20/2012,8.8396,107.9098
4/23/2012,8.8618,107.8483
4/24/2012,8.888,107.6246
4/25/2012,8.8958,108.1091
4/26/2012,8.876,106.5179
4/27/2012,8.9024,107.3121
4/30/2012,8.9185,107.6124
5/2/2012,8.8884,107.8407
5/3/2012,8.8713,107.856
5/4/2012,8.9041,107.4303
5/7/2012,8.9105,108.9145
5/8/2012,8.8885,108.891
5/9/2012,8.9097,109.2869
5/10/2012,8.9448,109.7835
5/11/2012,8.984,109.8975
5/14/2012,9.002,110.0163
5/15/2012,9.0437,109.318
5/16/2012,9.097,109.3701
5/17/2012,9.1356,109.8102
5/18/2012,9.0996,108.668
5/21/2012,9.1191,108.3454
5/22/2012,9.089,108.493
5/23/2012,9.0605,107.601
5/24/2012,8.976,107.6233
5/25/2012,8.993,108.3002
5/28/2012,8.9982,108.176
5/29/2012,8.9865,108.77
5/30/2012,8.9555,108.7991
5/31/2012,8.9752,108.5199
6/1/2012,8.9947,108.8311
6/4/2012,9.007,109.0357
6/5/2012,8.969,108.4802
6/6/2012,9.0165,108.5946
6/7/2012,8.9664,108.8424
6/8/2012,8.9781,108.6468
6/11/2012,8.864,109.1824
6/12/2012,8.864,108.9112
6/13/2012,8.832,108.6992
6/14/2012,8.8373,109.259
6/15/2012,8.8353,109.4417
6/18/2012,8.8412,108.6609
6/19/2012,8.8398,108.1742
6/20/2012,8.8434,108.5926
6/21/2012,8.836,108.3272
6/22/2012,8.8008,107.7777
6/25/2012,8.8165,108.0629
6/26/2012,8.8204,107.8702
6/27/2012,8.8242,108.5626
6/28/2012,8.8009,108.7568
6/29/2012,8.7728,108.517
7/2/2012,8.744,108.3898
7/3/2012,8.7305,108.5155
7/4/2012,8.6876,109.3226
7/5/2012,8.6177,110.1176
7/6/2012,8.6576,109.7314
7/9/2012,8.6225,109.1641
7/10/2012,8.5734,109.5239
7/11/2012,8.5384,109.2974
7/12/2012,8.5808,109.5357
7/13/2012,8.5746,109.9039
7/16/2012,8.6185,109.5164
7/17/2012,8.6046,110.1021
7/18/2012,8.4927,109.4582
7/19/2012,8.5045,108.5228
7/20/2012,8.454,108.9768
7/23/2012,8.4508,108.4015
7/24/2012,8.4215,107.5261
7/25/2012,8.4592,108.2279
7/26/2012,8.4505,108.0627
7/27/2012,8.5008,107.628
7/30/2012,8.3488,108.1735
7/31/2012,8.359,108.3157
8/1/2012,8.3189,108.1172
8/2/2012,8.334,108.4655
8/3/2012,8.2797,108.4653
8/6/2012,8.3401,108.7713
8/7/2012,8.322,109.073
8/8/2012,8.277,108.9601
8/9/2012,8.2669,108.6991
8/10/2012,8.2077,108.4697
8/13/2012,8.2312,108.0011
8/14/2012,8.2483,107.6702
8/15/2012,8.225,107.8212
8/16/2012,8.2347,108.3661
8/17/2012,8.2766,107.148
8/20/2012,8.2339,106.6544
8/21/2012,8.2595,105.6047
8/22/2012,8.3412,105.8429
8/23/2012,8.3087,106.185
8/24/2012,8.2441,106.5714
8/27/2012,8.2397,105.9735
8/28/2012,8.2405,106.5543
8/29/2012,8.3375,106.3009
8/30/2012,8.3478,106.901
8/31/2012,8.3362,106.9985
9/3/2012,8.4161,107.0916
9/4/2012,8.4075,107.0289
9/5/2012,8.4415,107.1625
9/6/2012,8.5026,107.1515
9/7/2012,8.4865,107.5654
9/10/2012,8.4935,107.9997
9/11/2012,8.4773,107.7414
9/12/2012,8.4735,107.1811
9/13/2012,8.5088,106.9038
9/14/2012,8.5884,106.5063
9/17/2012,8.6243,106.3441
9/18/2012,8.5685,105.8874
9/19/2012,8.5214,106.1493
9/20/2012,8.4885,106.2869
9/21/2012,8.4956,106.1045
9/24/2012,8.4928,106.6527
9/25/2012,8.4725,106.9526
9/26/2012,8.4998,106.541
9/27/2012,8.45,106.6276
9/28/2012,8.4498,106.4012
10/1/2012,8.4731,107.0921
10/2/2012,8.5326,107.5903
10/3/2012,8.609,107.8393
10/4/2012,8.6099,108.0493
10/5/2012,8.5728,107.9196
10/8/2012,8.6057,108.1278
10/9/2012,8.6117,107.5362
10/10/2012,8.6068,107.2578
10/11/2012,8.6627,107.713
10/12/2012,8.683,107.8734
10/15/2012,8.6591,108.553
10/16/2012,8.6274,108.7521
10/17/2012,8.6587,108.6004
10/18/2012,8.5843,108.7955
10/19/2012,8.5717,108.5813
10/22/2012,8.5924,108.7511
10/23/2012,8.6174,109.3636
10/24/2012,8.6558,109.0417
10/25/2012,8.6883,109.1309
10/26/2012,8.673,108.907
10/29/2012,8.6219,109.0392
10/30/2012,8.6155,108.6518
10/31/2012,8.6,108.3347
11/1/2012,8.6398,108.457
11/2/2012,8.5955,108.5941
11/5/2012,8.569,108.5044
11/6/2012,8.5721,108.8036
11/7/2012,8.5547,108.1861
11/8/2012,8.5105,108.4661
11/9/2012,8.5745,108.8412
11/12/2012,8.5809,109.0423
11/13/2012,8.6077,108.8835
11/14/2012,8.626,108.3778
11/15/2012,8.648,107.6123
11/16/2012,8.6493,107.5166
11/19/2012,8.6419,107.2426
11/20/2012,8.6463,106.808
11/21/2012,8.622,107.4795
11/22/2012,8.6065,107.6232
11/23/2012,8.5879,107.6334
11/26/2012,8.5763,107.5628
11/27/2012,8.642,108.7859
11/28/2012,8.6174,108.5693
11/29/2012,8.6371,108.5782
11/30/2012,8.6625,108.5152
12/3/2012,8.6558,108.7835
12/4/2012,8.6265,108.8769
12/5/2012,8.651,108.8184
12/6/2012,8.6294,109.2894
12/7/2012,8.618,109.0854
12/10/2012,8.6336,109.2708
12/11/2012,8.6449,108.9835
12/12/2012,8.6275,109.1087
12/13/2012,8.7215,109.5935
12/14/2012,8.7743,109.4512
12/17/2012,8.754,109.0024
12/18/2012,8.7378,109.0617
12/19/2012,8.6662,108.8354
12/20/2012,8.6349,108.8986
12/21/2012,8.5945,108.2713
12/24/2012,8.6323,107.8726
12/27/2012,8.6273,107.6694
12/28/2012,8.5615,107.5209
12/31/2012,8.582,108.0589
1/2/2013,8.5704,107.9783
1/3/2013,8.5398,107.3995
1/4/2013,8.531,107.1085
1/7/2013,8.5144,106.9975
1/8/2013,8.5766,107.0385
1/9/2013,8.5954,106.7115
1/10/2013,8.5666,106.2153
1/11/2013,8.6248,106.0686
1/14/2013,8.6178,106.0482
1/15/2013,8.6338,105.7313
1/16/2013,8.6341,105.8409
1/17/2013,8.643,105.695
1/18/2013,8.6642,105.8181
1/21/2013,8.6936,106.0315
1/22/2013,8.6909,106.1566
1/23/2013,8.6909,105.9291
1/24/2013,8.6879,106.4978
1/25/2013,8.6889,106.288
1/28/2013,8.6583,106.1753
1/29/2013,8.611,106.6867
1/30/2013,8.6117,105.9998
1/31/2013,8.6325,106.2753
2/1/2013,8.6022,106.4041
2/4/2013,8.5823,106.4524
2/5/2013,8.5632,106.2434
2/6/2013,8.5895,106.2583
2/7/2013,8.6339,106.3468
2/8/2013,8.595,106.2874
2/11/2013,8.5754,106.4034
2/12/2013,8.5701,106.0921
2/13/2013,8.4768,105.69
2/14/2013,8.4492,105.895
2/15/2013,8.4557,106.1422
2/18/2013,8.4598,105.2619
2/19/2013,8.4483,105.5802
2/20/2013,8.4297,105.6189
2/21/2013,8.4615,105.6579
2/22/2013,8.4572,105.02
2/25/2013,8.474,104.86
2/26/2013,8.4594,105.0164
2/27/2013,8.4352,105.3316
2/28/2013,8.4475,105.5961
3/1/2013,8.366,105.286
3/4/2013,8.3801,104.9369
3/5/2013,8.3384,104.8867
3/6/2013,8.3159,105.1681
3/7/2013,8.294,104.864
3/8/2013,8.3239,105.3616
3/11/2013,8.326,105.6855
3/12/2013,8.3182,105.7515
3/13/2013,8.2931,105.8019
3/14/2013,8.3784,104.9893
3/15/2013,8.3515,104.2577
3/18/2013,8.337,104.4646
3/19/2013,8.3421,104.2419
3/20/2013,8.3374,104.0525
3/21/2013,8.3654,103.8413
3/22/2013,8.4232,103.7099
3/25/2013,8.4361,104.0514
3/26/2013,8.3561,104.3275
3/27/2013,8.302,104.2372
3/28/2013,8.3553,102.3822
4/2/2013,8.311,102.3881
4/3/2013,8.3258,102.4564
4/4/2013,8.4064,102.9242
4/5/2013,8.3984,103.4007
4/8/2013,8.3591,103.3623
4/9/2013,8.3765,103.1527
4/10/2013,8.3353,103.0345
4/11/2013,8.3138,102.9269
4/12/2013,8.3373,103.1349
4/15/2013,8.3704,102.7872
4/16/2013,8.3823,102.8333
4/17/2013,8.4727,103.1412
4/18/2013,8.5008,103.1285
4/19/2013,8.511,103.55
4/22/2013,8.5139,103.6846
4/23/2013,8.5926,103.4257
4/24/2013,8.5885,102.8615
4/25/2013,8.5961,102.9495
4/26/2013,8.5579,103.2167
4/29/2013,8.5503,102.8086
4/30/2013,8.542,103.2091
5/2/2013,8.5503,102.7936
5/3/2013,8.5307,102.958
5/6/2013,8.5543,102.8594
5/7/2013,8.5287,103.3407
5/8/2013,8.5402,103.3677
5/9/2013,8.5395,103.3333
5/10/2013,8.5511,103.3389
5/13/2013,8.5702,103.5961
5/14/2013,8.6333,103.6491
5/15/2013,8.596,103.3412
5/16/2013,8.5893,103.269
5/17/2013,8.5922,103.4414
5/20/2013,8.5754,103.2832
5/21/2013,8.56,103.1793
5/22/2013,8.5451,103.0108
5/23/2013,8.5943,102.6471
5/24/2013,8.598,103.0548
5/27/2013,8.5964,102.5467
5/28/2013,8.5874,102.6642
5/29/2013,8.6082,102.6763
5/30/2013,8.572,102.3036
5/31/2013,8.5828,102.4539
6/3/2013,8.5723,102.4972
6/4/2013,8.5704,102.5259
6/5/2013,8.6255,102.3657
6/6/2013,8.6072,102.0305
6/7/2013,8.6912,102.0472
6/10/2013,8.7144,102.1247
6/11/2013,8.7454,101.7988
6/12/2013,8.6808,102.5019
6/13/2013,8.6765,102.5781
6/14/2013,8.6096,102.2727
6/17/2013,8.6122,102.0248
6/18/2013,8.6753,101.7784
6/19/2013,8.575,102.0334
6/20/2013,8.6724,102.2338
6/21/2013,8.6927,102.9234
6/24/2013,8.8884,103.0171
6/25/2013,8.7683,102.7868
6/26/2013,8.7615,103.0266
6/27/2013,8.756,103.2428
6/28/2013,8.7773,102.6714
7/1/2013,8.6958,102.8842
7/2/2013,8.7008,102.4671
7/3/2013,8.7083,102.4504
7/4/2013,8.708,102.1163
7/5/2013,8.6562,102.523
7/8/2013,8.7898,103.026
7/9/2013,8.7194,102.387
7/10/2013,8.6767,102.2718
7/11/2013,8.7055,101.9932
7/12/2013,8.705,102.216
7/15/2013,8.7359,102.2091
7/16/2013,8.6974,101.5514
7/17/2013,8.6295,100.5695
7/18/2013,8.6212,100.9193
7/19/2013,8.5933,101.193
7/22/2013,8.5577,101.6123
7/23/2013,8.5525,101.4288
7/24/2013,8.5521,101.9827
7/25/2013,8.6085,102.2433
7/26/2013,8.6118,101.8847
7/29/2013,8.5812,101.9857
7/30/2013,8.6818,101.8494
7/31/2013,8.7128,101.7011
8/1/2013,8.6914,101.8581
8/2/2013,8.7714,101.9045
8/5/2013,8.7618,101.9759
8/6/2013,8.7112,101.9278
8/7/2013,8.7261,101.7149
8/8/2013,8.6828,101.7481
8/9/2013,8.6747,101.6398
8/12/2013,8.6792,101.4296
8/13/2013,8.6624,101.7686
8/14/2013,8.6393,101.9382
8/15/2013,8.6455,102.124
8/16/2013,8.707,101.831
8/19/2013,8.712,101.5895
8/20/2013,8.7061,101.6091
8/21/2013,8.7277,101.571
8/22/2013,8.689,101.6796
8/23/2013,8.714,101.4412
8/26/2013,8.7281,101.397
8/27/2013,8.6894,101.5013
8/28/2013,8.6875,101.2228
8/29/2013,8.7178,100.5497
8/30/2013,8.7503,100.536
9/2/2013,8.7222,100.5392
9/3/2013,8.7031,100.2082
9/4/2013,8.7165,99.0885
9/5/2013,8.7751,99.5399
9/6/2013,8.7248,99.2819
9/9/2013,8.7492,98.3101
9/10/2013,8.6887,99.7305
9/11/2013,8.6717,99.5769
9/12/2013,8.6924,99.1547
9/13/2013,8.7048,99.9718
9/16/2013,8.6943,99.9729
9/17/2013,8.6352,99.255
9/18/2013,8.6263,98.7507
9/19/2013,8.5702,98.2323
9/20/2013,8.5969,99.0939
9/23/2013,8.6007,98.5235
9/24/2013,8.6315,98.2278
9/25/2013,8.6881,98.424
9/26/2013,8.6554,98.2753
9/27/2013,8.6863,98.3392
9/30/2013,8.6575,98.1871
10/1/2013,8.6329,97.9195
10/2/2013,8.655,97.864
10/3/2013,8.6214,98.7007
10/4/2013,8.6732,99.0338
10/7/2013,8.7425,98.749
10/8/2013,8.7023,98.4647
10/9/2013,8.7445,97.8683
10/10/2013,8.8217,97.8145
10/11/2013,8.7659,97.4256
10/14/2013,8.7988,97.4581
10/15/2013,8.7617,96.9472
10/16/2013,8.8116,97.454
10/17/2013,8.7781,97.2737
10/18/2013,8.7686,95.6628
10/21/2013,8.785,96.0232
10/22/2013,8.7626,96.7201
10/23/2013,8.7756,96.34
10/24/2013,8.7626,96.1893
10/25/2013,8.7351,96.4064
10/28/2013,8.7464,96.0895
10/29/2013,8.7695,96.5947
10/30/2013,8.782,96.8123
10/31/2013,8.8052,97.3836
11/1/2013,8.8055,97.723
11/4/2013,8.7722,98.0504
11/5/2013,8.794,98.5969
11/6/2013,8.7874,98.8922
11/7/2013,8.711,98.9369
11/8/2013,8.8375,98.7721
11/11/2013,8.7967,98.6898
11/12/2013,8.9103,98.4647
11/13/2013,8.9928,98.6307
11/14/2013,8.974,98.6806
11/15/2013,8.9438,98.3839
11/18/2013,8.9156,98.3345
11/19/2013,8.9613,98.403
11/20/2013,8.9195,96.6985
11/21/2013,8.9353,97.1479
11/22/2013,8.8948,97.3172
11/25/2013,8.8915,97.7679
11/26/2013,8.8942,97.6581
11/27/2013,8.91,97.5819
11/28/2013,8.9301,97.3686
11/29/2013,8.9075,97.1452
12/2/2013,8.8904,97.1734
12/3/2013,8.8677,97.2401
12/4/2013,8.8382,97.5286
12/5/2013,8.8631,96.7232
12/6/2013,8.9261,96.3959
12/9/2013,8.9554,96.4263
12/10/2013,8.9897,96.2851
12/11/2013,9.0124,95.8347
12/12/2013,9.0604,95.8151
12/13/2013,9.0351,95.8412
12/16/2013,9.0266,95.8852
12/17/2013,9.0412,96.668
12/18/2013,8.9892,96.6171
12/19/2013,8.9539,96.4042
12/20/2013,8.9905,96.4677
12/23/2013,8.9873,96.4355
12/24/2013,9.0015,95.7957
12/27/2013,8.9785,95.8137
12/30/2013,8.9283,96.0615
12/31/2013,8.8591,95.9814
1/2/2014,8.8832,97.3431
1/3/2014,8.8561,97.4712
1/6/2014,8.8687,97.5452
1/7/2014,8.8573,97.4207
1/8/2014,8.8964,97.8947
1/9/2014,8.926,98.2381
1/10/2014,8.882,98.0002
1/13/2014,8.8713,98.016
1/14/2014,8.8198,97.8137
1/15/2014,8.7955,97.4854
1/16/2014,8.8174,97.3962
1/17/2014,8.7937,96.7286
1/20/2014,8.783,97.3489
1/21/2014,8.8071,97.4641
1/22/2014,8.7958,97.5735
1/23/2014,8.7661,98.1698
1/24/2014,8.8197,98.2931
1/27/2014,8.8057,97.3415
1/28/2014,8.8158,97.6549
1/29/2014,8.8005,97.2468
1/30/2014,8.8347,96.8691
1/31/2014,8.8509,97.0746
2/3/2014,8.8318,97.3352
2/4/2014,8.8231,98.555
2/5/2014,8.829,98.2905
2/6/2014,8.7883,98.0016
2/7/2014,8.8595,98.3073
2/10/2014,8.8457,98.0838
2/11/2014,8.82,99.1681
2/12/2014,8.7718,99.6112
2/13/2014,8.8106,99.9182
2/14/2014,8.8486,99.6633
2/17/2014,8.8286,99.5748
2/18/2014,8.922,99.8648
2/19/2014,8.9382,99.5971
2/20/2014,8.9606,99.5665
2/21/2014,8.9953,99.3469
2/24/2014,8.9372,99.3642
2/25/2014,8.9313,99.2026
2/26/2014,8.9287,98.8747
2/27/2014,8.9184,99.3417
2/28/2014,8.8525,98.742
3/3/2014,8.8652,97.6945
3/4/2014,8.8603,97.3592
3/5/2014,8.8519,97.6572
3/6/2014,8.83,97.4008
3/7/2014,8.859,97.7277
3/10/2014,8.8735,97.4988
3/11/2014,8.8287,97.3006
3/12/2014,8.8619,97.0465
3/13/2014,8.8495,97.4494
3/14/2014,8.8676,97.1904
3/17/2014,8.8604,97.1658
3/18/2014,8.8226,96.9774
3/19/2014,8.8339,96.9294
3/20/2014,8.8576,96.8463
3/21/2014,8.8541,96.9263
3/24/2014,8.8624,97.1028
3/25/2014,8.8576,96.9314
3/26/2014,8.9032,96.6652
3/27/2014,8.9191,96.513
3/28/2014,8.9312,96.7392
3/31/2014,8.9483,96.5009
4/1/2014,8.9002,96.951
4/2/2014,8.9049,96.3846
4/3/2014,8.9554,95.941
4/4/2014,8.9598,95.743
4/7/2014,8.9733,95.6172
4/8/2014,8.9653,96.2494
4/9/2014,8.9953,96.691
4/10/2014,9.0518,97.8989
4/11/2014,9.0754,98.3915
4/14/2014,9.0688,98.0966
4/15/2014,9.0902,98.0925
4/16/2014,9.092,97.7472
4/17/2014,9.1091,97.9445
4/22/2014,9.0925,97.9877
4/23/2014,9.0829,99.2243
4/24/2014,9.069,98.4401
4/25/2014,9.0927,97.3769
4/28/2014,9.052,97.7831
4/29/2014,9.0555,98.4734
4/30/2014,9.0723,98.2352
5/2/2014,9.0246,98.3241
5/5/2014,9.0844,98.4711
5/6/2014,9.0666,99.527
5/7/2014,9.0497,98.9165
5/8/2014,9.0439,99.0124
5/9/2014,9.0189,99.0963
5/12/2014,9.0155,99.304
5/13/2014,8.991,99.9109
5/14/2014,8.999,100.3836
5/15/2014,8.974,100.4267
5/16/2014,9.0122,100.0709
5/19/2014,9.0461,100.2319
5/20/2014,9.0294,100.0391
5/21/2014,9.0008,99.7383
5/22/2014,8.9944,99.4275
5/23/2014,9.06,99.5354
5/26/2014,9.0371,99.5364
5/27/2014,9.0393,99.0541
5/28/2014,9.032,99.2032
5/29/2014,9.0255,99.5227
5/30/2014,9.0823,99.6335
6/2/2014,9.1027,100.0497
6/3/2014,9.1044,100.0084
6/4/2014,9.074,100.4064
6/5/2014,9.0285,100.3603
6/6/2014,9.0674,100.5128
6/9/2014,9.0795,100.7424
6/10/2014,9.0686,101.1661
6/11/2014,9.0467,101.034
6/12/2014,9.0637,100.2388
6/13/2014,9.0232,99.7614
6/16/2014,9.0005,99.2826
6/17/2014,9.0058,99.1543
6/18/2014,9.007,99.2554
6/19/2014,9.0885,99.1386
6/20/2014,9.149,98.3986
6/23/2014,9.1283,98.5048
6/24/2014,9.1516,98.6193
6/25/2014,9.1734,99.4718
6/26/2014,9.1841,98.7752
6/27/2014,9.1962,98.6436
6/30/2014,9.1762,98.595
7/1/2014,9.16,98.327
7/2/2014,9.1574,98.3772
7/3/2014,9.3286,98.0996
7/4/2014,9.3129,98.2035
7/7/2014,9.3098,98.6021
7/8/2014,9.2977,98.6014
7/9/2014,9.2585,98.775
7/10/2014,9.2168,98.5295
7/11/2014,9.2176,98.5915
7/14/2014,9.2482,98.2952
7/15/2014,9.2564,98.5242
7/16/2014,9.2495,98.461
7/17/2014,9.247,98.6639
7/18/2014,9.2282,98.8875
7/21/2014,9.2592,98.8713
7/22/2014,9.2414,98.4925
7/23/2014,9.2016,98.8989
7/24/2014,9.2102,99.3434
7/25/2014,9.1661,99.3415
7/28/2014,9.1523,99.3472
7/29/2014,9.1801,99.4803
7/30/2014,9.2272,99.8181
7/31/2014,9.2261,100.2068
8/1/2014,9.2205,100.4697
8/4/2014,9.2563,100.1862
8/5/2014,9.2066,100.1752
8/6/2014,9.2454,99.6925
8/7/2014,9.2334,100.3813
8/8/2014,9.244,100.1752
8/11/2014,9.1941,99.8437
8/12/2014,9.1817,100.2272
8/13/2014,9.1884,100.0658
8/14/2014,9.1842,100.6535
8/15/2014,9.1542,101.0937
8/18/2014,9.1633,101.3438
8/19/2014,9.1529,101.5126
8/20/2014,9.1651,101.8417
8/21/2014,9.1695,101.4979
8/22/2014,9.1532,101.8363
8/25/2014,9.1489,100.6869
8/26/2014,9.1563,100.779
8/27/2014,9.1608,100.9155
8/28/2014,9.199,100.9904
8/29/2014,9.1658,101.0368
9/1/2014,9.1921,101.2059
9/2/2014,9.2018,101.0795
9/3/2014,9.1969,100.5991
9/4/2014,9.157,100.739
9/5/2014,9.1813,100.8477
9/8/2014,9.1732,100.8161
9/9/2014,9.1708,100.9267
9/10/2014,9.1819,100.9797
9/11/2014,9.1945,101.2544
9/12/2014,9.2308,101.3396
9/15/2014,9.2329,100.8739
9/16/2014,9.2376,100.469
9/17/2014,9.2634,100.9557
9/18/2014,9.1928,100.5439
9/19/2014,9.165,100.3343
9/22/2014,9.1715,100.5203
9/23/2014,9.1725,100.2032
9/24/2014,9.1825,100.1101
9/25/2014,9.1836,99.7266
9/26/2014,9.2132,99.5681
9/29/2014,9.2018,99.9963
9/30/2014,9.1465,100.364
10/1/2014,9.0932,99.7109
10/2/2014,9.0894,99.6949
10/3/2014,9.1122,100.0953
10/6/2014,9.0773,100.4165
10/7/2014,9.0668,100.4127
10/8/2014,9.1322,100.3148
10/9/2014,9.1262,100.3922
10/10/2014,9.1506,100.2578
