Date,CHF,NEER
5/21/2014,1.2216,133.3495
5/22/2014,1.2215,133.4092
5/23/2014,1.221,133.1377
5/26/2014,1.221,132.8657
5/27/2014,1.2221,132.8871
5/28/2014,1.2225,132.9304
5/29/2014,1.221,132.937
5/30/2014,1.2204,132.595
6/2/2014,1.2214,132.7669
6/3/2014,1.2216,132.6133
6/4/2014,1.2204,132.9087
6/5/2014,1.22,132.6928
6/6/2014,1.2185,132.6367
6/9/2014,1.2193,132.728
6/10/2014,1.2188,132.7165
6/11/2014,1.2179,132.807
6/12/2014,1.2174,132.48
6/13/2014,1.2178,132.1542
6/16/2014,1.2176,132.2618
6/17/2014,1.2188,132.3056
6/18/2014,1.218,131.9113
6/19/2014,1.217,131.9144
6/20/2014,1.2169,131.8108
6/23/2014,1.2167,131.7587
6/24/2014,1.2173,131.2834
6/25/2014,1.2168,131.4112
6/26/2014,1.2164,131.4092
6/27/2014,1.2162,131.952
6/30/2014,1.2156,131.7865
7/1/2014,1.2138,132.0101
7/2/2014,1.2137,131.955
7/3/2014,1.2147,132.142
7/4/2014,1.216,132.5092
7/7/2014,1.2155,132.5878
7/8/2014,1.2155,132.5179
7/9/2014,1.2158,132.3958
7/10/2014,1.2143,132.2438
7/11/2014,1.2143,132.1636
7/14/2014,1.2139,132.2029
7/15/2014,1.2142,132.2633
7/16/2014,1.2156,132.5487
7/17/2014,1.2147,132.4987
7/18/2014,1.2144,132.0635
7/21/2014,1.2144,131.925
7/22/2014,1.2151,132.0664
7/23/2014,1.215,132.1451
7/24/2014,1.2152,132.2991
7/25/2014,1.2152,132.3777
7/28/2014,1.215,132.0676
7/29/2014,1.2152,132.3843
7/30/2014,1.2165,132.3482
7/31/2014,1.2169,132.5047
8/1/2014,1.2163,132.5729
8/4/2014,1.2167,132.6741
8/5/2014,1.2175,132.8877
8/6/2014,1.2152,132.9584
8/7/2014,1.215,133.1316
8/8/2014,1.2137,133.1932
8/11/2014,1.2134,132.5468
8/12/2014,1.2138,132.5355
8/13/2014,1.2135,132.5468
8/14/2014,1.2124,132.7288
8/15/2014,1.2114,132.7684
8/18/2014,1.2107,132.9713
8/19/2014,1.2104,132.8128
8/20/2014,1.2106,132.5767
8/21/2014,1.2109,132.2655
8/22/2014,1.21,132.2376
8/25/2014,1.2087,132.6341
8/26/2014,1.2086,132.3082
8/27/2014,1.2068,132.7101
8/28/2014,1.206,132.6799
8/29/2014,1.2061,133.0097
9/1/2014,1.2072,133.1196
9/2/2014,1.2072,133.092
9/3/2014,1.2078,133.4099
9/4/2014,1.2055,133.158
9/5/2014,1.2064,132.1866
9/8/2014,1.2069,132.3632
9/9/2014,1.206,132.3915
9/10/2014,1.2072,132.3161
9/11/2014,1.21,132.4451
9/12/2014,1.2089,132.3272
9/15/2014,1.2099,132.0554
9/16/2014,1.2085,131.9555
9/17/2014,1.2101,131.7955
9/18/2014,1.2086,131.4626
9/19/2014,1.2067,131.3914
9/22/2014,1.2069,131.1574
9/23/2014,1.2069,130.9301
9/24/2014,1.2077,131.0298
9/25/2014,1.2076,131.0022
9/26/2014,1.2071,130.8596
9/29/2014,1.2071,130.7338
9/30/2014,1.2063,152.233
10/1/2014,1.2072,154.0162
10/2/2014,1.2085,154.3357
10/3/2014,1.2089,154.7976
10/6/2014,1.212,156.1808
10/7/2014,1.2115,157.1707
10/8/2014,1.2132,157.1151
10/9/2014,1.2107,154.3197
10/10/2014,1.2092,152.145
10/13/2014,1.2077,151.2631
10/14/2014,1.2079,149.3175
10/15/2014,1.2072,147.967
10/16/2014,1.2061,147.2613
10/17/2014,1.2074,147.4191
10/20/2014,1.2064,146.5545
10/21/2014,1.2068,146.5829
10/22/2014,1.2062,147.4226
10/23/2014,1.2067,148.2706
10/24/2014,1.206,147.9908
10/27/2014,1.206,148.0299
10/28/2014,1.2056,146.7827
10/29/2014,1.2059,146.6635
10/30/2014,1.2059,146.106
10/31/2014,1.2067,146.0912
11/3/2014,1.2054,144.8801
11/4/2014,1.2055,143.7091
11/5/2014,1.2043,144.3078
11/6/2014,1.2045,144.2572
11/7/2014,1.204,144.0193
11/10/2014,1.2028,143.7219
11/11/2014,1.2024,143.9047
11/12/2014,1.2023,145.0918
11/13/2014,1.2018,143.9284
11/14/2014,1.2015,143.4741
11/17/2014,1.2013,143.8358
11/18/2014,1.2013,143.5482
11/19/2014,1.2014,142.9437
11/20/2014,1.2014,142.7296
11/21/2014,1.2024,142.0745
11/24/2014,1.2027,141.9129
11/25/2014,1.203,142.3055
11/26/2014,1.2026,142.1569
11/27/2014,1.2022,142.48
11/28/2014,1.2018,142.2587
12/1/2014,1.2028,142.5691
12/2/2014,1.204,143.1411
12/3/2014,1.2032,144.2643
12/4/2014,1.2035,144.6624
12/5/2014,1.2021,145.7378
12/8/2014,1.2023,145.5222
12/9/2014,1.2021,145.7393
12/10/2014,1.2024,145.5196
12/11/2014,1.2012,146.0747
12/12/2014,1.201,145.3017
12/15/2014,1.2011,145.7724
12/16/2014,1.2009,146.4591
12/17/2014,1.201,145.9597
12/18/2014,1.2052,145.907
12/19/2014,1.2039,145.4304
12/22/2014,1.2035,145.3832
12/23/2014,1.2032,145.5419
12/24/2014,1.2025,145.9217
12/29/2014,1.2028,146.2263
12/30/2014,1.2028,146.6415
12/31/2014,1.2024,147.4624
1/2/2015,1.2022,147.2879
1/5/2015,1.2016,147.6135
1/6/2015,1.2014,146.7332
1/7/2015,1.2011,146.1535
1/8/2015,1.201,146.9156
1/9/2015,1.201,146.5307
1/12/2015,1.201,145.5008
1/13/2015,1.201,145.45
1/14/2015,1.201,146.5585
1/15/2015,1.028,147.369
1/16/2015,1.0128,147.9345
1/19/2015,1.012,148.4304
1/20/2015,1.0087,149.248
1/21/2015,0.9997,148.2207
1/22/2015,0.9943,147.5309
1/23/2015,0.9816,148.0419
1/26/2015,1.0014,147.712
1/27/2015,1.017,148.9103
1/28/2015,1.0242,147.4518
1/29/2015,1.0372,147.4975
1/30/2015,1.0468,147.4596
2/2/2015,1.0519,147.0745
2/3/2015,1.0526,147.5735
2/4/2015,1.0602,147.4109
2/5/2015,1.0587,147.6233
2/6/2015,1.0534,147.4906
2/9/2015,1.0428,147.5664
2/10/2015,1.0457,147.6411
2/11/2015,1.0465,148.0735
2/12/2015,1.0559,148.1487
2/13/2015,1.0576,147.7626
2/16/2015,1.0626,147.6996
2/17/2015,1.0631,146.8482
2/18/2015,1.0707,147.4569
2/19/2015,1.0796,147.4282
2/20/2015,1.0718,147.7924
2/23/2015,1.0727,147.4241
2/24/2015,1.0755,146.7251
2/25/2015,1.0773,147.4005
2/26/2015,1.0745,146.7759
2/27/2015,1.0636,147.3554
3/2/2015,1.0724,147.849
3/3/2015,1.0736,148.0796
3/4/2015,1.0694,147.8429
3/5/2015,1.0697,148.2372
3/6/2015,1.07,147.4179
3/9/2015,1.0691,147.4958
3/10/2015,1.0703,146.669
3/11/2015,1.0655,147.5543
3/12/2015,1.0636,148.1928
3/13/2015,1.0648,147.8701
3/16/2015,1.0615,146.9189
3/17/2015,1.066,146.1879
3/18/2015,1.0627,146.8475
3/19/2015,1.0595,147.0913
3/20/2015,1.0552,147.3296
3/23/2015,1.0561,146.6936
3/24/2015,1.0491,146.2011
3/25/2015,1.0517,147.3612
3/26/2015,1.0498,146.5277
3/27/2015,1.0476,147.2337
3/30/2015,1.0439,146.8412
3/31/2015,1.0463,146.6537
4/1/2015,1.0426,146.4035
4/2/2015,1.04,146.1149
4/7/2015,1.0438,146.243
4/8/2015,1.0438,145.7734
4/9/2015,1.0447,145.8055
4/10/2015,1.039,145.746
4/13/2015,1.0373,145.1119
4/14/2015,1.0344,144.044
4/15/2015,1.0321,144.5352
4/16/2015,1.0327,144.0931
4/17/2015,1.0297,145.1179
4/20/2015,1.0283,144.5919
4/21/2015,1.0252,144.0557
4/22/2015,1.0323,143.4218
4/23/2015,1.0383,142.8154
4/24/2015,1.0338,142.7308
4/27/2015,1.0367,142.0421
4/28/2015,1.0464,142.0293
4/29/2015,1.0491,142.5202
4/30/2015,1.0486,142.5061
