Date,SGD,NEER
1/4/1999,1.9554,100.2705
1/5/1999,1.9655,100.4033
1/6/1999,1.9699,100.1648
1/7/1999,1.9436,100.2836
1/8/1999,1.9537,100.3129
1/11/1999,1.9358,100.4367
1/12/1999,1.9343,101.0631
1/13/1999,1.9815,102.0438
1/14/1999,1.9615,102.1955
1/15/1999,1.957,101.3806
1/18/1999,1.9549,101.4587
1/19/1999,1.9521,101.4747
1/20/1999,1.9398,101.3531
1/21/1999,1.9368,101.625
1/22/1999,1.9461,101.3578
1/25/1999,1.9557,101.8329
1/26/1999,1.9512,101.9393
1/27/1999,1.9446,101.965
1/28/1999,1.929,101.9963
1/29/1999,1.9233,102.0306
2/1/1999,1.9169,102.0045
2/2/1999,1.9114,102.1716
2/3/1999,1.9132,102.167
2/4/1999,1.9009,101.7322
2/5/1999,1.907,101.9068
2/8/1999,1.9002,102.0288
2/9/1999,1.9182,102.0489
2/10/1999,1.9202,102.2822
2/11/1999,1.9104,102.1265
2/12/1999,1.9037,101.7785
2/15/1999,1.8973,101.8458
2/16/1999,1.8976,101.8288
2/17/1999,1.9117,101.6478
2/18/1999,1.9099,101.5866
2/19/1999,1.9067,101.7768
2/22/1999,1.8845,101.609
2/23/1999,1.8853,101.2047
2/24/1999,1.9046,100.8521
2/25/1999,1.9063,101.0014
2/26/1999,1.8965,101.0961
3/1/1999,1.8943,101.3521
3/2/1999,1.8879,101.3417
3/3/1999,1.8907,101.2749
3/4/1999,1.8855,101.4514
3/5/1999,1.8727,101.3772
3/8/1999,1.8821,102.0323
3/9/1999,1.8817,101.3147
3/10/1999,1.895,101.184
3/11/1999,1.8912,101.234
3/12/1999,1.8949,101.5647
3/15/1999,1.8767,101.9104
3/16/1999,1.8773,102.3256
3/17/1999,1.8918,102.422
3/18/1999,1.8981,102.1405
3/19/1999,1.8818,102.4457
3/22/1999,1.8765,102.8971
3/23/1999,1.8883,102.9106
3/24/1999,1.885,102.4666
3/25/1999,1.8808,102.4424
3/26/1999,1.8714,102.4719
3/29/1999,1.8537,102.7934
3/30/1999,1.8577,103.0512
3/31/1999,1.8544,103.0336
4/1/1999,1.8671,103.3528
4/2/1999,1.8655,103.6403
4/5/1999,1.864,103.742
4/6/1999,1.8603,103.6041
4/7/1999,1.8765,103.7809
4/8/1999,1.8717,103.375
4/9/1999,1.8685,103.1455
4/12/1999,1.872,103.2583
4/13/1999,1.8486,102.8264
4/14/1999,1.8282,103.036
4/15/1999,1.8238,102.4287
4/16/1999,1.821,102.5296
4/19/1999,1.8133,102.1045
4/20/1999,1.8133,101.8867
4/21/1999,1.8118,102.2224
4/22/1999,1.8093,102.3227
4/23/1999,1.8187,102.722
4/26/1999,1.8046,101.7543
4/27/1999,1.808,101.8642
4/28/1999,1.809,102.1139
4/29/1999,1.7997,102.0437
4/30/1999,1.8017,102.027
5/3/1999,1.8015,102.8061
5/4/1999,1.8006,103.0277
5/5/1999,1.8119,102.9346
5/6/1999,1.8373,102.7846
5/7/1999,1.8318,102.7148
5/10/1999,1.824,102.5256
5/11/1999,1.8238,103.0566
5/12/1999,1.8089,102.3176
5/13/1999,1.8107,102.3593
5/14/1999,1.8274,102.0449
5/17/1999,1.8296,103.0991
5/18/1999,1.8296,101.5343
5/19/1999,1.831,101.2904
5/20/1999,1.832,101.2379
5/21/1999,1.819,101.3182
5/24/1999,1.8223,101.5285
5/25/1999,1.8314,101.4023
5/26/1999,1.8247,100.9728
5/27/1999,1.8136,100.8641
5/28/1999,1.8076,100.6089
5/31/1999,1.8056,100.5929
6/1/1999,1.798,100.7751
6/2/1999,1.7907,100.4724
6/3/1999,1.7922,100.4293
6/4/1999,1.7811,100.4848
6/7/1999,1.7793,100.6065
6/8/1999,1.7786,100.4103
6/9/1999,1.7922,99.9375
6/10/1999,1.7956,99.6425
6/11/1999,1.7926,100.1072
6/14/1999,1.788,100.0336
6/15/1999,1.7778,99.3514
6/16/1999,1.7637,98.5201
6/17/1999,1.7598,98.1539
6/18/1999,1.7709,98.5318
6/21/1999,1.7677,99.0991
6/22/1999,1.7532,98.4841
6/23/1999,1.7526,98.8854
6/24/1999,1.757,98.9251
6/25/1999,1.7775,99.1593
6/28/1999,1.7706,99.1797
6/29/1999,1.7658,100.379
6/30/1999,1.7558,100.282
7/1/1999,1.7429,100.4789
7/2/1999,1.7409,100.2982
7/5/1999,1.737,100.6849
7/6/1999,1.7372,99.8565
7/7/1999,1.7334,100.1427
7/8/1999,1.7286,100.0967
7/9/1999,1.7334,99.8543
7/12/1999,1.7206,100.1578
7/13/1999,1.7318,100.1428
7/14/1999,1.7318,100.4937
7/15/1999,1.7331,100.7365
7/16/1999,1.7409,101.1644
7/19/1999,1.7279,100.6619
7/20/1999,1.7673,100.5245
7/21/1999,1.7757,100.8002
7/22/1999,1.7861,101.2667
7/23/1999,1.7822,100.9821
7/26/1999,1.8011,100.6815
7/27/1999,1.7939,100.9899
7/28/1999,1.7808,101.3519
7/29/1999,1.8041,101.2968
7/30/1999,1.8023,101.0212
8/2/1999,1.7906,100.8988
8/3/1999,1.7926,101.3892
8/4/1999,1.8053,101.5158
8/5/1999,1.8085,101.3092
8/6/1999,1.7898,101.1247
8/9/1999,1.7839,101.2942
8/10/1999,1.7878,101.3634
8/11/1999,1.7833,101.2224
8/12/1999,1.7832,101.1588
8/13/1999,1.7861,101.5134
8/16/1999,1.7626,101.1911
8/17/1999,1.7702,100.2503
8/18/1999,1.7634,100.2562
8/19/1999,1.7622,100.3244
8/20/1999,1.7622,100.1239
8/23/1999,1.7823,100.1562
8/24/1999,1.7766,100.3395
8/25/1999,1.7642,100.2044
8/26/1999,1.767,100.0505
8/27/1999,1.7636,100.2887
8/30/1999,1.764,100.295
8/31/1999,1.7787,100.4082
9/1/1999,1.7863,100.8203
9/2/1999,1.7961,100.9592
9/3/1999,1.8025,100.6876
9/6/1999,1.7889,100.2918
9/7/1999,1.7893,101.0894
9/8/1999,1.7982,100.9028
9/9/1999,1.7885,101.0551
9/10/1999,1.7796,100.6439
9/13/1999,1.7422,100.8653
9/14/1999,1.7498,100.8683
9/15/1999,1.7501,100.8674
9/16/1999,1.7561,101.1679
9/17/1999,1.7601,101.2772
9/20/1999,1.7675,101.185
9/21/1999,1.7649,101.3119
9/22/1999,1.7936,101.3672
9/23/1999,1.7894,101.4908
9/24/1999,1.79,101.7018
9/27/1999,1.7747,101.3294
9/28/1999,1.7991,101.314
9/29/1999,1.8051,101.3228
9/30/1999,1.8132,100.8516
10/1/1999,1.8162,100.9295
10/4/1999,1.8162,101.329
10/5/1999,1.7917,101.1276
10/6/1999,1.8041,101.1703
10/7/1999,1.7994,100.8736
10/8/1999,1.7931,100.6507
10/11/1999,1.7811,100.8368
10/12/1999,1.7828,100.3638
10/13/1999,1.8186,100.8566
10/14/1999,1.8074,99.6831
10/15/1999,1.8182,100.7972
10/18/1999,1.8193,101.307
10/19/1999,1.8096,101.4318
10/20/1999,1.8065,101.6425
10/21/1999,1.8019,101.4872
10/22/1999,1.7907,101.6287
10/25/1999,1.7733,101.3512
10/26/1999,1.7724,101.553
10/27/1999,1.762,101.5144
10/28/1999,1.7561,101.5805
10/29/1999,1.7408,101.3468
11/1/1999,1.7514,101.7394
11/2/1999,1.7514,101.2541
11/3/1999,1.751,100.9138
11/4/1999,1.7502,101.1908
11/5/1999,1.7354,101.2192
11/8/1999,1.7381,100.8255
11/9/1999,1.741,100.6198
11/10/1999,1.7405,100.5521
11/11/1999,1.7436,101.1077
11/12/1999,1.7186,100.9763
11/15/1999,1.7157,100.4512
11/16/1999,1.7274,100.4995
11/17/1999,1.7373,100.149
11/18/1999,1.7319,100.1023
11/19/1999,1.7205,99.8216
11/22/1999,1.7222,100.2634
11/23/1999,1.7218,100.7513
11/24/1999,1.7018,100.5996
11/25/1999,1.7047,101.0639
11/26/1999,1.6903,100.3663
11/29/1999,1.6966,100.3792
11/30/1999,1.699,100.2925
12/1/1999,1.6984,99.9922
12/2/1999,1.6971,100.1578
12/3/1999,1.6909,99.9814
12/6/1999,1.7099,99.969
12/7/1999,1.7175,100.5197
12/8/1999,1.7197,101.0567
12/9/1999,1.7066,100.0716
12/10/1999,1.7018,100.1394
12/13/1999,1.6988,100.0726
12/14/1999,1.6852,100.0748
12/15/1999,1.6806,99.8483
12/16/1999,1.6985,99.7932
12/17/1999,1.705,100.019
12/20/1999,1.685,100.0058
12/21/1999,1.6844,99.8666
12/22/1999,1.6777,100.1158
12/23/1999,1.6862,100.1817
12/24/1999,1.6939,100.183
12/27/1999,1.6911,100.1287
12/28/1999,1.6859,100.0425
12/29/1999,1.6781,100.2604
12/30/1999,1.6718,100.7525
1/3/2000,1.6769,100.2805
1/4/2000,1.7047,101.0581
1/5/2000,1.7159,100.9733
1/6/2000,1.7291,101.5621
1/7/2000,1.7096,101.535
1/10/2000,1.6975,101.8601
1/11/2000,1.7135,101.9182
1/12/2000,1.7185,102.5112
1/13/2000,1.7139,102.0309
1/14/2000,1.713,102.3428
1/17/2000,1.6918,102.2104
1/18/2000,1.6875,102.0251
1/19/2000,1.6946,102.1496
1/20/2000,1.6893,102.255
1/21/2000,1.6913,101.6994
1/24/2000,1.6889,101.6764
1/25/2000,1.6851,101.7493
1/26/2000,1.6954,101.3736
1/27/2000,1.6808,101.5685
1/28/2000,1.6828,102.0428
1/31/2000,1.6641,101.8739
2/1/2000,1.6488,102.202
2/2/2000,1.6514,101.6412
2/3/2000,1.6517,101.0633
2/4/2000,1.6639,101.0209
2/7/2000,1.6547,101.4692
2/8/2000,1.6786,101.3932
2/9/2000,1.6777,100.7573
2/10/2000,1.6686,100.2785
2/11/2000,1.6627,100.6273
2/14/2000,1.6717,100.9836
2/15/2000,1.6564,101.2172
2/16/2000,1.6677,100.9689
2/17/2000,1.6923,100.5817
2/18/2000,1.6823,99.9336
2/21/2000,1.6843,99.8043
2/22/2000,1.7109,100.2195
2/23/2000,1.7218,100.378
2/24/2000,1.7005,100.3537
2/25/2000,1.6796,100.1021
2/28/2000,1.6524,100.2171
2/29/2000,1.674,99.9215
3/1/2000,1.661,99.3979
3/2/2000,1.6702,99.4174
3/3/2000,1.6645,99.5533
3/6/2000,1.6649,99.5883
3/7/2000,1.6515,99.5403
3/8/2000,1.6356,99.9438
3/9/2000,1.6456,99.822
3/10/2000,1.6368,99.7703
3/13/2000,1.6574,99.2071
3/14/2000,1.6437,99.666
3/15/2000,1.651,99.7311
3/16/2000,1.6577,99.6732
3/17/2000,1.6579,99.444
3/20/2000,1.6707,99.6699
3/21/2000,1.6681,99.8829
3/22/2000,1.6475,99.5594
3/23/2000,1.646,99.2697
3/24/2000,1.6683,99.4843
3/27/2000,1.6651,99.7986
3/28/2000,1.656,99.8151
3/29/2000,1.6415,99.7109
3/30/2000,1.6418,99.677
3/31/2000,1.6354,100.1753
4/3/2000,1.6398,100.2986
4/4/2000,1.6399,99.8359
4/5/2000,1.6586,100.0645
4/6/2000,1.6474,99.9131
4/7/2000,1.6398,100.0606
4/10/2000,1.6467,100.5404
4/11/2000,1.6509,100.9603
4/12/2000,1.6446,101.0792
4/13/2000,1.637,101.1905
4/14/2000,1.6293,101.6837
4/17/2000,1.635,101.7394
4/18/2000,1.6136,102.139
4/19/2000,1.6109,101.7601
4/20/2000,1.592,101.8216
4/25/2000,1.5847,102.0833
4/26/2000,1.5686,102.3384
4/27/2000,1.5646,102.4111
4/28/2000,1.5482,102.7234
5/2/2000,1.5646,102.1367
5/3/2000,1.5347,102.2506
5/4/2000,1.5407,102.2652
5/5/2000,1.5463,102.0544
5/8/2000,1.5416,102.3184
5/9/2000,1.5467,102.5784
5/10/2000,1.5711,102.3872
5/11/2000,1.5689,101.9912
5/12/2000,1.5603,101.9382
5/15/2000,1.5851,101.9795
5/16/2000,1.5705,101.9619
5/17/2000,1.5471,101.9116
5/18/2000,1.5511,102.1048
5/19/2000,1.5325,102.075
5/22/2000,1.5565,101.5636
5/23/2000,1.5792,101.7503
5/24/2000,1.5806,101.7574
5/25/2000,1.5601,102.0209
5/26/2000,1.5816,101.6631
5/29/2000,1.6065,102.1675
5/30/2000,1.6242,101.8305
5/31/2000,1.6135,101.8628
6/1/2000,1.6164,101.7908
6/2/2000,1.6149,102.0036
6/5/2000,1.6233,102.0712
6/6/2000,1.6333,102.0946
6/7/2000,1.6485,102.1813
6/8/2000,1.6658,102.1123
6/9/2000,1.641,101.0658
6/12/2000,1.6411,101.3804
6/13/2000,1.6481,101.6706
6/14/2000,1.6591,101.3876
6/15/2000,1.6406,101.3743
6/16/2000,1.6518,101.9677
6/19/2000,1.669,101.8841
6/20/2000,1.654,101.8525
6/21/2000,1.6425,101.6909
6/22/2000,1.633,101.6232
6/23/2000,1.6309,101.8592
6/26/2000,1.6178,101.7961
6/27/2000,1.6297,101.4822
6/28/2000,1.6327,101.5283
6/29/2000,1.6496,101.3534
6/30/2000,1.6513,101.4174
7/3/2000,1.6444,102.065
7/4/2000,1.6457,101.9899
7/5/2000,1.6585,101.7672
7/6/2000,1.6583,102.3985
7/7/2000,1.647,102.2114
7/10/2000,1.6551,102.3535
7/11/2000,1.6604,102.3461
7/12/2000,1.656,102.5763
7/13/2000,1.6286,102.7395
7/14/2000,1.6312,102.6531
7/17/2000,1.6375,102.2307
7/18/2000,1.6349,102.3776
7/19/2000,1.6087,102.4228
7/20/2000,1.6077,102.3511
7/21/2000,1.6342,101.8933
7/24/2000,1.6281,102.6543
7/25/2000,1.6424,102.5941
7/26/2000,1.6366,102.8652
7/27/2000,1.6281,102.636
7/28/2000,1.6078,102.3518
7/31/2000,1.6034,102.3959
8/1/2000,1.605,102.437
8/2/2000,1.5796,102.4743
8/3/2000,1.5608,102.3268
8/4/2000,1.5549,102.4445
8/7/2000,1.5686,102.5119
8/8/2000,1.5612,102.7737
8/9/2000,1.5457,102.9947
8/10/2000,1.5515,103.0461
8/11/2000,1.5647,102.9935
8/14/2000,1.5463,103.2216
8/15/2000,1.5697,102.5492
8/16/2000,1.5587,102.4402
8/17/2000,1.5667,102.6319
8/18/2000,1.5702,102.7855
8/21/2000,1.5501,102.4714
8/22/2000,1.5405,102.6553
8/23/2000,1.5334,102.6942
8/24/2000,1.5514,102.8807
8/25/2000,1.5532,102.7626
8/28/2000,1.5485,103.1342
8/29/2000,1.5437,103.2905
8/30/2000,1.5375,103.3065
8/31/2000,1.5337,103.2873
9/1/2000,1.5334,103.0159
9/4/2000,1.5509,102.8796
9/5/2000,1.5345,103.17
9/6/2000,1.5253,103.0934
9/7/2000,1.5014,102.8607
9/8/2000,1.5163,102.9752
9/11/2000,1.4936,103.2213
9/12/2000,1.5007,103.1154
9/13/2000,1.509,103.0803
9/14/2000,1.5156,102.5336
9/15/2000,1.5039,102.4275
9/18/2000,1.49,102.549
9/19/2000,1.4913,102.6388
9/20/2000,1.479,103.0913
9/21/2000,1.4861,103.1272
9/22/2000,1.5538,102.958
9/25/2000,1.5328,102.8678
9/26/2000,1.5249,103.0939
9/27/2000,1.5441,103.4727
9/28/2000,1.5398,103.5021
9/29/2000,1.5247,103.5282
10/2/2000,1.5317,103.2803
10/3/2000,1.5278,103.1936
10/4/2000,1.5282,103.4929
10/5/2000,1.5367,102.8724
10/6/2000,1.5215,103.3721
10/9/2000,1.5216,103.5893
10/10/2000,1.5266,103.05
10/11/2000,1.5252,103.0116
10/12/2000,1.5169,102.9499
10/13/2000,1.514,102.8601
10/16/2000,1.4913,102.454
10/17/2000,1.4908,102.6072
10/18/2000,1.4984,102.4115
10/19/2000,1.4736,102.5384
10/20/2000,1.4831,102.5172
10/23/2000,1.4702,102.918
10/24/2000,1.4701,103.0883
10/25/2000,1.457,103.0227
10/26/2000,1.4486,103.0369
10/27/2000,1.4607,103.078
10/30/2000,1.4871,103.4294
10/31/2000,1.4787,103.5034
11/1/2000,1.494,103.3852
11/2/2000,1.5064,103.58
11/3/2000,1.521,103.2888
11/6/2000,1.5011,103.5028
11/7/2000,1.4928,103.5241
11/8/2000,1.4865,103.4388
11/9/2000,1.4852,103.3723
11/10/2000,1.5095,103.2952
11/13/2000,1.502,103.1435
11/14/2000,1.497,103.0667
11/15/2000,1.5004,103.0079
11/16/2000,1.5008,102.8402
11/17/2000,1.4949,102.8807
11/20/2000,1.4897,102.8481
11/21/2000,1.488,102.7159
11/22/2000,1.4778,102.9382
11/23/2000,1.4802,103.1203
11/24/2000,1.4845,103.0187
11/27/2000,1.4769,103.3719
11/28/2000,1.5042,103.4985
11/29/2000,1.5172,103.9174
11/30/2000,1.5244,103.4577
12/1/2000,1.5299,103.2337
12/4/2000,1.5536,103.3882
12/5/2000,1.5367,103.2644
12/6/2000,1.5387,102.7479
12/7/2000,1.5501,102.5193
12/8/2000,1.546,102.4268
12/11/2000,1.5266,102.6644
12/12/2000,1.5244,102.9517
12/13/2000,1.5232,102.7697
12/14/2000,1.536,102.5391
12/15/2000,1.5584,101.9312
12/18/2000,1.5574,102.0442
12/19/2000,1.546,101.9402
12/20/2000,1.5697,101.6235
12/21/2000,1.5827,101.8839
12/22/2000,1.5954,102.373
12/27/2000,1.6076,102.5099
12/28/2000,1.6078,102.3211
12/29/2000,1.6126,102.4737
1/2/2001,1.6376,102.0314
1/3/2001,1.6505,101.11
1/4/2001,1.6389,101.3293
1/5/2001,1.6551,101.159
1/8/2001,1.6416,101.1467
1/9/2001,1.6285,101.0386
1/10/2001,1.6325,101.1624
1/11/2001,1.653,101.4003
1/12/2001,1.654,101.2453
1/15/2001,1.6369,100.8114
1/16/2001,1.6328,100.4637
1/17/2001,1.6281,100.7057
1/18/2001,1.6354,100.7741
1/19/2001,1.6336,101.0362
1/22/2001,1.612,101.3733
1/23/2001,1.6382,101.766
1/24/2001,1.6184,101.7122
1/25/2001,1.5934,101.6726
1/26/2001,1.6115,101.8364
1/29/2001,1.6056,101.9434
1/30/2001,1.6074,102.0517
1/31/2001,1.6194,101.9376
2/1/2001,1.6381,102.1416
2/2/2001,1.6342,102.4025
2/5/2001,1.6417,102.2574
2/6/2001,1.6247,102.035
2/7/2001,1.6302,102.059
2/8/2001,1.6097,102.3004
2/9/2001,1.6123,102.0893
2/12/2001,1.6223,102.0943
2/13/2001,1.6181,102.0307
2/14/2001,1.6019,101.8571
2/15/2001,1.5847,102.2284
2/16/2001,1.5832,102.0996
2/19/2001,1.6009,102.4209
2/20/2001,1.5779,102.4253
2/21/2001,1.5956,102.4104
2/22/2001,1.58,102.3002
2/23/2001,1.5819,102.1631
2/26/2001,1.5879,102.1981
2/27/2001,1.5958,101.812
2/28/2001,1.6121,102.2241
3/1/2001,1.6179,102.2413
3/2/2001,1.6365,102.2063
3/5/2001,1.6314,102.1482
3/6/2001,1.6273,102.2954
3/7/2001,1.6352,102.1348
3/8/2001,1.6365,102.0347
3/9/2001,1.6434,101.9626
3/12/2001,1.632,102.2992
3/13/2001,1.6193,102.4108
3/14/2001,1.6183,102.4423
3/15/2001,1.6043,102.2023
3/16/2001,1.5896,102.3502
3/19/2001,1.5882,102.5523
3/20/2001,1.6001,102.6841
3/21/2001,1.6032,102.2855
3/22/2001,1.59,101.7706
3/23/2001,1.592,101.385
3/26/2001,1.602,101.6579
3/27/2001,1.6073,101.5245
3/28/2001,1.592,101.5537
3/29/2001,1.5912,101.9347
3/30/2001,1.5929,101.628
4/2/2001,1.5917,101.3941
4/3/2001,1.604,101.3188
4/4/2001,1.6402,101.7207
4/5/2001,1.631,101.9622
4/6/2001,1.6222,101.6756
4/9/2001,1.6381,102.4538
4/10/2001,1.6215,102.8254
4/11/2001,1.5978,102.8804
4/12/2001,1.5928,102.7495
4/17/2001,1.5901,102.5082
4/18/2001,1.5839,103.6141
4/19/2001,1.5924,103.7594
4/20/2001,1.632,103.6018
4/23/2001,1.6291,103.5335
4/24/2001,1.6268,104.0335
4/25/2001,1.6258,103.7231
4/26/2001,1.637,104.3163
4/27/2001,1.6417,104.2571
4/30/2001,1.6157,104.2549
5/2/2001,1.6171,104.2445
5/3/2001,1.6208,104.0996
5/4/2001,1.6294,103.6659
5/7/2001,1.6238,103.4177
5/8/2001,1.618,103.8005
5/9/2001,1.608,103.3823
5/10/2001,1.6072,103.6264
5/11/2001,1.5897,103.8371
5/14/2001,1.5892,104.0444
5/15/2001,1.5949,104.0484
5/16/2001,1.6016,103.9392
5/17/2001,1.5946,103.8606
5/18/2001,1.5886,104.0569
5/21/2001,1.5856,104.3978
5/22/2001,1.5733,104.4264
5/23/2001,1.5498,104.682
5/24/2001,1.5516,104.6835
5/25/2001,1.5545,104.3274
5/28/2001,1.5554,104.2592
5/29/2001,1.5449,104.4423
5/30/2001,1.5484,104.7613
5/31/2001,1.5346,104.5057
6/1/2001,1.5342,104.2177
6/4/2001,1.5445,104.1322
6/5/2001,1.533,103.9931
6/6/2001,1.548,103.7773
6/7/2001,1.532,103.8569
6/8/2001,1.533,103.7689
6/11/2001,1.5395,102.8781
6/12/2001,1.5391,102.2858
6/13/2001,1.5518,102.396
6/14/2001,1.5432,102.7734
6/15/2001,1.5691,102.987
6/18/2001,1.5588,102.9525
6/19/2001,1.5563,102.4647
6/20/2001,1.5502,102.314
6/21/2001,1.5581,102.4957
6/22/2001,1.5528,101.6743
6/25/2001,1.5654,101.1306
6/26/2001,1.5672,100.7195
6/27/2001,1.5701,100.5184
6/28/2001,1.5519,100.3304
6/29/2001,1.5451,100.6342
7/2/2001,1.5408,100.636
7/3/2001,1.5486,100.4153
7/4/2001,1.5414,100.6596
7/5/2001,1.537,100.8111
7/6/2001,1.5322,100.3707
7/9/2001,1.5475,100.3301
7/10/2001,1.5672,100.8157
7/11/2001,1.5804,100.5242
7/12/2001,1.5654,100.8336
7/13/2001,1.5678,100.5322
7/16/2001,1.5764,99.9609
7/17/2001,1.5617,100.2862
7/18/2001,1.5802,100.4099
7/19/2001,1.5924,99.84
7/20/2001,1.6006,99.8121
7/23/2001,1.5831,100.7221
7/24/2001,1.584,100.5464
7/25/2001,1.5989,100.6154
7/26/2001,1.5821,100.547
7/27/2001,1.5769,100.1442
7/30/2001,1.5773,100.2684
7/31/2001,1.5791,100.5283
8/1/2001,1.5898,100.6544
8/2/2001,1.5665,100.3253
8/3/2001,1.5661,100.1732
8/6/2001,1.5689,100.0807
8/7/2001,1.5655,100.2297
8/8/2001,1.5546,100.3133
8/9/2001,1.5721,100.2631
8/10/2001,1.5718,100.4465
8/13/2001,1.5783,100.6078
8/14/2001,1.5788,100.568
8/15/2001,1.5902,100.4497
8/16/2001,1.5949,100.4206
8/17/2001,1.6037,100.405
8/20/2001,1.608,100.2223
8/21/2001,1.5973,100.2518
8/22/2001,1.6149,100.2678
8/23/2001,1.5993,100.4903
8/24/2001,1.5953,100.6012
8/27/2001,1.5894,100.9088
8/28/2001,1.5834,100.8911
8/29/2001,1.5927,100.7074
8/30/2001,1.5916,100.7005
8/31/2001,1.5939,100.6245
9/3/2001,1.5782,100.3228
9/4/2001,1.5657,100.3875
9/5/2001,1.5538,100.755
9/6/2001,1.5517,100.8792
9/7/2001,1.5697,101.0411
9/10/2001,1.5823,101.4682
9/11/2001,1.5732,100.9063
9/12/2001,1.5722,101.009
9/13/2001,1.5764,100.5284
9/14/2001,1.5979,100.5613
9/17/2001,1.6061,100.8578
9/18/2001,1.6067,100.9287
9/19/2001,1.6118,100.9751
9/20/2001,1.6083,101.0973
9/21/2001,1.6022,101.1514
9/24/2001,1.6124,101.262
9/25/2001,1.6232,101.6339
9/26/2001,1.6287,102.0912
9/27/2001,1.6256,102.0817
9/28/2001,1.6123,102.0266
10/1/2001,1.6126,102.1749
10/2/2001,1.6326,102.1449
10/3/2001,1.6391,102.0783
10/4/2001,1.6213,102.1391
10/5/2001,1.6405,102.3479
10/8/2001,1.6533,102.9715
10/9/2001,1.6588,103.065
10/10/2001,1.6547,102.7824
10/11/2001,1.6497,102.697
10/12/2001,1.642,102.7207
10/15/2001,1.647,102.8573
10/16/2001,1.6474,102.7174
10/17/2001,1.6396,102.6502
10/18/2001,1.6364,102.867
10/19/2001,1.6417,103.1253
10/22/2001,1.639,102.795
10/23/2001,1.6228,102.591
10/24/2001,1.6313,102.7474
10/25/2001,1.6235,102.7133
10/26/2001,1.6297,102.8715
10/29/2001,1.6497,102.9683
10/30/2001,1.6516,102.8077
10/31/2001,1.6477,102.8797
11/1/2001,1.6627,102.8983
11/2/2001,1.6572,102.9511
11/5/2001,1.6325,102.7346
11/6/2001,1.6305,102.766
11/7/2001,1.6356,102.9134
11/8/2001,1.629,102.933
11/9/2001,1.6292,102.9312
11/12/2001,1.6268,102.9184
11/13/2001,1.6137,102.9057
11/14/2001,1.6077,102.7752
11/15/2001,1.6173,102.6884
11/16/2001,1.6239,102.4358
11/19/2001,1.6205,102.1716
11/20/2001,1.621,102.4073
11/21/2001,1.6148,102.4524
11/22/2001,1.6169,102.4523
11/23/2001,1.6166,102.2492
11/26/2001,1.6163,102.2067
11/27/2001,1.6124,102.4709
11/28/2001,1.6188,102.3333
11/29/2001,1.6255,102.2156
11/30/2001,1.6298,102.3609
12/3/2001,1.6368,102.4215
12/4/2001,1.6344,102.2228
12/5/2001,1.6374,101.6835
12/6/2001,1.6298,101.8862
12/7/2001,1.6324,101.9859
12/10/2001,1.6231,101.5738
12/11/2001,1.6301,101.7053
12/12/2001,1.6361,101.7954
12/13/2001,1.6415,101.9877
12/14/2001,1.6533,101.9124
12/17/2001,1.6631,101.953
12/18/2001,1.6575,101.8297
12/19/2001,1.6478,101.8658
12/20/2001,1.647,101.7865
12/21/2001,1.6444,101.8747
12/24/2001,1.6181,101.8508
12/27/2001,1.636,101.8158
12/28/2001,1.6306,101.9429
1/2/2002,1.6737,102.0357
1/3/2002,1.6709,102.3201
1/4/2002,1.6517,102.1943
1/7/2002,1.6441,102.225
1/8/2002,1.6479,102.0176
1/9/2002,1.6469,102.1847
1/10/2002,1.645,101.9267
1/11/2002,1.6437,101.9041
1/14/2002,1.6375,101.6892
1/15/2002,1.6282,101.8142
1/16/2002,1.6147,101.7395
1/17/2002,1.6186,101.625
1/18/2002,1.6173,101.8093
1/21/2002,1.6211,101.7334
1/22/2002,1.6259,101.7235
1/23/2002,1.6282,101.7704
1/24/2002,1.6133,101.9734
1/25/2002,1.5886,101.9378
1/28/2002,1.5746,101.8049
1/29/2002,1.5822,101.8664
1/30/2002,1.5852,101.7092
1/31/2002,1.5842,101.5487
2/1/2002,1.5845,101.2197
2/4/2002,1.5866,100.9059
2/5/2002,1.5929,101.1116
2/6/2002,1.5879,101.1701
2/7/2002,1.585,101.1902
2/8/2002,1.6025,101.081
2/11/2002,1.6115,101.1601
2/12/2002,1.6026,101.116
2/13/2002,1.597,101.34
2/14/2002,1.5879,100.9414
2/15/2002,1.5894,100.6862
2/18/2002,1.5931,100.502
2/19/2002,1.5919,100.6007
2/20/2002,1.598,100.678
2/21/2002,1.593,100.9894
2/22/2002,1.602,101.179
2/25/2002,1.5979,101.4344
2/26/2002,1.5911,100.8838
2/27/2002,1.5886,100.9405
2/28/2002,1.587,100.6087
3/1/2002,1.5886,100.6501
3/4/2002,1.5814,100.8454
3/5/2002,1.5866,100.7785
3/6/2002,1.5921,100.5935
3/7/2002,1.5954,100.5922
3/8/2002,1.6013,100.1113
3/11/2002,1.5923,100.1459
3/12/2002,1.5912,99.7039
3/13/2002,1.5934,99.9533
3/14/2002,1.6037,99.8966
3/15/2002,1.612,100.0659
3/18/2002,1.6052,100.2324
3/19/2002,1.6129,100.2835
3/20/2002,1.6122,100.1366
3/21/2002,1.6125,100.0422
3/22/2002,1.6098,100.3129
3/25/2002,1.6088,100.3787
3/26/2002,1.6148,100.4521
3/27/2002,1.6112,100.3407
3/28/2002,1.6057,100.2687
4/2/2002,1.6227,100.3722
4/3/2002,1.622,100.2385
4/4/2002,1.6216,100.453
