Date,HUF,NEER
10/3/2012,286.15,86.1151
10/4/2012,285.61,86.2222
10/5/2012,282.75,85.666
10/8/2012,283.75,85.6112
10/9/2012,283.4,85.6336
10/10/2012,282.15,85.0305
10/11/2012,281.85,84.9489
10/12/2012,281.4,85.1733
10/15/2012,278.53,85.7354
10/16/2012,278.51,86.8376
10/17/2012,279,87.0097
10/18/2012,277.19,86.6138
10/19/2012,279.3,86.8613
10/22/2012,279.57,86.3362
10/23/2012,281.77,86.3061
10/24/2012,280.89,86.5191
10/25/2012,279.72,86.7518
10/26/2012,281.99,87.0561
10/29/2012,285.13,87.7429
10/30/2012,284.58,86.4322
10/31/2012,284.05,86.4795
11/1/2012,282.22,86.6987
11/2/2012,281.42,87.0159
11/5/2012,282.58,86.9136
11/6/2012,281.8,86.2901
11/7/2012,282.1,86.2286
11/8/2012,284.57,86.2122
11/9/2012,284.4,85.3445
11/12/2012,283.6,85.1784
11/13/2012,284.36,85.1412
11/14/2012,285.06,85.1377
11/15/2012,284.28,84.7449
11/16/2012,284.18,84.1098
11/19/2012,283.42,84.2265
11/20/2012,281.56,83.9501
11/21/2012,281.27,84.654
11/22/2012,279.06,82.9637
11/23/2012,280.49,82.7184
11/26/2012,281.83,82.3094
11/27/2012,280.06,82.3974
11/28/2012,281.1,82.6228
11/29/2012,279.3,81.7986
11/30/2012,281.03,82.3501
12/3/2012,281.89,82.4391
12/4/2012,282.39,82.2796
12/5/2012,282.62,81.8565
12/6/2012,283.48,81.9875
12/7/2012,283.96,82.3816
12/10/2012,283.51,82.325
12/11/2012,282.14,82.3172
12/12/2012,282.33,82.99
12/13/2012,283.5,82.9769
12/14/2012,283.76,83.2249
12/17/2012,287.19,83.4955
12/18/2012,288.4,84.5923
12/19/2012,286.81,84.6594
12/20/2012,286.13,84.5678
12/21/2012,287.2,84.7029
12/24/2012,290.19,85.4958
12/27/2012,291.43,85.5769
12/28/2012,290.79,85.5292
12/31/2012,292.3,85.6183
1/2/2013,291.71,84.5125
1/3/2013,291.09,84.5387
1/4/2013,290.95,84.025
1/7/2013,291.57,84.0444
1/8/2013,292.7,84.066
1/9/2013,290.66,83.642
1/10/2013,291.59,83.3615
1/11/2013,296.56,84.43
1/14/2013,297.08,83.8253
1/15/2013,294.72,84.8431
1/16/2013,294.99,84.9597
1/17/2013,293.58,84.9458
1/18/2013,292.74,84.9754
1/21/2013,292.55,85.8328
1/22/2013,294.32,85.8631
1/23/2013,294.57,85.7774
1/24/2013,294.9,85.745
1/25/2013,297.89,85.1562
1/28/2013,298.4,86.0046
1/29/2013,297.4,86.5606
1/30/2013,296.08,86.4916
1/31/2013,292.27,86.6724
2/1/2013,292.37,86.5768
2/4/2013,293.23,87.111
2/5/2013,292.33,86.1652
2/6/2013,294.23,86.7356
2/7/2013,294.35,87.0232
2/8/2013,292.22,88.0607
2/11/2013,291.72,87.4855
2/12/2013,291.28,85.9317
2/13/2013,289.1,85.1892
2/14/2013,292.52,85.3845
2/15/2013,292.38,86.6054
2/18/2013,291.97,85.6418
2/19/2013,290.79,84.9808
2/20/2013,291.31,85.6332
2/21/2013,292.47,85.2044
2/22/2013,292.55,84.5665
2/25/2013,293.54,85.4257
2/26/2013,294.93,85.8896
2/27/2013,295.55,86.8475
2/28/2013,295.8,87.0972
3/1/2013,295.23,86.4054
3/4/2013,296.71,86.3099
3/5/2013,298.87,84.8484
3/6/2013,298.55,84.8096
3/7/2013,299.5,84.4648
3/8/2013,297.64,85.2638
3/11/2013,303.4,85.015
3/12/2013,304.65,85.6885
3/13/2013,305.65,85.848
3/14/2013,305.3,85.9857
3/15/2013,305.11,86.1881
3/18/2013,307.17,85.6125
3/19/2013,305.2,85.403
3/20/2013,304.97,85.5163
3/21/2013,305.42,85.65
3/22/2013,307.25,86.1287
3/25/2013,306.45,85.6964
3/26/2013,304.5,86.4584
3/27/2013,304.12,86.3437
3/28/2013,304.42,86.5581
4/2/2013,301.91,86.483
4/3/2013,302.1,86.1242
4/4/2013,301.38,85.7317
4/5/2013,301.13,85.5715
4/8/2013,297.75,86.0622
4/9/2013,297.65,85.922
4/10/2013,298.11,85.6729
4/11/2013,297.79,85.3154
4/12/2013,294.55,85.4026
4/15/2013,294.31,85.0234
4/16/2013,294.75,84.7204
4/17/2013,294.54,84.6136
4/18/2013,297.97,84.8118
4/19/2013,298.24,84.4575
4/22/2013,299.79,84.8685
4/23/2013,299.45,84.5556
4/24/2013,299.55,84.6095
4/25/2013,301.24,84.8189
4/26/2013,301.57,84.9486
4/29/2013,298.15,85.1918
4/30/2013,300.12,84.7376
5/2/2013,297.08,84.7413
5/3/2013,296.12,84.7154
5/6/2013,296.4,84.3903
5/7/2013,296.25,84.3645
5/8/2013,293.31,84.8051
5/9/2013,293.13,84.682
5/10/2013,293.18,84.7155
5/13/2013,293.33,84.8894
5/14/2013,295.53,85.185
5/15/2013,292.27,84.4818
5/16/2013,290.51,83.8386
5/17/2013,290.56,84.3307
5/20/2013,289.99,84.1712
5/21/2013,290.42,84.2821
5/22/2013,289.06,83.907
5/23/2013,292.18,83.9026
5/24/2013,290.4,83.7008
5/27/2013,289.23,84.0295
5/28/2013,285.85,84.1725
5/29/2013,288.03,84.5618
5/30/2013,293.33,84.5124
5/31/2013,296.11,84.0039
6/3/2013,295.4,84.2083
6/4/2013,291.53,84.7328
6/5/2013,294.67,84.6732
6/6/2013,297.37,84.8429
6/7/2013,295.72,85.8313
6/10/2013,297.2,84.8773
6/11/2013,299.71,84.91
6/12/2013,296.4,84.6488
6/13/2013,294.85,84.6055
6/14/2013,291.41,84.6691
6/17/2013,290.6,84.7597
6/18/2013,293.62,85.0863
6/19/2013,293.99,85.7376
6/20/2013,298.8,85.4775
6/21/2013,298.87,85.8113
6/24/2013,299.97,85.5447
6/25/2013,296.85,85.8022
6/26/2013,297.28,85.9948
6/27/2013,294.98,85.6898
6/28/2013,294.85,85.9196
7/1/2013,294.07,86.1525
7/2/2013,293.33,85.8937
7/3/2013,294.88,85.8727
7/4/2013,295.8,85.7422
7/5/2013,294.8,86.3605
7/8/2013,294.52,86.3823
7/9/2013,292.95,86.5883
7/10/2013,294,86.4141
7/11/2013,292.47,87.1213
7/12/2013,292.82,87.0583
7/15/2013,292.01,87.0053
7/16/2013,292.6,87.0491
7/17/2013,293.85,86.9496
7/18/2013,294.97,86.7703
7/19/2013,295.58,86.2083
7/22/2013,293.95,85.561
7/23/2013,294.49,85.7707
7/24/2013,295.59,85.3513
7/25/2013,296.78,85.4455
7/26/2013,296.56,85.5585
7/29/2013,297.88,85.5943
7/30/2013,299.1,85.3294
7/31/2013,299.67,85.1097
8/1/2013,298.83,85.0299
8/2/2013,300.25,85.3394
8/5/2013,298.56,85.1401
8/6/2013,299.65,85.5685
8/7/2013,299.52,85.6178
8/8/2013,298.91,85.6986
8/9/2013,298.43,85.4378
8/12/2013,297.09,85.3697
8/13/2013,298.87,85.3087
8/14/2013,298.62,85.2306
8/15/2013,298.96,85.2038
8/16/2013,300.34,85.082
8/19/2013,300.71,84.6582
8/20/2013,299.25,84.2073
8/21/2013,299.67,84.1006
8/22/2013,299.4,84.2422
8/23/2013,298.98,84.4175
8/26/2013,297.85,84.413
8/27/2013,300.28,84.6779
8/28/2013,302.81,84.9206
8/29/2013,300.46,84.5503
8/30/2013,300.78,84.2391
9/2/2013,300.05,84.5159
9/3/2013,301.32,85.3174
9/4/2013,301.3,85.44
9/5/2013,302.35,85.65
9/6/2013,300.67,85.2999
9/9/2013,300.43,85.4356
9/10/2013,299.28,85.5688
9/11/2013,299.44,85.9133
9/12/2013,301.27,86.0666
9/13/2013,300.54,86.1542
9/16/2013,298.78,86.0394
9/17/2013,299.13,85.412
9/18/2013,298.47,85.363
9/19/2013,295.72,85.0193
9/20/2013,299.28,84.8216
9/23/2013,299.05,84.8623
9/24/2013,299.89,85.1791
9/25/2013,300.12,85.1877
9/26/2013,299.87,85.3254
9/27/2013,299.63,85.0643
9/30/2013,298.15,84.8473
10/1/2013,296.07,84.8463
10/2/2013,296.7,84.7166
10/3/2013,295.92,84.4142
10/4/2013,296.92,84.0869
10/7/2013,295.83,84.2729
10/8/2013,295.22,83.9923
10/9/2013,296.2,83.5694
10/10/2013,295.52,83.6831
10/11/2013,294.87,83.6912
10/14/2013,295.7,82.9434
10/15/2013,295.32,81.9908
10/16/2013,296.13,81.2884
10/17/2013,294.41,81.6475
10/18/2013,294.43,82.2641
10/21/2013,293.72,82.7498
10/22/2013,294.31,82.697
10/23/2013,292.24,82.505
10/24/2013,292.79,82.0199
10/25/2013,292.82,82.2651
10/28/2013,292.73,82.4725
10/29/2013,293.14,81.7932
10/30/2013,293.63,82.4853
10/31/2013,294.89,82.5367
11/1/2013,296.51,82.2759
11/4/2013,295.75,81.5254
11/5/2013,297,81.4311
11/6/2013,296.72,81.8784
11/7/2013,295.78,82.3505
11/8/2013,296.22,82.6966
11/11/2013,297.29,82.3294
11/12/2013,298.5,82.074
11/13/2013,298.66,82.4384
11/14/2013,297.63,81.8092
11/15/2013,298.41,82.2197
11/18/2013,297.06,82.5783
11/19/2013,296.96,82.4911
11/20/2013,296.78,82.6856
11/21/2013,297.46,82.1328
11/22/2013,297.98,81.9837
11/25/2013,298.21,81.9194
11/26/2013,298.72,82.3935
11/27/2013,299.08,81.5895
11/28/2013,299.46,82.2371
11/29/2013,301.1,82.4485
12/2/2013,302.2,82.8423
12/3/2013,302.9,82.1325
12/4/2013,302.49,82.0765
12/5/2013,301.83,81.9212
12/6/2013,302.25,82.232
12/9/2013,301.57,82.1117
12/10/2013,300.79,82.1707
12/11/2013,302.25,82.9001
12/12/2013,303.49,83.432
12/13/2013,302.42,83.2479
12/16/2013,299.77,83.3859
12/17/2013,299.3,83.4111
12/18/2013,298.49,83.4186
12/19/2013,299.38,83.5039
12/20/2013,298.83,83.82
12/23/2013,298.52,83.8445
12/24/2013,297.14,84.0094
12/27/2013,297.27,83.5365
12/30/2013,296.8,83.3513
12/31/2013,297.04,83.3829
1/2/2014,298.63,83.1363
1/3/2014,298.66,83.3291
1/6/2014,299.82,83.4819
1/7/2014,300.75,83.32
1/8/2014,300.35,83.3263
1/9/2014,299.41,82.8428
1/10/2014,299.24,82.8705
1/13/2014,298.84,82.9308
1/14/2014,299.8,83.4005
1/15/2014,300.36,83.5325
1/16/2014,300.55,83.2565
1/17/2014,300.72,83.5835
1/20/2014,301.71,83.8568
1/21/2014,302.8,84.3619
1/22/2014,302.18,84.1257
1/23/2014,303.62,84.1911
1/24/2014,305.65,84.1983
1/27/2014,304.93,83.975
1/28/2014,304.83,84.0545
1/29/2014,307.37,83.4822
1/30/2014,310.97,83.6572
1/31/2014,313.26,83.6292
2/3/2014,311.76,83.8222
2/4/2014,309.32,83.9018
2/5/2014,307.59,84.0175
2/6/2014,307.48,84.2114
2/7/2014,308.81,84.0169
2/10/2014,310.88,83.8644
2/11/2014,310.1,84.1392
2/12/2014,308.52,84.1727
2/13/2014,311.67,84.1897
2/14/2014,309.05,83.6902
2/17/2014,308.75,83.5267
2/18/2014,310.18,83.8212
2/19/2014,313.26,84.0033
2/20/2014,313.58,83.9513
2/21/2014,311.89,83.6124
2/24/2014,310.24,83.206
2/25/2014,309.12,83.0753
2/26/2014,310.35,82.8565
2/27/2014,310.9,82.6442
2/28/2014,310.45,82.762
3/3/2014,312.65,82.7755
3/4/2014,311.15,83.3895
3/5/2014,309.48,83.2593
3/6/2014,309.81,83.3812
3/7/2014,310,83.3026
3/10/2014,312.34,82.9072
3/11/2014,312.75,82.6658
3/12/2014,313.35,82.4903
3/13/2014,311.7,82.3338
3/14/2014,314.55,82.0553
3/17/2014,312.3,81.8183
3/18/2014,311.52,81.7758
3/19/2014,310.08,81.953
3/20/2014,312.36,81.8848
3/21/2014,312.59,82.3214
3/24/2014,312.89,82.2634
3/25/2014,311.81,81.9362
3/26/2014,312.27,82.0045
3/27/2014,311.69,82.1954
3/28/2014,308.89,82.3084
3/31/2014,307.18,82.2187
4/1/2014,307.79,81.8507
4/2/2014,307.29,81.9681
4/3/2014,307.21,82.1012
4/4/2014,306.68,82.0123
4/7/2014,306.5,82.6006
4/8/2014,305.26,82.466
4/9/2014,305.2,82.3309
4/10/2014,305.09,82.2579
4/11/2014,306.96,81.7313
4/14/2014,307.47,81.4617
4/15/2014,307.23,81.0351
4/16/2014,308.38,80.7311
4/17/2014,307.73,81.0269
4/22/2014,307.05,80.5629
4/23/2014,307.78,80.2445
4/24/2014,307.73,80.3438
4/25/2014,309.6,80.8913
4/28/2014,309.62,80.8893
4/29/2014,309.18,80.632
4/30/2014,307.63,80.7539
5/2/2014,307.07,81.0899
5/5/2014,308.09,81.0706
5/6/2014,307.03,80.7959
5/7/2014,305.9,80.8739
5/8/2014,304.17,80.8175
5/9/2014,303.98,80.5751
5/12/2014,303.71,80.744
5/13/2014,303.33,80.7553
5/14/2014,304.3,80.7058
5/15/2014,303.62,80.7978
5/16/2014,305.93,80.4723
5/19/2014,305.38,80.2069
5/20/2014,305.46,80.2967
5/21/2014,304.48,80.0262
5/22/2014,304.1,80.4333
5/23/2014,303.49,80.5973
5/26/2014,302.77,80.0906
5/27/2014,303.58,80.203
5/28/2014,304,79.4375
5/29/2014,302.89,79.675
5/30/2014,302.81,79.9874
6/2/2014,302.81,79.9861
6/3/2014,304.93,80.0568
6/4/2014,305.4,80.1639
6/5/2014,303.8,80.3087
6/6/2014,303.5,80.5666
6/9/2014,303.34,80.899
6/10/2014,304.13,80.5845
6/11/2014,305.62,80.8901
6/12/2014,305.84,80.9515
6/13/2014,306.6,80.7259
6/16/2014,307.51,80.4949
6/17/2014,307.34,80.366
6/18/2014,307.36,80.5503
6/19/2014,305.31,80.6704
6/20/2014,305.71,80.8504
6/23/2014,305.25,80.9895
6/24/2014,305.73,81.1749
6/25/2014,307.23,81.3038
6/26/2014,307.9,81.407
6/27/2014,308.59,81.9446
6/30/2014,309.3,81.655
7/1/2014,310.43,82.0365
7/2/2014,311.1,81.7355
7/3/2014,311.39,81.8369
7/4/2014,310.28,81.3239
7/7/2014,310.58,81.8126
7/8/2014,308.86,81.998
7/9/2014,309.13,81.9599
7/10/2014,310.4,81.9235
7/11/2014,310.15,81.5898
7/14/2014,309.68,81.2312
7/15/2014,309.2,81.2243
7/16/2014,309.13,81.216
7/17/2014,310.48,81.261
7/18/2014,310.05,81.1128
7/21/2014,309.56,81.235
7/22/2014,309.63,81.1234
7/23/2014,307.15,81.0546
7/24/2014,307.76,81.077
7/25/2014,308.06,80.8575
7/28/2014,308.2,80.7517
7/29/2014,310.26,81.5527
7/30/2014,311.14,81.3748
7/31/2014,312.96,81.515
8/1/2014,314.49,81.7967
8/4/2014,313.4,81.8948
8/5/2014,314.86,82.0088
8/6/2014,316.06,82.1612
8/7/2014,315.8,82.4514
8/8/2014,313.72,82.5294
8/11/2014,313.68,82.2986
8/12/2014,314.44,82.2429
8/13/2014,314.08,81.9664
8/14/2014,312.73,81.8007
8/15/2014,312.89,81.6547
8/18/2014,313.88,81.8262
8/19/2014,313.48,81.9063
8/20/2014,313.25,81.7131
8/21/2014,314.18,81.5796
8/22/2014,313.5,81.5395
8/25/2014,312.96,81.5521
8/26/2014,313.16,81.6103
8/27/2014,312.55,82.0042
8/28/2014,313.91,81.6144
8/29/2014,315.02,81.475
9/1/2014,314.25,81.304
9/2/2014,315.49,81.4684
9/3/2014,314.02,80.5943
9/4/2014,312.44,79.9421
9/5/2014,314.16,79.6508
9/8/2014,313.85,79.2552
9/9/2014,316.84,79.5196
9/10/2014,316.13,79.8486
9/11/2014,314.8,79.3417
9/12/2014,314.88,79.6622
9/15/2014,314.53,79.4627
9/16/2014,314.35,79.2239
9/17/2014,313.7,78.3791
9/18/2014,312.27,78.3175
9/19/2014,310.76,78.0321
9/22/2014,311.95,77.8671
9/23/2014,310.9,78.3624
9/24/2014,310.22,78.319
9/25/2014,310.54,78.1576
9/26/2014,311.51,78.0426
9/29/2014,312.18,77.5752
9/30/2014,310.57,76.5547
10/1/2014,310.3,76.8457
10/2/2014,309.71,77.324
10/3/2014,309.17,77.6013
10/6/2014,308.27,78.118
10/7/2014,307.92,78.0872
10/8/2014,307.92,78.414
10/9/2014,306.27,78.6145
10/10/2014,306.84,78.3355
10/13/2014,305.51,78.4156
10/14/2014,306.65,78.4508
10/15/2014,306.46,78.4574
10/16/2014,308.9,78.8067
10/17/2014,307.4,79.253
10/20/2014,306.37,79.4166
10/21/2014,306.38,79.7671
10/22/2014,306.17,80.0544
10/23/2014,307.4,79.5335
10/24/2014,308.65,79.0671
10/27/2014,308.78,78.9341
10/28/2014,309.26,79.5828
10/29/2014,309.05,80.0695
10/30/2014,308.82,79.915
10/31/2014,308.26,79.7092
11/3/2014,308.64,79.6784
11/4/2014,309.08,80.2925
11/5/2014,309.05,80.033
11/6/2014,310.02,80.2011
11/7/2014,309.84,80.2735
11/10/2014,307.04,80.0901
11/11/2014,307.59,80.7123
11/12/2014,307.36,80.5431
11/13/2014,306.36,80.4235
11/14/2014,306.12,79.9084
11/17/2014,306.01,79.4618
11/18/2014,305.54,79.6212
11/19/2014,304.8,79.7778
11/20/2014,304.62,79.2654
11/21/2014,304.56,78.3816
11/24/2014,304.76,79.0173
11/25/2014,305.82,79.2201
11/26/2014,306.6,78.5001
11/27/2014,307.14,79.1569
11/28/2014,306.81,79.198
12/1/2014,306.43,79.1934
12/2/2014,306.93,79.4043
12/3/2014,306.72,79.4675
12/4/2014,306.9,79.4338
12/5/2014,307.25,80.1183
12/8/2014,306.55,81.0972
12/9/2014,305.75,80.8505
12/10/2014,307.21,80.4116
12/11/2014,308.14,80.5896
12/12/2014,308.93,80.5145
12/15/2014,308.32,80.7179
12/16/2014,312.23,80.5593
12/17/2014,314.42,80.7041
12/18/2014,314.73,81.3166
12/19/2014,316.45,81.0155
12/22/2014,315.33,80.622
12/23/2014,313.93,80.7368
12/24/2014,316.08,80.7697
12/29/2014,314.68,80.4363
12/30/2014,314.98,79.8123
12/31/2014,315.54,79.8447
1/2/2015,318.75,80.6085
1/5/2015,318.32,80.6782
1/6/2015,319.32,79.9796
1/7/2015,319.53,79.763
1/8/2015,317.05,79.8267
1/9/2015,317.39,79.9127
1/12/2015,318.03,80.0088
1/13/2015,318.27,79.8259
1/14/2015,319.97,80.1911
1/15/2015,322.39,80.0607
1/16/2015,320.37,80.4045
1/19/2015,318.72,79.8651
1/20/2015,317.53,80.0074
1/21/2015,315.35,80.0291
1/22/2015,315.56,79.7282
1/23/2015,310.91,79.3564
1/26/2015,310.67,79.2008
1/27/2015,312.17,79.3816
1/28/2015,312.18,79.428
1/29/2015,312,79.3368
1/30/2015,312.03,79.6005
2/2/2015,310.56,79.1282
2/3/2015,309.18,79.0143
2/4/2015,308.85,79.0928
2/5/2015,307.24,78.6005
2/6/2015,306.27,78.2089
2/9/2015,307.3,78.2073
2/10/2015,309.34,78.3451
2/11/2015,310.15,78.4376
2/12/2015,307.76,78.3611
2/13/2015,306.03,78.5049
2/16/2015,306.91,78.1543
2/17/2015,307.81,78.3071
2/18/2015,307.71,78.3843
2/19/2015,305.34,77.679
2/20/2015,305.68,78.2215
2/23/2015,305.09,78.1839
2/24/2015,305,78.1176
2/25/2015,305.55,78.1037
2/26/2015,302.88,77.8195
2/27/2015,303.03,78.1275
3/2/2015,303.58,78.2523
3/3/2015,305.07,78.5811
3/4/2015,306.47,77.9873
3/5/2015,305.36,78.561
3/6/2015,303.78,78.4681
3/9/2015,305.21,78.2778
3/10/2015,307.92,78.1138
3/11/2015,304.17,77.9118
3/12/2015,303.6,77.3569
3/13/2015,306.5,77.2926
3/16/2015,303.68,77.3214
3/17/2015,304.12,77.1944
3/18/2015,304,77.0659
3/19/2015,303.22,76.7638
3/20/2015,303.86,76.6201
3/23/2015,304.75,76.441
3/24/2015,302.26,77.1648
3/25/2015,298.8,78.3451
3/26/2015,299.65,78.0935
3/27/2015,300.54,78.0571
3/30/2015,299.83,78.0164
3/31/2015,299.43,78.1548
4/1/2015,298.52,78.2633
4/2/2015,299.58,78.1227
4/7/2015,299.08,78.2198
4/8/2015,296.62,78.4513
4/9/2015,297.2,78.3465
4/10/2015,297.38,77.9005
4/13/2015,296.85,78.4126
4/14/2015,296.64,78.3643
4/15/2015,297.85,78.5201
4/16/2015,300.95,78.4975
4/17/2015,301.36,78.6847
4/20/2015,297.9,78.7676
4/21/2015,297.41,78.7326
4/22/2015,300.27,78.2892
4/23/2015,301.57,78.0653
4/24/2015,301.48,78.1975
4/27/2015,301.21,78.034
4/28/2015,301.35,78.1637
4/29/2015,302.55,78.6778
4/30/2015,302.81,78.7214
