Date,KRW,NEER
9/15/2008,1570.76,75.6065
9/16/2008,1654.26,77.4109
9/17/2008,1587.75,77.603
9/18/2008,1673.53,78.1289
9/19/2008,1605.82,79.1776
9/22/2008,1646.52,78.8573
9/23/2008,1692,77.1092
9/24/2008,1694.49,76.2066
9/25/2008,1691.24,75.4624
9/26/2008,1709.95,75.761
9/29/2008,1700.21,76.8016
9/30/2008,1726.3,74.8472
10/1/2008,1680.57,76.711
10/2/2008,1704.58,76.0522
10/3/2008,1697.85,75.9314
10/6/2008,1754.19,76.0471
10/7/2008,1793.63,75.3132
10/8/2008,1914.1,74.881
10/9/2008,1863.15,74.0878
10/10/2008,1775.59,74.6508
10/13/2008,1680.32,76.0016
10/14/2008,1628.92,75.9288
10/15/2008,1691.54,75.0003
10/16/2008,1803.18,74.9821
10/17/2008,1742.52,75.2821
10/20/2008,1768.61,75.5086
10/21/2008,1769.27,75.7204
10/22/2008,1785.18,76.0538
10/23/2008,1812.62,75.4847
10/24/2008,1833.98,75.2263
10/27/2008,1791.25,74.9456
10/28/2008,1828.8,74.0941
10/29/2008,1806.96,74.7166
10/30/2008,1665.72,73.5777
10/31/2008,1666.13,72.1313
11/3/2008,1623.01,71.4971
11/4/2008,1635.83,71.6731
11/5/2008,1611.32,70.2525
11/6/2008,1706.07,70.8133
11/7/2008,1691.51,70.0557
11/10/2008,1697.74,70.121
11/11/2008,1701.5,70.504
11/12/2008,1712.85,69.2511
11/13/2008,1740.35,67.619
11/14/2008,1788.06,68.6268
11/17/2008,1810.38,69.5354
11/18/2008,1839.11,68.714
11/19/2008,1827.95,68.9761
11/20/2008,1892.24,68.9577
11/21/2008,1890.3,70.3042
11/24/2008,1890,72.1478
11/25/2008,1939.59,71.071
11/26/2008,1900.54,71.7412
11/27/2008,1903.4,74.6693
11/28/2008,1860.69,75.0631
12/1/2008,1849.59,74.755
12/2/2008,1864,74.8224
12/3/2008,1849.9,74.359
12/4/2008,1871.95,75.0637
12/5/2008,1860.81,75.7343
12/8/2008,1865.53,76.9924
12/9/2008,1837.76,78.4225
12/10/2008,1790.76,78.0967
12/11/2008,1800.54,75.4654
12/12/2008,1833.58,76.2724
12/15/2008,1859.35,76.9812
12/16/2008,1869.16,79.1697
12/17/2008,1836.46,78.6324
12/18/2008,1884.37,80.3909
12/19/2008,1832.9,80.1812
12/22/2008,1841.32,78.4357
12/23/2008,1896.67,79.6843
12/24/2008,1836.48,79.6985
12/29/2008,1828.49,79.0792
12/30/2008,1902.43,78.9539
12/31/2008,1839.13,79.6415
1/2/2009,1833.09,79.3871
1/5/2009,1799.52,78.5627
1/6/2009,1753.58,78.4144
1/7/2009,1780.13,78.3846
1/8/2009,1817.19,78.3813
1/9/2009,1843.92,78.3699
1/12/2009,1830.93,77.8802
1/13/2009,1811.06,78.4573
1/14/2009,1777.43,82.0955
1/15/2009,1816.16,83.0099
1/16/2009,1792.11,82.515
1/19/2009,1800.62,81.9963
1/20/2009,1781.72,83.2681
1/21/2009,1775.03,84.2224
1/22/2009,1794.41,84.3714
1/23/2009,1787.5,83.7391
1/26/2009,1825.81,83.6261
1/27/2009,1830.92,82.1565
1/28/2009,1806.68,82.8395
1/29/2009,1795.81,82.7476
1/30/2009,1787.83,83.1907
2/2/2009,1783.17,82.9113
2/3/2009,1785.41,82.5346
2/4/2009,1774.08,82.3394
2/5/2009,1770.63,82.3786
2/6/2009,1764.06,81.6387
2/9/2009,1798.23,81.2376
2/10/2009,1799.56,82.4214
2/11/2009,1802.65,81.9155
2/12/2009,1813.05,81.852
2/13/2009,1801.31,82.6639
2/16/2009,1826.58,82.7243
2/17/2009,1850.88,82.376
2/18/2009,1865.69,82.2902
2/19/2009,1874.24,82.9989
2/20/2009,1903.67,81.6477
2/23/2009,1910.81,81.8584
2/24/2009,1933.19,82.0037
2/25/2009,1938.03,82.504
2/26/2009,1931.75,82.2769
2/27/2009,1950.91,82.2005
3/2/2009,1993.95,82.193
3/3/2009,1968.44,81.3566
3/4/2009,1940.31,81.4832
3/5/2009,1963.6,80.6112
3/6/2009,1958.55,79.8345
3/9/2009,1958.55,79.9892
3/10/2009,1940.59,80.0204
3/11/2009,1889.77,80.0023
3/12/2009,1916.3,79.7339
3/13/2009,1914.39,80.2992
3/16/2009,1852.79,80.5183
3/17/2009,1835.14,80.9335
3/18/2009,1859.6,81.1409
3/19/2009,1897.94,81.1078
3/20/2009,1901.81,80.6123
3/23/2009,1887.52,80.3906
3/24/2009,1869.8,80.003
3/25/2009,1837.68,79.5683
3/26/2009,1810.75,77.9632
3/27/2009,1792.41,78.7559
3/30/2009,1848.04,79.9213
3/31/2009,1840.63,80.2719
4/1/2009,1817.28,80.7874
4/2/2009,1781.81,81.7589
4/3/2009,1797,81.6411
4/6/2009,1767,81.2158
4/7/2009,1747.67,81.4196
4/8/2009,1783.34,81.6271
4/9/2009,1759.51,81.948
4/14/2009,1755.59,82.1256
4/15/2009,1757.28,82.194
4/16/2009,1761.1,82.7811
4/17/2009,1734.1,83.5205
4/20/2009,1730.5,83.221
4/21/2009,1744,83.167
4/22/2009,1747.85,82.9522
4/23/2009,1759.27,82.9908
4/24/2009,1772.03,82.827
4/27/2009,1761,83.3391
4/28/2009,1757.75,82.3735
4/29/2009,1771.85,81.9202
4/30/2009,1696.88,82.7769
5/4/2009,1677.21,82.1328
5/5/2009,1700.3,81.1582
5/6/2009,1702.95,81.7195
5/7/2009,1681.34,81.0168
5/8/2009,1668.53,81.4456
5/11/2009,1674.7,81.1728
5/12/2009,1694.6,81.7732
5/13/2009,1689.23,81.3532
5/14/2009,1713.23,81.4545
5/15/2009,1693.55,81.3677
5/18/2009,1694.43,81.4488
5/19/2009,1695.45,81.1893
5/20/2009,1706.82,81.6204
5/21/2009,1719.54,81.2831
5/22/2009,1737.38,81.221
5/25/2009,1743.9,81.6896
5/26/2009,1750.97,81.9912
5/27/2009,1759.31,81.7261
5/28/2009,1736.18,82.0614
5/29/2009,1764.04,82.143
6/1/2009,1771.36,82.118
6/2/2009,1758.24,81.9223
6/3/2009,1755.81,82.3336
6/4/2009,1757.87,82.5298
6/5/2009,1768.65,83.0786
6/8/2009,1731.15,82.8733
6/9/2009,1765.04,83.3949
6/10/2009,1771.6,83.0796
6/11/2009,1758.01,83.7171
6/12/2009,1750.32,83.5177
6/15/2009,1742.1,84.3775
6/16/2009,1742.77,83.5861
6/17/2009,1737.55,84.4864
6/18/2009,1761.44,84.828
6/19/2009,1761.36,85.0083
6/22/2009,1771.4,85.2748
6/23/2009,1799.72,85.2441
6/24/2009,1799.18,85.1568
6/25/2009,1794.95,85.1618
6/26/2009,1805.28,85.143
6/29/2009,1807.3,85.445
6/30/2009,1802.43,85.2515
7/1/2009,1797.53,85.1471
7/2/2009,1783.8,85.5106
7/3/2009,1773.07,86.1863
7/6/2009,1762.78,85.5441
7/7/2009,1784.41,85.0888
7/8/2009,1776.14,85.2028
7/9/2009,1787.29,84.4149
7/10/2009,1786.89,83.6192
7/13/2009,1831.85,84.266
7/14/2009,1815.93,84.6383
7/15/2009,1797.93,84.2681
7/16/2009,1795.45,83.6755
7/17/2009,1780.6,83.8149
7/20/2009,1772.41,84.5263
7/21/2009,1774.19,84.2334
7/22/2009,1777.34,84.5056
7/23/2009,1779.06,84.7833
7/24/2009,1775.37,84.3938
7/27/2009,1772.48,85.3941
7/28/2009,1762.97,85.4564
7/29/2009,1752.15,85.3441
7/30/2009,1735.5,85.5247
7/31/2009,1728.71,85.796
8/3/2009,1745.63,85.7821
8/4/2009,1753.18,85.7526
8/5/2009,1762.11,85.8217
8/6/2009,1759.06,85.8322
8/7/2009,1761.67,85.3573
8/10/2009,1742.67,85.729
8/11/2009,1759.28,85.7097
8/12/2009,1767.31,85.5335
8/13/2009,1759.41,85.402
8/14/2009,1769.06,85.1428
8/17/2009,1771.04,83.9979
8/18/2009,1762.49,84.6736
8/19/2009,1775.37,84.8655
8/20/2009,1777.5,85.28
8/21/2009,1788.62,85.3121
8/24/2009,1778.25,85.6004
8/25/2009,1786.44,86.3762
8/26/2009,1779.74,85.9844
8/27/2009,1780.15,85.4448
8/28/2009,1786.57,85.2496
8/31/2009,1783.28,85.3879
9/1/2009,1776.87,86.037
9/2/2009,1774.54,86.1099
9/3/2009,1784.75,85.8057
9/4/2009,1769.09,85.4073
9/7/2009,1768.23,85.5902
9/8/2009,1783.31,84.9042
9/9/2009,1781.61,85.5362
9/10/2009,1781.26,85.2934
9/11/2009,1781.26,85.6703
9/14/2009,1783.49,86.187
9/15/2009,1780.25,85.8935
9/16/2009,1776.81,86.6664
9/17/2009,1772.13,87.0839
9/18/2009,1776.37,87.2923
9/21/2009,1766.41,88.2281
9/22/2009,1779.06,88.8844
9/23/2009,1765.03,89.0587
9/24/2009,1766.1,89.4366
9/25/2009,1740.22,89.684
9/28/2009,1752.28,89.3044
9/29/2009,1725.71,89.005
9/30/2009,1723.95,89.5507
10/1/2009,1713.38,89.3751
10/2/2009,1707.07,89.1899
10/5/2009,1715.37,89.1606
10/6/2009,1722.76,88.7221
10/7/2009,1719.7,88.9104
10/8/2009,1723.09,87.557
10/9/2009,1717.57,87.5638
10/12/2009,1727.25,86.5925
10/13/2009,1736.2,86.8242
10/14/2009,1729.77,87.6547
10/15/2009,1716.27,87.0074
10/16/2009,1733.17,86.511
10/19/2009,1745.37,87.2283
10/20/2009,1745.29,88.1289
10/21/2009,1759.5,88.0728
10/22/2009,1784.31,86.7699
10/23/2009,1774.8,86.5757
10/26/2009,1767.38,87.0956
10/27/2009,1763.36,87.5116
10/28/2009,1765.82,87.7186
10/29/2009,1763.31,88.3013
10/30/2009,1748.02,87.8848
11/2/2009,1749.02,88.1393
11/3/2009,1734.76,88.8234
11/4/2009,1739.19,88.5084
11/5/2009,1753.9,88.0732
11/6/2009,1733.91,88.6869
11/9/2009,1739.26,88.6067
11/10/2009,1739.87,88.3667
11/11/2009,1741.17,87.4324
11/12/2009,1727.11,87.5024
11/13/2009,1721.2,87.9784
11/16/2009,1728.79,88.2345
11/17/2009,1718.77,88.3304
11/18/2009,1724.89,88.3069
11/19/2009,1727,88.9959
11/20/2009,1717.07,89.6081
11/23/2009,1728.98,89.5376
11/24/2009,1731.62,89.8623
11/25/2009,1739.67,89.6202
11/26/2009,1742.13,89.784
11/27/2009,1753.43,89.408
11/30/2009,1746.88,89.468
12/1/2009,1748.18,89.7295
12/2/2009,1741.27,89.4086
12/3/2009,1746.64,89.7411
12/4/2009,1737.23,89.5944
12/7/2009,1705.74,89.4449
12/8/2009,1706.88,89.9253
12/9/2009,1715.2,89.6269
12/10/2009,1716.4,90.0384
12/11/2009,1718.14,90.0358
12/14/2009,1694.84,90.4133
12/15/2009,1688.69,90.4385
12/16/2009,1696.5,90.8903
12/17/2009,1688.18,91.3045
12/18/2009,1684.65,91.5066
12/21/2009,1701.1,91.2619
12/22/2009,1685.05,91.6143
12/23/2009,1689.95,91.6244
12/24/2009,1691.93,90.7333
12/28/2009,1682.66,91.7055
12/29/2009,1690.93,92.1028
12/30/2009,1669.56,91.7907
12/31/2009,1666.97,91.2909
1/4/2010,1662.37,91.3266
1/5/2010,1645.74,92.3688
1/6/2010,1627.8,92.3385
1/7/2010,1623.5,92.5267
1/8/2010,1614.01,92.8902
1/11/2010,1626.94,92.4294
1/12/2010,1627.4,91.841
1/13/2010,1639.22,92.136
1/14/2010,1623.6,92.6543
1/15/2010,1614.29,91.9214
1/18/2010,1616.18,92.4957
1/19/2010,1609.87,92.1354
1/20/2010,1605.93,90.903
1/21/2010,1599.54,89.6772
1/22/2010,1626.03,91.161
1/25/2010,1627.65,91.1238
1/26/2010,1638.69,90.6107
1/27/2010,1632.22,92.0208
1/28/2010,1612.18,91.9123
1/29/2010,1622,90.39
2/1/2010,1627.1,90.8686
2/2/2010,1616.23,89.6047
2/3/2010,1603.97,87.2887
2/4/2010,1593.98,85.6733
2/5/2010,1601.26,85.7387
2/8/2010,1602.6,83.3856
2/9/2010,1601.45,84.8139
2/10/2010,1591.64,85.1432
2/11/2010,1585.77,87.1375
2/12/2010,1563.39,86.7694
2/15/2010,1572.96,85.9656
2/16/2010,1571.65,85.3296
2/17/2010,1568.46,87.2943
2/18/2010,1560.7,87.3781
2/19/2010,1568.07,85.1152
2/22/2010,1563.37,85.2017
2/23/2010,1559.06,84.04
2/24/2010,1559.43,83.7392
2/25/2010,1568.99,83.9651
2/26/2010,1573.95,85.3909
3/1/2010,1562.24,84.8683
3/2/2010,1558.38,86.0428
3/3/2010,1563.72,85.7347
3/4/2010,1565.19,86.1748
3/5/2010,1548.62,88.3349
3/8/2010,1547.28,87.8876
3/9/2010,1538.21,87.3977
3/10/2010,1538.99,86.7492
3/11/2010,1547.83,85.1963
3/12/2010,1553.21,86.0526
3/15/2010,1555.38,85.1322
3/16/2010,1555.03,84.6145
3/17/2010,1552.22,83.96
3/18/2010,1548.87,83.5099
3/19/2010,1534.66,83.9675
3/22/2010,1529.88,83.9642
3/23/2010,1537.15,83.8516
3/24/2010,1517.92,84.7208
3/25/2010,1525.82,85.6334
3/26/2010,1520.62,85.3197
3/29/2010,1529.64,84.5872
3/30/2010,1523.55,85.1407
3/31/2010,1525.11,84.8548
4/1/2010,1517.04,84.3866
4/6/2010,1504.51,83.7143
4/7/2010,1495.12,84.4537
4/8/2010,1493.53,84.6057
4/9/2010,1496.5,84.544
4/12/2010,1513.58,84.892
4/13/2010,1526.88,85.2925
4/14/2010,1514.11,85.8977
4/15/2010,1500.18,85.8509
4/16/2010,1502.86,85.4007
4/19/2010,1501.86,85.5073
4/20/2010,1507.69,86.2649
4/21/2010,1481.31,85.967
4/22/2010,1478.28,86.1447
4/23/2010,1475.95,86.4482
4/26/2010,1470.83,86.7258
4/27/2010,1475.19,86.6955
4/28/2010,1481.87,86.4258
4/29/2010,1477.79,85.4063
4/30/2010,1475.46,85.3204
5/3/2010,1480.71,85.1978
5/4/2010,1459.71,85.5757
5/5/2010,1453.21,86.1715
5/6/2010,1452.7,86.2767
5/7/2010,1472.54,86.4889
5/10/2010,1468.17,85.9012
5/11/2010,1443.55,86.017
5/12/2010,1450.91,85.3415
5/13/2010,1419.83,85.035
5/14/2010,1412.85,85.3311
5/17/2010,1424.88,84.8851
5/18/2010,1424.93,85.1994
5/19/2010,1429.76,84.8059
5/20/2010,1473.34,85.5066
5/21/2010,1513.79,85.7524
5/24/2010,1500.79,86.1942
5/25/2010,1529.06,86.332
5/26/2010,1512,85.9929
5/27/2010,1500.26,86.3601
5/28/2010,1479.69,86.6261
5/31/2010,1479.42,86.6446
6/1/2010,1478.29,86.9482
6/2/2010,1497.5,86.4568
6/3/2010,1469.46,86.9244
6/4/2010,1449.55,86.5316
6/7/2010,1477.54,86.6988
6/8/2010,1473.15,86.5439
6/9/2010,1499.14,86.5694
6/10/2010,1506.33,86.7041
6/11/2010,1510.99,86.4821
6/14/2010,1496.98,86.7319
6/15/2010,1505.77,86.6564
6/16/2010,1487.22,86.5845
6/17/2010,1499.72,86.82
6/18/2010,1490.51,87.0299
6/21/2010,1454.28,87.669
6/22/2010,1449.75,87.8307
6/23/2010,1457.85,87.3096
6/24/2010,1465,87.9613
6/25/2010,1494.35,87.92
6/28/2010,1482.97,87.0305
6/29/2010,1484.96,87.5036
6/30/2010,1499.59,86.9769
7/1/2010,1514.71,87.3247
7/2/2010,1542.11,87.796
7/5/2010,1533.02,87.6766
7/6/2010,1537.75,87.4822
7/7/2010,1536.73,86.984
7/8/2010,1530.78,86.6866
7/9/2010,1513.12,86.8025
7/12/2010,1512.74,86.7542
7/13/2010,1524.23,87.3891
7/14/2010,1527.61,87.3845
7/15/2010,1543.14,86.8625
7/16/2010,1563.65,87.2867
7/19/2010,1575.38,87.0851
7/20/2010,1550.03,87.5123
7/21/2010,1543.65,87.7356
7/22/2010,1547.45,88.0095
7/23/2010,1546.15,88.0671
7/26/2010,1540.49,87.9018
7/27/2010,1539.82,87.835
7/28/2010,1538.5,87.5707
7/29/2010,1550.64,88.2572
7/30/2010,1543.03,88.3925
8/2/2010,1532.8,87.0872
8/3/2010,1548.94,86.8169
8/4/2010,1543.27,87.196
8/5/2010,1537.94,86.3016
8/6/2010,1531.02,87.1621
8/9/2010,1537.43,87.1527
8/10/2010,1534.88,87.2729
8/11/2010,1538.89,84.6541
8/12/2010,1523,86.3472
8/13/2010,1527.1,86.7221
8/16/2010,1521.95,85.6168
8/17/2010,1512.72,86.1453
8/18/2010,1512.47,86.0827
8/19/2010,1505.11,86.7688
8/20/2010,1504.63,86.8081
8/23/2010,1501.61,87.5869
8/24/2010,1502.99,87.3086
8/25/2010,1509.33,87.4802
8/26/2010,1510.8,86.9537
8/27/2010,1521.52,87.2242
8/30/2010,1514.22,87.1739
8/31/2010,1520.05,86.8912
9/1/2010,1516.73,86.7611
9/2/2010,1513.56,85.9493
9/3/2010,1508.06,86.1127
9/6/2010,1506.83,85.9509
9/7/2010,1500.26,86.3324
9/8/2010,1489.21,86.3183
9/9/2010,1484.64,86.4017
9/10/2010,1484.75,86.0789
9/13/2010,1486.28,86.2729
9/14/2010,1495.24,86.2588
9/15/2010,1506,86.2743
9/16/2010,1520.06,86.6556
9/17/2010,1515.9,86.9451
9/20/2010,1518.87,87.5853
9/21/2010,1521.07,87.3736
9/22/2010,1537.58,87.8695
9/23/2010,1537.65,87.6681
9/24/2010,1540.6,88.6194
9/27/2010,1545.27,88.4542
9/28/2010,1545,88.0734
9/29/2010,1551.99,88.4274
9/30/2010,1550.65,89.1094
10/1/2010,1546.1,88.8068
10/4/2010,1541.35,88.0904
10/5/2010,1557.45,88.3571
10/6/2010,1550.99,88.3977
10/7/2010,1558.32,88.2087
10/8/2010,1565.97,87.4148
10/11/2010,1560.69,87.6362
10/12/2010,1561.58,87.4447
10/13/2010,1564.83,87.3988
10/14/2010,1564.26,87.5666
10/15/2010,1564.64,88.0591
10/18/2010,1553.51,87.8066
10/19/2010,1561.31,87.3519
10/20/2010,1566.02,87.6948
10/21/2010,1576.39,88.3198
10/22/2010,1571.8,88.2843
10/25/2010,1565.89,88.4557
10/26/2010,1558.32,88.6446
10/27/2010,1561.75,88.6562
10/28/2010,1557.32,88.2025
10/29/2010,1557.9,87.4861
11/1/2010,1556.66,87.2227
11/2/2010,1559.75,87.5757
11/3/2010,1555.48,87.7936
11/4/2010,1571.18,87.8384
11/5/2010,1561,87.9389
11/8/2010,1549.24,88.118
11/9/2010,1551.58,87.3443
11/10/2010,1530.02,86.811
11/11/2010,1520.57,86.9628
11/12/2010,1545.35,85.8782
11/15/2010,1547.22,86.5828
11/16/2010,1539.11,86.4165
11/17/2010,1545.54,86.7948
11/18/2010,1542.77,86.4976
11/19/2010,1546.7,86.7101
11/22/2010,1542.35,87.3081
11/23/2010,1576.84,86.881
11/24/2010,1532.62,86.9714
11/25/2010,1524.67,87.4155
11/26/2010,1539.23,86.9585
11/29/2010,1523.23,86.5733
11/30/2010,1510.51,86.308
12/1/2010,1508.78,85.5821
12/2/2010,1512.04,85.6137
12/3/2010,1503.92,85.2282
12/6/2010,1507.76,85.868
12/7/2010,1510.35,86.116
12/8/2010,1512.39,85.8002
12/9/2010,1507.61,85.8595
12/10/2010,1509.62,86.3105
12/13/2010,1518.96,86.956
12/14/2010,1531.16,87.0532
12/15/2010,1541.53,87.194
12/16/2010,1529.58,88.22
12/17/2010,1533.35,88.4957
12/20/2010,1517.48,88.9639
12/21/2010,1516.74,89.085
12/22/2010,1510.27,89.2016
12/23/2010,1510.51,89.4352
12/24/2010,1507.2,89.0646
12/27/2010,1511.06,89.4927
12/28/2010,1512,88.9858
12/29/2010,1500.57,88.4894
12/30/2010,1504.06,88.8843
12/31/2010,1499.06,88.5188
1/3/2011,1500.68,88.5017
1/4/2011,1502.39,88.3834
1/5/2011,1489.33,88.5749
1/6/2011,1466.14,88.9775
1/7/2011,1458.71,88.328
1/10/2011,1459.3,88.2404
1/11/2011,1455.86,88.4239
1/12/2011,1445.89,88.6938
1/13/2011,1469.15,88.8425
1/14/2011,1493.78,89.1332
1/17/2011,1484.14,88.7261
1/18/2011,1487.21,88.5392
1/19/2011,1500.81,87.6545
1/20/2011,1513.54,88.0763
1/21/2011,1515.18,88.4136
1/24/2011,1523.05,88.4288
1/25/2011,1524.95,89.0409
1/26/2011,1528.28,88.0419
1/27/2011,1525.37,88.1991
1/28/2011,1527.75,88.1177
1/31/2011,1534.05,88.0228
2/1/2011,1529.77,88.3725
2/2/2011,1521.85,88.537
2/3/2011,1518.9,88.7491
2/4/2011,1505.75,87.9203
2/7/2011,1497.5,88.1947
2/8/2011,1504.34,87.5619
2/9/2011,1515.22,88.4219
2/10/2011,1525.19,88.6269
2/11/2011,1525.88,88.7068
2/14/2011,1511.82,88.6973
2/15/2011,1514.24,88.9615
2/16/2011,1513,88.5466
2/17/2011,1514.32,88.5385
2/18/2011,1514.95,88.2396
2/21/2011,1531.28,87.7959
2/22/2011,1542.1,87.558
2/23/2011,1543.26,87.8191
2/24/2011,1563.18,88.0376
2/25/2011,1549.41,88.0435
2/28/2011,1557.85,88.1015
3/1/2011,1550.25,88.4062
3/2/2011,1554.74,88.1774
3/3/2011,1553.71,87.921
3/4/2011,1555.94,88.2048
3/7/2011,1565.87,88.5217
3/8/2011,1555.93,88.836
3/9/2011,1551.01,89.0009
3/10/2011,1551.67,88.7701
3/11/2011,1552.5,88.4183
3/14/2011,1570.42,88.4717
3/15/2011,1577.24,88.7592
3/16/2011,1580.49,89.3263
3/17/2011,1586.55,89.4484
3/18/2011,1592.95,89.652
3/21/2011,1592.29,89.5507
3/22/2011,1597.64,89.9905
3/23/2011,1590.46,89.9753
3/24/2011,1581.61,90.666
3/25/2011,1569.93,90.7366
3/28/2011,1563.17,89.778
3/29/2011,1565.34,90.2706
3/30/2011,1551.03,90.0579
3/31/2011,1554.51,90.197
4/1/2011,1544.27,90.1332
4/4/2011,1549.81,90.0448
4/5/2011,1542.63,90.2055
4/6/2011,1552.65,90.232
4/7/2011,1557.45,90.1305
4/8/2011,1559.19,89.7247
4/11/2011,1569.41,89.8812
4/12/2011,1580.16,89.9719
4/13/2011,1573.87,90.1118
4/14/2011,1569.26,89.8245
4/15/2011,1573.42,89.9053
4/18/2011,1559.03,89.9323
4/19/2011,1557.28,89.2107
4/20/2011,1567.35,89.2727
4/21/2011,1578.34,88.8174
4/26/2011,1584.89,87.5633
4/27/2011,1586.19,86.8516
4/28/2011,1588.99,87.269
4/29/2011,1588.61,87.2841
5/2/2011,1581.73,87.4033
5/3/2011,1583.78,87.4522
5/4/2011,1596.48,87.7875
5/5/2011,1603.43,87.9394
5/6/2011,1571.23,87.4835
5/9/2011,1557.53,86.6755
5/10/2011,1552.92,87.2702
5/11/2011,1543.42,87.3309
5/12/2011,1545.01,86.9701
5/13/2011,1552.39,86.9605
5/16/2011,1544.21,87.0971
5/17/2011,1550.67,87.4763
5/18/2011,1547.56,87.6687
5/19/2011,1549.8,88.2525
5/20/2011,1541.57,88.726
5/23/2011,1539.99,88.9013
5/24/2011,1540.85,88.495
5/25/2011,1550.35,88.322
5/26/2011,1542.21,88.6286
5/27/2011,1543.57,88.2895
5/30/2011,1540.73,88.5974
5/31/2011,1552.34,88.7977
6/1/2011,1548.5,86.7041
6/2/2011,1559.11,86.438
6/3/2011,1561.64,85.6363
6/6/2011,1573.69,86.0316
6/7/2011,1586.88,83.8972
6/8/2011,1586.32,83.5328
6/9/2011,1582.33,82.1942
6/10/2011,1568.32,80.6102
6/13/2011,1558.61,82.5296
6/14/2011,1564.04,81.459
6/15/2011,1548.35,82.0209
6/16/2011,1535.27,82.2007
6/17/2011,1553.37,81.4882
6/20/2011,1545.8,81.4358
6/21/2011,1550.02,81.6297
6/22/2011,1546.39,80.7483
6/23/2011,1530.46,81.0707
6/24/2011,1534.15,81.3877
6/27/2011,1541.88,81.3007
6/28/2011,1545.36,81.9368
6/29/2011,1553.32,81.8074
6/30/2011,1543.19,81.9521
7/1/2011,1545.06,82.5015
7/4/2011,1542.22,82.6084
7/5/2011,1542.09,83.4252
7/6/2011,1522.7,83.5128
7/7/2011,1517.15,84.2207
7/8/2011,1505.56,83.6018
7/11/2011,1486.46,83.1785
7/12/2011,1493.24,83.8228
7/13/2011,1492.14,84.2949
7/14/2011,1503.89,83.8362
7/15/2011,1497.69,85.2426
7/18/2011,1490.82,85.4222
7/19/2011,1500.74,85.7978
7/20/2011,1500.59,85.4901
7/21/2011,1500.67,85.2682
7/22/2011,1513.63,84.9109
7/25/2011,1518.5,85.986
7/26/2011,1522.15,85.4559
7/27/2011,1517.64,85.5986
7/28/2011,1499.62,85.3787
7/29/2011,1503.6,84.7171
8/1/2011,1511.39,84.9553
8/2/2011,1493.57,84.9855
8/3/2011,1515.17,84.9025
8/4/2011,1518.34,84.6191
8/5/2011,1517.34,84.7388
8/8/2011,1542.18,84.1071
8/9/2011,1555.96,84.0451
8/10/2011,1552.18,83.9158
8/11/2011,1533.02,83.4219
8/12/2011,1539.62,83.6479
8/15/2011,1544.39,83.1113
8/16/2011,1541.44,83.8046
8/17/2011,1547.43,84.4718
8/18/2011,1547.76,84.4574
8/19/2011,1563.67,85.47
8/22/2011,1556.56,84.9897
8/23/2011,1558.38,85.2987
8/24/2011,1562.05,85.0908
8/25/2011,1563.88,85.1261
8/26/2011,1557.78,84.9155
8/29/2011,1557.42,83.9644
8/30/2011,1547.49,84.0328
8/31/2011,1539.31,83.9396
9/1/2011,1519.31,83.8563
9/2/2011,1513.08,83.8247
9/5/2011,1510.33,83.6044
9/6/2011,1514.88,82.5232
9/7/2011,1503.97,83.3192
9/8/2011,1509.33,84.1014
9/9/2011,1488.62,83.7114
9/12/2011,1471.9,84.1032
9/13/2011,1506.35,83.6235
9/14/2011,1517.9,83.5456
9/15/2011,1536.31,83.9751
9/16/2011,1525.93,83.5078
9/19/2011,1555.51,83.6151
9/20/2011,1567.58,83.7997
9/21/2011,1586.92,83.7976
9/22/2011,1605.66,83.7473
9/23/2011,1565.79,83.5278
9/26/2011,1593.14,83.5658
9/27/2011,1588.08,83.8361
9/28/2011,1589.45,83.52
9/29/2011,1603.96,83.9552
9/30/2011,1594.92,84.3429
10/3/2011,1574.5,84.2149
10/4/2011,1577.55,84.6648
10/5/2011,1585.87,84.6499
10/6/2011,1574.31,84.9632
10/7/2011,1587.72,85.2698
10/10/2011,1587.74,85.1961
10/11/2011,1593.88,85.176
10/12/2011,1603.63,85.6348
10/13/2011,1591.54,85.7166
10/14/2011,1597.23,85.5402
10/17/2011,1577.85,85.0416
10/18/2011,1567.6,85.4035
10/19/2011,1566.48,85.161
10/20/2011,1577.16,85.5755
10/21/2011,1584.02,85.692
10/24/2011,1573.26,85.6252
10/25/2011,1568.1,85.7546
10/26/2011,1576.47,85.7259
10/27/2011,1558.65,85.7077
10/28/2011,1565.14,85.3382
10/31/2011,1552.97,85.4993
11/1/2011,1529.33,85.4358
11/2/2011,1547.96,85.7581
11/3/2011,1550.1,85.1879
11/4/2011,1530.65,85.6735
11/7/2011,1538.53,85.7524
11/8/2011,1539.12,85.5683
11/9/2011,1528.7,85.6209
11/10/2011,1540.29,85.3733
11/11/2011,1538,85.4522
11/14/2011,1537.97,85.1935
11/15/2011,1527.99,85.458
11/16/2011,1529.61,85.9257
11/17/2011,1527.79,86.2248
11/18/2011,1546.23,86.651
11/21/2011,1539.58,86.5246
11/22/2011,1548.68,86.1057
11/23/2011,1546.52,86.074
11/24/2011,1541.46,86.7974
11/25/2011,1541.34,86.6424
11/28/2011,1539.49,86.5169
11/29/2011,1523.71,86.641
11/30/2011,1530.29,86.5198
12/1/2011,1518.01,86.6135
12/2/2011,1526.66,86.6692
12/5/2011,1515.69,86.695
12/6/2011,1513.76,86.4396
