Date,PLN,NEER
2/24/2012,4.1665,95.7845
2/27/2012,4.1738,95.8843
2/28/2012,4.141,96.0921
2/29/2012,4.1212,96.5896
3/1/2012,4.1152,96.9176
3/2/2012,4.1074,97.4914
3/5/2012,4.126,97.9167
3/6/2012,4.1495,97.6098
3/7/2012,4.1644,97.3749
3/8/2012,4.1135,97.3328
3/9/2012,4.0992,97.4415
3/12/2012,4.1095,97.3641
3/13/2012,4.1243,96.4369
3/14/2012,4.1545,97.5486
3/15/2012,4.1393,98.136
3/16/2012,4.13,98.3312
3/19/2012,4.1255,98.3635
3/20/2012,4.127,98.1173
3/21/2012,4.1525,97.9602
3/22/2012,4.1645,97.3493
3/23/2012,4.1682,98.075
3/26/2012,4.1376,98.629
3/27/2012,4.1367,97.7036
3/28/2012,4.1568,97.632
3/29/2012,4.1612,98.212
3/30/2012,4.1522,98.6747
4/2/2012,4.1445,98.308
4/3/2012,4.1357,98.8609
4/4/2012,4.1548,98.6405
4/5/2012,4.1707,97.7457
4/10/2012,4.1706,97.3182
4/11/2012,4.1937,97.8896
4/12/2012,4.1802,99.0383
4/13/2012,4.1808,99.6387
4/16/2012,4.194,99.5569
4/17/2012,4.1905,99.9846
4/18/2012,4.1804,100.0313
4/19/2012,4.187,100.197
4/20/2012,4.192,100.3482
4/23/2012,4.2045,101.9231
4/24/2012,4.2003,101.5706
4/25/2012,4.1738,100.3843
4/26/2012,4.182,100.842
4/27/2012,4.1788,100.0859
4/30/2012,4.1709,100.5518
5/2/2012,4.1693,100.5271
5/3/2012,4.1629,100.2715
5/4/2012,4.1848,100.5407
5/7/2012,4.1958,100.6001
5/8/2012,4.1905,100.7621
5/9/2012,4.2154,101.1253
5/10/2012,4.2292,100.8993
5/11/2012,4.2434,100.9117
5/14/2012,4.302,100.2964
5/15/2012,4.3225,100.9374
5/16/2012,4.35,100.4183
5/17/2012,4.3484,99.1406
5/18/2012,4.336,98.1807
5/21/2012,4.333,98.7535
5/22/2012,4.3296,98.3008
5/23/2012,4.367,98.2334
5/24/2012,4.3483,98.1484
5/25/2012,4.353,99.2553
5/28/2012,4.3394,100.2597
5/29/2012,4.361,100.5648
5/30/2012,4.3873,100.6574
5/31/2012,4.3915,101.1901
6/1/2012,4.4125,100.9217
6/4/2012,4.399,102.3388
6/5/2012,4.3816,101.3124
6/6/2012,4.3498,101.0276
6/7/2012,4.27,100.3827
6/8/2012,4.296,99.59
6/11/2012,4.2953,100.4323
6/12/2012,4.3283,99.7672
6/13/2012,4.324,100.1439
6/14/2012,4.315,99.729
6/15/2012,4.2984,99.8847
6/18/2012,4.2807,100.9843
6/19/2012,4.253,100.8714
6/20/2012,4.2393,101.1089
6/21/2012,4.2537,101.4341
6/22/2012,4.2563,101.6399
6/25/2012,4.2548,101.9608
6/26/2012,4.248,101.7873
6/27/2012,4.2515,101.7803
6/28/2012,4.2872,101.5597
6/29/2012,4.2488,101.3703
7/2/2012,4.2205,101.2725
7/3/2012,4.21,101.5323
7/4/2012,4.2066,101.5039
7/5/2012,4.206,101.3338
7/6/2012,4.2139,101.2932
7/9/2012,4.2333,101.1017
7/10/2012,4.1982,101.2286
7/11/2012,4.1697,100.4739
7/12/2012,4.2081,100.3164
7/13/2012,4.2113,100.2385
7/16/2012,4.1844,99.8581
7/17/2012,4.1705,99.909
7/18/2012,4.1795,100.4263
7/19/2012,4.1584,100.2619
7/20/2012,4.1626,100.5343
7/23/2012,4.1968,100.7669
7/24/2012,4.2133,100.314
7/25/2012,4.1936,100.4109
7/26/2012,4.1506,100.4955
7/27/2012,4.1275,99.2368
7/30/2012,4.1207,98.9989
7/31/2012,4.105,99.083
8/1/2012,4.1058,98.8642
8/2/2012,4.1031,98.9688
8/3/2012,4.0892,99.5164
8/6/2012,4.0345,99.4446
8/7/2012,4.0506,99.8126
8/8/2012,4.0905,100.3042
8/9/2012,4.0678,100.3833
8/10/2012,4.0961,100.9017
8/13/2012,4.082,100.6805
8/14/2012,4.0833,101.1408
8/15/2012,4.0875,101.4362
8/16/2012,4.0771,100.899
8/17/2012,4.0806,101.3278
8/20/2012,4.0697,101.1645
8/21/2012,4.0624,101.1139
8/22/2012,4.0761,100.7307
8/23/2012,4.0808,100.9309
8/24/2012,4.1022,100.589
8/27/2012,4.078,100.3597
8/28/2012,4.1012,100.5823
8/29/2012,4.1555,101.4911
8/30/2012,4.1968,101.4384
8/31/2012,4.1765,101.6609
9/3/2012,4.1933,101.8584
9/4/2012,4.1973,101.9119
9/5/2012,4.2009,101.8348
9/6/2012,4.1594,102.5179
9/7/2012,4.1224,102.4147
9/10/2012,4.1129,102.5426
9/11/2012,4.1082,102.185
9/12/2012,4.0927,102.6386
9/13/2012,4.1059,102.157
9/14/2012,4.0602,102.3557
9/17/2012,4.1034,102.4828
9/18/2012,4.1139,101.8167
9/19/2012,4.1353,101.0492
9/20/2012,4.1645,101.0268
9/21/2012,4.1297,101.0137
9/24/2012,4.154,101.3323
9/25/2012,4.138,101.9441
9/26/2012,4.1511,102.0153
9/27/2012,4.1436,101.706
9/28/2012,4.1038,101.6695
10/1/2012,4.1057,101.3046
10/2/2012,4.1031,101.7515
10/3/2012,4.0909,101.1383
10/4/2012,4.0866,100.573
10/5/2012,4.0735,100.4583
10/8/2012,4.078,100.7176
10/9/2012,4.0777,100.1644
10/10/2012,4.0825,100.8027
10/11/2012,4.091,100.3207
10/12/2012,4.0978,99.9907
10/15/2012,4.0868,100.4183
10/16/2012,4.092,100.4813
10/17/2012,4.1029,101.0613
10/18/2012,4.1027,101.311
10/19/2012,4.107,100.8299
10/22/2012,4.1058,100.7592
10/23/2012,4.1342,100.6994
10/24/2012,4.1357,100.984
10/25/2012,4.14,101.206
10/26/2012,4.1503,100.8204
10/29/2012,4.1489,100.941
10/30/2012,4.1305,100.5532
10/31/2012,4.139,100.2133
11/1/2012,4.127,100.3447
11/2/2012,4.1088,100.8405
11/5/2012,4.1226,101.1859
11/6/2012,4.121,100.5151
11/7/2012,4.1131,100.9648
11/8/2012,4.1645,101.4488
11/9/2012,4.1714,100.4617
11/12/2012,4.1706,100.5579
11/13/2012,4.1785,100.9342
11/14/2012,4.1775,100.8517
11/15/2012,4.16,101.0859
11/16/2012,4.1615,101.2871
11/19/2012,4.1458,100.8411
11/20/2012,4.1278,100.7887
11/21/2012,4.1249,101.2976
11/22/2012,4.1092,101.03
11/23/2012,4.1192,101.201
11/26/2012,4.1032,101.2078
11/27/2012,4.0905,100.8044
11/28/2012,4.1076,101.0807
11/29/2012,4.0968,100.6459
11/30/2012,4.1052,100.7044
12/3/2012,4.1116,100.5725
12/4/2012,4.1291,99.9991
12/5/2012,4.1198,100.1546
12/6/2012,4.134,100.553
12/7/2012,4.1312,99.9657
12/10/2012,4.1235,99.6777
12/11/2012,4.0921,99.7986
12/12/2012,4.0969,99.668
12/13/2012,4.0933,99.5509
12/14/2012,4.0861,99.6551
12/17/2012,4.089,100.2208
12/18/2012,4.0928,101.4856
12/19/2012,4.0736,101.4784
12/20/2012,4.073,101.8999
12/21/2012,4.0645,102.0204
12/24/2012,4.0816,102.0759
12/27/2012,4.0688,101.8688
12/28/2012,4.0809,101.8895
12/31/2012,4.074,101.9901
1/2/2013,4.0727,101.886
1/3/2013,4.0884,102.3635
1/4/2013,4.1165,102.1132
1/7/2013,4.1193,101.3787
1/8/2013,4.1245,101.3654
1/9/2013,4.109,101.1569
1/10/2013,4.0888,100.6344
1/11/2013,4.1,101.44
1/14/2013,4.12,100.9113
1/15/2013,4.12,101.1408
1/16/2013,4.1312,101.1212
1/17/2013,4.1203,100.9155
1/18/2013,4.1455,100.8911
1/21/2013,4.1699,101.2855
1/22/2013,4.1737,101.4995
1/23/2013,4.1638,100.9861
1/24/2013,4.1909,100.7034
1/25/2013,4.1769,100.5128
1/28/2013,4.1989,99.982
1/29/2013,4.209,99.9965
1/30/2013,4.1988,100.2522
1/31/2013,4.1945,99.9661
2/1/2013,4.1792,99.808
2/4/2013,4.164,100.2079
2/5/2013,4.1815,99.4735
2/6/2013,4.1868,99.7728
2/7/2013,4.1885,99.8233
2/8/2013,4.1592,100.1277
2/11/2013,4.1537,99.1437
2/12/2013,4.176,98.1874
2/13/2013,4.1718,97.9543
2/14/2013,4.1765,98.2289
2/15/2013,4.1906,99.0173
2/18/2013,4.1891,98.789
2/19/2013,4.1679,98.1496
2/20/2013,4.1569,97.601
2/21/2013,4.1735,98.8738
2/22/2013,4.1539,98.375
2/25/2013,4.147,98.8712
2/26/2013,4.1678,98.6238
2/27/2013,4.1648,99.2534
2/28/2013,4.1515,99.3751
3/1/2013,4.1477,98.9811
3/4/2013,4.1398,98.8707
3/5/2013,4.131,97.4765
3/6/2013,4.1495,97.2174
3/7/2013,4.1512,96.7488
3/8/2013,4.138,97.3508
3/11/2013,4.1472,96.6461
3/12/2013,4.145,97.2003
3/13/2013,4.1385,96.9198
3/14/2013,4.1549,96.9272
3/15/2013,4.1505,96.9168
3/18/2013,4.1565,96.7197
3/19/2013,4.1548,97.4616
3/20/2013,4.1609,97.8286
3/21/2013,4.1828,97.6371
3/22/2013,4.1803,96.9141
3/25/2013,4.1607,96.6474
3/26/2013,4.1775,96.8871
3/27/2013,4.1818,97.2432
3/28/2013,4.1804,98.022
4/2/2013,4.1846,98.8191
4/3/2013,4.1908,98.6865
4/4/2013,4.1887,98.916
4/5/2013,4.1738,98.9844
4/8/2013,4.1283,99.6944
4/9/2013,4.1304,99.7849
4/10/2013,4.116,100.0446
4/11/2013,4.1124,99.1837
4/12/2013,4.104,99.3478
4/15/2013,4.1132,99.5498
4/16/2013,4.1161,99.7325
4/17/2013,4.1145,99.5133
4/18/2013,4.1147,99.5086
4/19/2013,4.1003,99.0849
4/22/2013,4.1079,99.8701
4/23/2013,4.1342,99.9929
4/24/2013,4.1367,99.9395
4/25/2013,4.1467,100.2087
4/26/2013,4.159,100.6658
4/29/2013,4.1309,100.4889
4/30/2013,4.1504,100.4852
5/2/2013,4.1465,100.0948
5/3/2013,4.1407,100.104
5/6/2013,4.1515,99.6526
5/7/2013,4.152,99.1875
5/8/2013,4.1361,99.7963
5/9/2013,4.1262,99.471
5/10/2013,4.1435,99.3976
5/13/2013,4.1555,99.6779
5/14/2013,4.1665,99.7396
5/15/2013,4.1827,99.3144
5/16/2013,4.1827,98.2657
5/17/2013,4.1704,98.3283
5/20/2013,4.1821,98.7378
5/21/2013,4.1898,98.8137
5/22/2013,4.1784,98.4157
5/23/2013,4.2092,98.5008
5/24/2013,4.1982,98.1162
5/27/2013,4.1935,97.756
5/28/2013,4.1805,98.3566
5/29/2013,4.225,98.7124
5/30/2013,4.2667,99.3308
5/31/2013,4.2792,99.8464
6/3/2013,4.2666,99.8734
6/4/2013,4.2365,100.3243
6/5/2013,4.2452,99.6913
6/6/2013,4.2759,99.3775
6/7/2013,4.3058,100.7795
6/10/2013,4.2532,99.736
6/11/2013,4.2789,99.7798
6/12/2013,4.2532,99.769
6/13/2013,4.2645,100.0678
6/14/2013,4.2347,99.7573
6/17/2013,4.2296,99.7777
6/18/2013,4.2554,99.6512
6/19/2013,4.2598,99.632
6/20/2013,4.3183,99.8535
6/21/2013,4.3289,100.2922
6/24/2013,4.35,100.3707
6/25/2013,4.319,100.5471
6/26/2013,4.3445,100.5894
6/27/2013,4.3203,100.4325
6/28/2013,4.3376,100.5735
7/1/2013,4.3329,100.6618
7/2/2013,4.3329,100.9151
7/3/2013,4.3365,100.8201
7/4/2013,4.3083,101.0576
7/5/2013,4.2847,101.2059
7/8/2013,4.2959,101.0677
7/9/2013,4.3263,101.0272
7/10/2013,4.3325,101.0414
7/11/2013,4.3349,101.2291
7/12/2013,4.3193,101.1279
7/15/2013,4.2855,101.0864
7/16/2013,4.256,101.115
7/17/2013,4.261,101.1911
7/18/2013,4.249,101.2518
7/19/2013,4.2468,101.1152
7/22/2013,4.2175,100.7152
7/23/2013,4.2147,100.93
7/24/2013,4.2075,100.8201
7/25/2013,4.2433,101.1438
7/26/2013,4.2375,101.1401
7/29/2013,4.2294,100.9064
7/30/2013,4.2252,100.347
7/31/2013,4.237,100.546
8/1/2013,4.2346,100.5606
8/2/2013,4.255,100.9778
8/5/2013,4.2192,101.0548
8/6/2013,4.2144,101.2649
8/7/2013,4.217,101.1151
8/8/2013,4.2066,101.0364
8/9/2013,4.1877,100.8238
8/12/2013,4.1888,100.7637
8/13/2013,4.1913,100.9325
8/14/2013,4.2037,100.8361
8/15/2013,4.2062,100.786
8/16/2013,4.2281,101.0118
8/19/2013,4.2503,100.77
8/20/2013,4.2267,100.9508
8/21/2013,4.2403,100.7748
8/22/2013,4.2416,100.9205
8/23/2013,4.2323,101.1499
8/26/2013,4.2285,101.1793
8/27/2013,4.246,101.4358
8/28/2013,4.293,101.5557
8/29/2013,4.2825,101.6044
8/30/2013,4.2633,101.6822
9/2/2013,4.2548,101.7284
9/3/2013,4.2707,101.854
9/4/2013,4.2663,101.7667
9/5/2013,4.2867,101.7303
9/6/2013,4.295,101.7316
9/9/2013,4.273,101.9359
9/10/2013,4.2595,102.1185
9/11/2013,4.2333,102.5086
9/12/2013,4.2131,102.4503
9/13/2013,4.212,102.4596
9/16/2013,4.1944,102.246
9/17/2013,4.2208,101.7015
9/18/2013,4.2328,101.7534
9/19/2013,4.1828,101.4861
9/20/2013,4.2298,101.5261
9/23/2013,4.2265,101.4795
9/24/2013,4.2269,101.5372
9/25/2013,4.2165,101.5025
9/26/2013,4.228,102.0617
9/27/2013,4.228,102.1563
9/30/2013,4.2288,101.9229
10/1/2013,4.2308,101.6929
10/2/2013,4.219,101.7135
10/3/2013,4.2053,101.8686
10/4/2013,4.2045,101.6689
10/7/2013,4.1951,101.6698
10/8/2013,4.1931,101.7229
10/9/2013,4.1995,100.8995
10/10/2013,4.1958,101.068
10/11/2013,4.1932,101.1965
10/14/2013,4.1828,100.6222
10/15/2013,4.1811,100.225
10/16/2013,4.1765,99.711
10/17/2013,4.1744,100.2721
10/18/2013,4.1808,100.743
10/21/2013,4.1824,101.0051
10/22/2013,4.182,101.0538
10/23/2013,4.1783,101.253
10/24/2013,4.1861,101.5103
10/25/2013,4.1858,101.4794
10/28/2013,4.1855,101.6395
10/29/2013,4.1838,101.7819
10/30/2013,4.1801,102.2237
10/31/2013,4.1783,102.2394
11/1/2013,4.1875,102.2281
11/4/2013,4.1778,101.8149
11/5/2013,4.1802,101.6314
11/6/2013,4.1677,101.9845
11/7/2013,4.1623,102.2102
11/8/2013,4.1801,102.38
11/11/2013,4.2045,102.124
11/12/2013,4.2035,101.5862
11/13/2013,4.202,102.0926
11/14/2013,4.1855,101.4192
11/15/2013,4.1829,101.5772
11/18/2013,4.1756,101.6474
11/19/2013,4.1829,101.5251
11/20/2013,4.1867,101.6039
11/21/2013,4.1923,101.4715
11/22/2013,4.1978,101.0228
11/25/2013,4.1916,100.8829
11/26/2013,4.1987,101.0083
11/27/2013,4.2036,100.5093
11/28/2013,4.1942,101.0509
11/29/2013,4.206,101.3704
12/2/2013,4.1928,101.6551
12/3/2013,4.2032,101.46
12/4/2013,4.1983,101.5959
12/5/2013,4.1894,101.6471
12/6/2013,4.1938,101.5195
12/9/2013,4.1867,101.9828
12/10/2013,4.1825,101.8807
12/11/2013,4.1831,101.9892
12/12/2013,4.1823,102.101
12/13/2013,4.1796,101.9222
12/16/2013,4.1758,101.945
12/17/2013,4.179,102.0606
12/18/2013,4.1783,102.1137
12/19/2013,4.1739,101.9107
12/20/2013,4.1653,101.9809
12/23/2013,4.1597,101.975
12/24/2013,4.1422,102.1522
12/27/2013,4.1515,101.8677
12/30/2013,4.1487,101.848
12/31/2013,4.1543,101.6988
1/2/2014,4.1693,101.5464
1/3/2014,4.1658,101.6212
1/6/2014,4.1764,101.6453
1/7/2014,4.1776,101.6432
1/8/2014,4.1767,101.6614
1/9/2014,4.1755,101.418
1/10/2014,4.1749,101.3415
1/13/2014,4.1542,101.4601
1/14/2014,4.1507,101.4312
1/15/2014,4.1575,101.3672
1/16/2014,4.1692,101.2621
1/17/2014,4.1645,101.4562
1/20/2014,4.1578,101.4601
1/21/2014,4.1651,101.6374
1/22/2014,4.165,101.6051
1/23/2014,4.1679,101.6011
1/24/2014,4.208,101.4005
1/27/2014,4.1974,101.3872
1/28/2014,4.1913,101.4968
1/29/2014,4.213,101.3049
1/30/2014,4.2312,101.422
1/31/2014,4.2488,101.3498
2/3/2014,4.2242,101.2669
2/4/2014,4.2045,101.5518
2/5/2014,4.1944,101.8427
2/6/2014,4.188,102.0337
2/7/2014,4.1875,101.8534
2/10/2014,4.1803,102.0054
2/11/2014,4.1825,102.2737
2/12/2014,4.1658,102.3816
2/13/2014,4.1675,102.4562
2/14/2014,4.1495,102.3368
2/17/2014,4.1471,102.3591
2/18/2014,4.1538,102.8897
2/19/2014,4.1734,103.0703
2/20/2014,4.1801,103.3739
2/21/2014,4.1661,103.0911
2/24/2014,4.1578,102.8903
2/25/2014,4.1525,103.0717
2/26/2014,4.1611,102.4641
2/27/2014,4.1779,102.086
2/28/2014,4.1676,102.3017
3/3/2014,4.1928,102.1424
3/4/2014,4.1865,102.5178
3/5/2014,4.1795,101.7915
3/6/2014,4.1845,102.0579
3/7/2014,4.192,102.0148
3/10/2014,4.2012,102.1387
3/11/2014,4.217,102.2661
3/12/2014,4.2272,102.0534
3/13/2014,4.2231,101.9811
3/14/2014,4.2423,101.9656
3/17/2014,4.222,102.2223
3/18/2014,4.2092,102.2563
3/19/2014,4.1982,102.309
3/20/2014,4.2026,102.227
3/21/2014,4.1975,102.4188
3/24/2014,4.1925,102.5869
3/25/2014,4.1983,102.2443
3/26/2014,4.1803,102.2192
3/27/2014,4.1795,102.3983
3/28/2014,4.1739,102.3249
3/31/2014,4.1719,102.2881
4/1/2014,4.1779,102.1135
4/2/2014,4.1768,102.0191
4/3/2014,4.1727,101.9384
4/4/2014,4.165,101.9546
4/7/2014,4.1746,102.1977
4/8/2014,4.1704,102.0736
4/9/2014,4.1708,101.9405
4/10/2014,4.1698,101.9004
4/11/2014,4.1837,101.7407
4/14/2014,4.1824,101.7181
4/15/2014,4.1868,101.3356
4/16/2014,4.1956,100.9554
4/17/2014,4.1937,101.4039
4/22/2014,4.1906,101.2276
4/23/2014,4.1926,100.492
4/24/2014,4.1914,100.5387
4/25/2014,4.2028,100.6127
4/28/2014,4.2069,100.6337
4/29/2014,4.1994,100.3925
4/30/2014,4.2024,100.7157
5/2/2014,4.2035,101.0586
5/5/2014,4.2087,101.0611
5/6/2014,4.2019,100.8545
5/7/2014,4.1998,100.8074
5/8/2014,4.1932,100.842
5/9/2014,4.1823,100.6807
5/12/2014,4.1818,100.7381
5/13/2014,4.1854,100.7925
5/14/2014,4.1884,100.6869
5/15/2014,4.1792,100.2631
5/16/2014,4.1904,99.8643
5/19/2014,4.1868,99.8175
5/20/2014,4.1893,99.9173
5/21/2014,4.1888,99.8305
5/22/2014,4.1765,100.4493
5/23/2014,4.1631,100.2935
5/26/2014,4.155,100.0517
5/27/2014,4.1637,100.504
5/28/2014,4.1564,99.8676
5/29/2014,4.1446,99.9254
5/30/2014,4.1411,99.9941
6/2/2014,4.1393,100.0434
6/3/2014,4.148,100.019
6/4/2014,4.1454,100.1477
6/5/2014,4.1181,100.3114
6/6/2014,4.1153,100.0199
6/9/2014,4.0997,100.0717
6/10/2014,4.1058,100.2239
6/11/2014,4.1138,100.406
6/12/2014,4.104,100.4254
6/13/2014,4.1265,100.0895
6/16/2014,4.1425,100.04
6/17/2014,4.1371,100.0381
6/18/2014,4.1444,99.8857
6/19/2014,4.1326,99.8364
6/20/2014,4.1606,100.003
6/23/2014,4.1498,99.9402
6/24/2014,4.154,99.7405
6/25/2014,4.1504,99.7825
6/26/2014,4.1431,99.7145
6/27/2014,4.1522,100.2009
6/30/2014,4.1568,99.8924
7/1/2014,4.1582,99.7015
7/2/2014,4.1456,99.4532
7/3/2014,4.1471,99.4014
7/4/2014,4.1394,99.061
7/7/2014,4.1432,99.0433
7/8/2014,4.1344,99.17
7/9/2014,4.1284,99.2369
7/10/2014,4.142,98.9985
7/11/2014,4.1427,98.8783
7/14/2014,4.1388,98.9931
7/15/2014,4.1408,99.032
7/16/2014,4.1373,98.9808
7/17/2014,4.144,99.1323
7/18/2014,4.1476,99.1078
7/21/2014,4.1511,99.0527
7/22/2014,4.1473,98.9976
7/23/2014,4.134,98.9225
7/24/2014,4.1408,98.7219
7/25/2014,4.1435,99.049
7/28/2014,4.1437,98.7112
7/29/2014,4.1516,99.0818
7/30/2014,4.1516,98.839
7/31/2014,4.1691,99.0299
8/1/2014,4.1888,98.8312
8/4/2014,4.1716,98.8385
8/5/2014,4.1747,99.0704
8/6/2014,4.2045,99.3248
8/7/2014,4.2038,99.3156
8/8/2014,4.201,99.4489
8/11/2014,4.1991,99.3981
8/12/2014,4.206,99.655
8/13/2014,4.1945,99.8677
8/14/2014,4.1799,100.0873
8/15/2014,4.1805,100.1084
8/18/2014,4.1883,100.1087
8/19/2014,4.1893,100.2119
8/20/2014,4.1828,100.5259
8/21/2014,4.1891,100.4111
8/22/2014,4.1863,100.3841
8/25/2014,4.1785,100.4748
8/26/2014,4.1828,100.3679
8/27/2014,4.1967,100.5812
8/28/2014,4.2145,100.5612
8/29/2014,4.2171,100.2504
9/1/2014,4.2082,100.4588
9/2/2014,4.2141,100.3484
9/3/2014,4.1905,99.9044
9/4/2014,4.1854,99.3019
9/5/2014,4.1932,98.6396
9/8/2014,4.177,97.9263
9/9/2014,4.203,98.0936
9/10/2014,4.2032,97.8113
9/11/2014,4.1986,97.1522
9/12/2014,4.1977,97.2295
9/15/2014,4.198,96.8931
9/16/2014,4.1956,97.6506
9/17/2014,4.1876,96.8766
9/18/2014,4.193,96.8944
9/19/2014,4.1877,96.6363
9/22/2014,4.1816,96.4389
9/23/2014,4.1754,96.7823
9/24/2014,4.1695,97.3235
9/25/2014,4.1771,97.1931
9/26/2014,4.1805,96.9844
9/29/2014,4.1827,96.8439
9/30/2014,4.1776,95.9761
10/1/2014,4.1815,95.3362
10/2/2014,4.1761,95.4519
10/3/2014,4.1789,95.1678
10/6/2014,4.1844,95.6454
10/7/2014,4.184,95.8095
10/8/2014,4.1919,96.5448
10/9/2014,4.1758,96.9905
10/10/2014,4.1835,96.7689
10/13/2014,4.1916,96.6973
10/14/2014,4.2032,96.8026
10/15/2014,4.2081,97.4323
10/16/2014,4.2286,98.1386
10/17/2014,4.2318,98.5965
10/20/2014,4.2227,98.7001
10/21/2014,4.2184,98.499
10/22/2014,4.2246,98.5271
10/23/2014,4.229,97.845
10/24/2014,4.2235,97.4542
10/27/2014,4.2236,97.1222
10/28/2014,4.2318,97.8217
10/29/2014,4.2252,98.1918
10/30/2014,4.2168,98.1168
10/31/2014,4.2177,98.0414
11/3/2014,4.2188,97.8813
11/4/2014,4.2248,98.3928
11/5/2014,4.2336,97.9208
11/6/2014,4.2214,98.1036
11/7/2014,4.2284,98.3514
11/10/2014,4.2147,98.4241
11/11/2014,4.2235,98.4935
11/12/2014,4.2192,98.3688
11/13/2014,4.2282,98.3093
11/14/2014,4.2295,98.1278
11/17/2014,4.2238,97.6925
11/18/2014,4.2141,98.3487
11/19/2014,4.2184,98.6044
11/20/2014,4.214,98.4605
11/21/2014,4.2047,97.8227
11/24/2014,4.1943,97.4401
11/25/2014,4.1868,97.4817
11/26/2014,4.1801,97.1471
11/27/2014,4.1798,97.6903
11/28/2014,4.1839,97.6019
12/1/2014,4.1782,97.4335
12/2/2014,4.1637,97.8392
12/3/2014,4.1598,98.1408
12/4/2014,4.1614,98.4879
12/5/2014,4.1628,98.7163
12/8/2014,4.1611,99.4336
12/9/2014,4.1602,99.6669
12/10/2014,4.1619,98.9239
12/11/2014,4.1798,99.0178
12/12/2014,4.1735,99.0335
12/15/2014,4.1782,99.5965
12/16/2014,4.2061,99.6522
12/17/2014,4.2258,99.8341
12/18/2014,4.2422,100.7989
12/19/2014,4.2738,100.6648
12/22/2014,4.2665,100.2614
12/23/2014,4.2765,100.3293
12/24/2014,4.3078,100.3723
12/29/2014,4.3023,100.1674
12/30/2014,4.3103,100.0545
12/31/2014,4.2732,100.5277
1/2/2015,4.3053,101.1082
1/5/2015,4.2979,101.578
1/6/2015,4.3075,100.7744
1/7/2015,4.3108,100.5219
1/8/2015,4.2902,100.6994
1/9/2015,4.2699,100.947
1/12/2015,4.2765,101.1494
1/13/2015,4.2824,101.0037
1/14/2015,4.2863,101.1491
1/15/2015,4.3008,100.6155
1/16/2015,4.3179,101.2502
1/19/2015,4.3164,100.7079
1/20/2015,4.3275,100.921
1/21/2015,4.3058,100.1682
1/22/2015,4.2997,100.004
1/23/2015,4.2279,99.297
1/26/2015,4.2157,99.6403
1/27/2015,4.23,100.1321
1/28/2015,4.2365,100.9587
1/29/2015,4.2324,100.6401
1/30/2015,4.2075,100.5291
2/2/2015,4.1771,99.9921
2/3/2015,4.162,99.211
2/4/2015,4.1607,99.1834
2/5/2015,4.1655,98.6842
2/6/2015,4.165,97.8767
2/9/2015,4.1822,97.9309
2/10/2015,4.2008,98.1672
2/11/2015,4.218,98.3375
2/12/2015,4.1916,98.2518
2/13/2015,4.1768,98.5751
2/16/2015,4.1832,98.8496
2/17/2015,4.1872,98.2138
2/18/2015,4.1909,98.6254
2/19/2015,4.1695,98.3369
2/20/2015,4.1812,98.1933
2/23/2015,4.1746,98.5153
2/24/2015,4.1662,98.6529
2/25/2015,4.1615,98.3625
2/26/2015,4.1535,98.1831
2/27/2015,4.1524,98.4245
3/2/2015,4.1563,98.2267
3/3/2015,4.1582,98.1657
3/4/2015,4.1727,97.8451
3/5/2015,4.1397,98.1533
3/6/2015,4.1178,97.706
3/9/2015,4.1181,97.8194
3/10/2015,4.1368,97.7034
3/11/2015,4.1365,97.6626
3/12/2015,4.1371,97.1952
3/13/2015,4.1539,97.2357
3/16/2015,4.1281,97.1284
3/17/2015,4.1392,97.096
3/18/2015,4.1466,97.0616
3/19/2015,4.1288,96.7977
3/20/2015,4.1272,96.7974
3/23/2015,4.1215,96.4042
3/24/2015,4.1131,96.6555
3/25/2015,4.0858,97.7375
3/26/2015,4.0763,98.1303
3/27/2015,4.0978,98.0241
3/30/2015,4.0938,98.4426
3/31/2015,4.0854,98.6278
4/1/2015,4.0608,98.7482
4/2/2015,4.0647,98.4196
4/7/2015,4.0578,98.5453
4/8/2015,4.0171,98.4314
4/9/2015,4.0167,98.6417
4/10/2015,4.0181,98.4772
4/13/2015,4.0136,98.7221
4/14/2015,4.0105,98.791
4/15/2015,4.0178,98.3498
4/16/2015,4.031,98.1362
4/17/2015,4.0187,98.1486
4/20/2015,3.9891,97.9707
4/21/2015,3.9683,97.9831
4/22/2015,4.0022,97.3541
4/23/2015,4.0185,97.0928
4/24/2015,4.0131,97.2003
4/27/2015,4.0037,97.0081
4/28/2015,4.0015,97.3881
4/29/2015,4.012,97.8492
4/30/2015,4.025,97.7375
